Gene	TypeV	ZT
AT4G16143	Stable	ZT22
AT3G50210	Stable	ZT22
AT4G14570	Stable	ZT22
AT4G39690	Stable	ZT22
AT3G20310	Stable	ZT22
AT1G80010	Stable	ZT22
AT5G46170	Stable	ZT22
AT1G21160	Stable	ZT22
AT1G45150	Stable	ZT22
AT2G37520	Stable	ZT22
AT1G16020	Stable	ZT22
AT1G16710	Stable	ZT22
AT4G02210	Stable	ZT22
AT5G23430	Stable	ZT22
AT1G30240	Stable	ZT22
AT3G18524	Stable	ZT22
AT4G22980	Stable	ZT22
AT2G41770	Stable	ZT22
AT5G37380	Stable	ZT22
AT2G03480	Stable	ZT22
AT4G25440	Stable	ZT22
AT4G32160	Stable	ZT22
AT2G48060	Stable	ZT22
AT3G06240	Stable	ZT22
AT4G16100	Stable	ZT22
AT4G14920	Stable	ZT22
AT4G38480	Stable	ZT22
AT5G11390	Stable	ZT22
AT5G13680	Stable	ZT22
AT3G04590	Stable	ZT22
AT1G62330	Stable	ZT22
AT5G19070	Stable	ZT22
AT5G58450	Stable	ZT22
AT1G72550	Stable	ZT22
AT1G28380	Stable	ZT22
AT1G27390	Stable	ZT22
AT3G56460	Stable	ZT22
AT2G31240	Stable	ZT22
AT5G58760	Stable	ZT22
AT3G01460	Stable	ZT22
AT3G56410	Stable	ZT22
AT4G17410	Stable	ZT22
AT4G32360	Stable	ZT22
AT5G45030	Stable	ZT22
AT4G17620	Stable	ZT22
AT1G18160	Stable	ZT22
AT3G54190	Stable	ZT22
AT1G60790	Stable	ZT22
AT1G65950	Stable	ZT22
AT2G35720	Stable	ZT22
AT3G20720	Stable	ZT22
AT4G16110	Stable	ZT22
AT5G12350	Stable	ZT22
AT1G36990	Stable	ZT22
AT1G63640	Stable	ZT22
AT3G12140	Stable	ZT22
AT4G29000	Stable	ZT22
AT5G65710	Stable	ZT22
AT5G43680	Stable	ZT22
AT5G44410	Stable	ZT22
AT1G19170	Stable	ZT22
AT1G51660	Stable	ZT22
AT5G45900	Stable	ZT22
AT2G33170	Stable	ZT22
AT1G26090	Stable	ZT22
AT2G21410	Stable	ZT22
AT2G14530	Stable	ZT22
AT2G41960	Stable	ZT22
AT5G16280	Stable	ZT22
AT3G03680	Stable	ZT22
AT5G67170	Stable	ZT22
AT1G76280	Stable	ZT22
AT3G57350	Stable	ZT22
AT1G77580	Stable	ZT22
AT5G38840	Stable	ZT22
AT5G10270	Stable	ZT22
AT2G02400	Stable	ZT22
AT3G57410	Stable	ZT22
AT5G67320	Stable	ZT22
AT1G10180	Stable	ZT22
AT3G05270	Stable	ZT22
AT5G27410	Stable	ZT22
AT5G08430	Stable	ZT22
AT5G03730	Stable	ZT22
AT4G33240	Stable	ZT22
AT1G30300	Stable	ZT22
AT2G35940	Stable	ZT22
AT5G66200	Stable	ZT22
AT5G20590	Stable	ZT22
AT1G54170	Stable	ZT22
AT3G03740	Stable	ZT22
AT1G07780	Stable	ZT22
AT4G28910	Stable	ZT22
AT5G53890	Stable	ZT22
AT2G46520	Stable	ZT22
AT4G10760	Stable	ZT22
AT1G19270	Stable	ZT22
AT2G23200	Stable	ZT22
AT2G29200	Stable	ZT22
AT2G30575	Stable	ZT22
AT5G39960	Stable	ZT22
AT5G56450	Stable	ZT22
AT4G32660	Stable	ZT22
AT1G30470	Stable	ZT22
AT3G05420	Stable	ZT22
AT5G12370	Stable	ZT22
AT1G10870	Stable	ZT22
AT1G48970	Stable	ZT22
AT1G73100	Stable	ZT22
AT3G18380	Stable	ZT22
AT2G47350	Stable	ZT22
AT3G03810	Stable	ZT22
AT3G51830	Stable	ZT22
AT2G21230	Stable	ZT22
AT2G31530	Stable	ZT22
AT1G75010	Stable	ZT22
AT1G17270	Stable	ZT22
AT1G23970	Stable	ZT22
AT2G32250	Stable	ZT22
AT3G25610	Stable	ZT22
AT5G58160	Stable	ZT22
AT3G27230	Stable	ZT22
AT1G03380	Stable	ZT22
AT2G27950	Stable	ZT22
AT2G25800	Stable	ZT22
AT1G07530	Stable	ZT22
AT3G07565	Stable	ZT22
AT1G50500	Stable	ZT22
AT1G26270	Stable	ZT22
AT2G04660	Stable	ZT22
AT4G29940	Stable	ZT22
AT2G37860	Stable	ZT22
AT5G48120	Stable	ZT22
AT1G16690	Stable	ZT22
AT2G20310	Stable	ZT22
AT5G47490	Stable	ZT22
AT3G11620	Stable	ZT22
AT3G43600	Stable	ZT22
AT1G71820	Stable	ZT22
AT2G40730	Stable	ZT22
AT5G10550	Stable	ZT22
AT2G36840	Stable	ZT22
AT2G40810	Stable	ZT22
AT5G07980	Stable	ZT22
AT5G58980	Stable	ZT22
AT3G14270	Stable	ZT22
AT5G04420	Stable	ZT22
AT5G41770	Stable	ZT22
AT4G33910	Stable	ZT22
AT1G03370	Stable	ZT22
AT2G25650	Stable	ZT22
AT3G53760	Stable	ZT22
AT1G68980	Stable	ZT22
AT5G63920	Stable	ZT22
AT1G65800	Stable	ZT22
AT2G21070	Stable	ZT22
AT5G65120	Stable	ZT22
AT1G24460	Stable	ZT22
AT3G04740	Stable	ZT22
AT5G10630	Stable	ZT22
AT2G46930	Stable	ZT22
AT2G05160	Stable	ZT22
AT2G16250	Stable	ZT22
AT3G24200	Stable	ZT22
AT5G18770	Stable	ZT22
AT2G40700	Stable	ZT22
AT3G61620	Stable	ZT22
AT1G50000	Stable	ZT22
AT4G35560	Stable	ZT22
AT5G05920	Stable	ZT22
AT5G58550	Stable	ZT22
AT5G09410	Stable	ZT22
AT5G06850	Stable	ZT22
AT2G26570	Stable	ZT22
AT1G80810	Stable	ZT22
AT5G09690	Stable	ZT22
AT5G55760	Stable	ZT22
AT3G46790	Stable	ZT22
AT4G35840	Stable	ZT22
AT3G27320	Stable	ZT22
AT4G00990	Stable	ZT22
AT5G46560	Stable	ZT22
AT4G03430	Stable	ZT22
AT5G09400	Stable	ZT22
AT2G39840	Stable	ZT22
AT3G13235	Stable	ZT22
AT4G30890	Stable	ZT22
AT5G13560	Stable	ZT22
AT1G27600	Stable	ZT22
AT3G14400	Stable	ZT22
AT4G18905	Stable	ZT22
AT5G01510	Stable	ZT22
AT1G47056	Stable	ZT22
AT3G46640	Stable	ZT22
AT3G59410	Stable	ZT22
AT1G58250	Stable	ZT22
AT4G25520	Stable	ZT22
AT3G14960	Stable	ZT22
AT1G51540	Stable	ZT22
AT3G03305	Stable	ZT22
AT2G01680	Stable	ZT22
AT4G37630	Stable	ZT22
AT5G19740	Stable	ZT22
AT1G30810	Stable	ZT22
AT1G34110	Stable	ZT22
AT2G37550	Stable	ZT22
AT3G19515	Stable	ZT22
AT4G02020	Stable	ZT22
AT4G09340	Stable	ZT22
AT1G08710	Stable	ZT22
AT5G49880	Stable	ZT22
AT1G57680	Stable	ZT22
AT5G62600	Stable	ZT22
AT1G55460	Stable	ZT22
AT4G09140	Stable	ZT22
AT5G12400	Stable	ZT22
AT2G39260	Stable	ZT22
AT3G20540	Stable	ZT22
AT5G51690	Stable	ZT22
AT1G53710	Stable	ZT22
AT4G14360	Stable	ZT22
AT4G14000	Stable	ZT22
AT3G22840	Stable	ZT22
AT3G51110	Stable	ZT22
AT3G62150	Stable	ZT22
AT5G22780	Stable	ZT22
AT4G20020	Stable	ZT22
AT1G77290	Stable	ZT22
AT3G04140	Stable	ZT22
AT2G33990	Stable	ZT22
AT4G28310	Stable	ZT22
AT5G04930	Stable	ZT22
AT5G20300	Stable	ZT22
AT2G26460	Stable	ZT22
AT5G56460	Stable	ZT22
AT1G33060	Stable	ZT22
AT3G58050	Stable	ZT22
AT3G10070	Stable	ZT22
AT4G39370	Stable	ZT22
AT5G20170	Stable	ZT22
AT5G45610	Stable	ZT22
AT3G17470	Stable	ZT22
AT3G02320	Stable	ZT22
AT5G07940	Stable	ZT22
AT1G79970	Stable	ZT22
AT2G24755	Stable	ZT22
AT1G61850	Stable	ZT22
AT5G14310	Stable	ZT22
AT5G40740	Stable	ZT22
AT3G49060	Stable	ZT22
AT1G76510	Stable	ZT22
AT5G14270	Stable	ZT22
AT2G31260	Stable	ZT22
AT4G19610	Stable	ZT22
AT1G49340	Stable	ZT22
AT4G11860	Stable	ZT22
AT5G15020	Stable	ZT22
AT4G17650	Stable	ZT22
AT1G34220	Stable	ZT22
AT3G02950	Stable	ZT22
AT5G62650	Stable	ZT22
AT4G11270	Stable	ZT22
AT1G09150	Stable	ZT22
AT1G71340	Stable	ZT22
AT1G58060	Stable	ZT22
AT2G47510	Stable	ZT22
AT1G26170	Stable	ZT22
AT2G42280	Stable	ZT22
AT1G72560	Stable	ZT22
AT5G05680	Stable	ZT22
AT3G55200	Stable	ZT22
AT3G12200	Stable	ZT22
AT1G79090	Stable	ZT22
AT2G44160	Stable	ZT22
AT4G34110	Stable	ZT22
AT4G33430	Stable	ZT22
AT5G65760	Stable	ZT22
AT3G53430	Stable	ZT22
AT3G48070	Stable	ZT22
AT1G64142	Stable	ZT22
AT4G15840	Stable	ZT22
AT1G48950	Stable	ZT22
AT3G55270	Stable	ZT22
AT1G09870	Stable	ZT22
AT1G04910	Stable	ZT22
AT3G04240	Stable	ZT22
AT1G08420	Stable	ZT22
AT2G28320	Stable	ZT22
AT3G09970	Stable	ZT22
AT1G10170	Stable	ZT22
AT5G05800	Stable	ZT22
AT3G13440	Stable	ZT22
AT4G17950	Stable	ZT22
AT5G13590	Stable	ZT22
AT2G45260	Stable	ZT22
AT5G58440	Stable	ZT22
AT1G16680	Stable	ZT22
AT1G30000	Stable	ZT22
AT3G62140	Stable	ZT22
AT3G11590	Stable	ZT22
AT4G10730	Stable	ZT22
AT1G80000	Stable	ZT22
AT3G02065	Stable	ZT22
AT3G25680	Stable	ZT22
AT3G63500	Stable	ZT22
AT3G06440	Stable	ZT22
AT1G50660	Stable	ZT22
AT5G13640	Stable	ZT22
AT3G62300	Stable	ZT22
AT4G17060	Stable	ZT22
AT1G03770	Stable	ZT22
AT1G23170	Stable	ZT22
AT3G12550	Stable	ZT22
AT4G12680	Stable	ZT22
AT2G40930	Stable	ZT22
AT2G44140	Stable	ZT22
AT4G09680	Stable	ZT22
AT1G71920	Stable	ZT22
AT5G47750	Stable	ZT22
AT2G17700	Stable	ZT22
AT1G05470	Stable	ZT22
AT5G08390	Stable	ZT22
AT1G51720	Stable	ZT22
AT3G23510	Stable	ZT22
AT3G46980	Stable	ZT22
AT5G14620	Stable	ZT22
AT1G56610	Stable	ZT22
AT2G26000	Stable	ZT22
AT2G38185	Stable	ZT22
AT5G34930	Stable	ZT22
AT2G45315	Stable	ZT22
AT5G11150	Stable	ZT22
AT3G58640	Stable	ZT22
AT1G28420	Stable	ZT22
AT5G24320	Stable	ZT22
AT2G44900	Stable	ZT22
AT4G24390	Stable	ZT22
AT4G29910	Stable	ZT22
AT2G33051	Stable	ZT22
AT3G12940	Stable	ZT22
AT3G23160	Stable	ZT22
AT4G31570	Stable	ZT22
AT4G34340	Stable	ZT22
AT1G22060	Stable	ZT22
AT1G29750	Stable	ZT22
AT3G20620	Stable	ZT22
AT5G47790	Stable	ZT22
AT1G60560	Stable	ZT22
AT3G06480	Stable	ZT22
AT2G17110	Stable	ZT22
AT2G31580	Stable	ZT22
AT3G07610	Stable	ZT22
AT4G14713	Stable	ZT22
AT5G53930	Stable	ZT22
AT1G12970	Stable	ZT22
AT1G49350	Stable	ZT22
AT1G58230	Stable	ZT22
AT3G11760	Stable	ZT22
AT1G64530	Stable	ZT22
AT3G16060	Stable	ZT22
AT2G18876	Stable	ZT22
AT3G02050	Stable	ZT22
AT3G15970	Stable	ZT22
AT2G26770	Stable	ZT22
AT1G25290	Stable	ZT22
AT3G46510	Stable	ZT22
AT5G35570	Stable	ZT22
AT1G27840	Stable	ZT22
AT3G15940	Stable	ZT22
AT2G39970	Stable	ZT22
AT5G10750	Stable	ZT22
AT5G45190	Stable	ZT22
AT1G13770	Stable	ZT22
AT3G16090	Stable	ZT22
AT3G52950	Stable	ZT22
AT3G12990	Stable	ZT22
AT4G00800	Stable	ZT22
AT2G29510	Stable	ZT22
AT2G48160	Stable	ZT22
AT3G14790	Stable	ZT22
AT5G12290	Stable	ZT22
AT2G26640	Stable	ZT22
AT2G45720	Stable	ZT22
AT3G53030	Stable	ZT22
AT1G13460	Stable	ZT22
AT1G28350	Stable	ZT22
AT3G09090	Stable	ZT22
AT1G59890	Stable	ZT22
AT2G39805	Stable	ZT22
AT5G61840	Stable	ZT22
AT3G02340	Stable	ZT22
AT4G17550	Stable	ZT22
AT5G50180	Stable	ZT22
AT5G60410	Stable	ZT22
AT4G16130	Stable	ZT22
AT5G49580	Stable	ZT22
AT5G08710	Stable	ZT22
AT5G62610	Stable	ZT22
AT1G74160	Stable	ZT22
AT3G14120	Stable	ZT22
AT3G48050	Stable	ZT22
AT3G49990	Stable	ZT22
AT3G56510	Stable	ZT22
AT4G34460	Stable	ZT22
AT5G04920	Stable	ZT22
AT4G02230	Stable	ZT22
AT1G72710	Stable	ZT22
AT3G13050	Stable	ZT22
AT1G64840	Stable	ZT22
AT5G07890	Stable	ZT22
AT1G07980	Stable	ZT22
AT3G54230	Stable	ZT22
AT4G17070	Stable	ZT22
AT3G53930	Stable	ZT22
AT5G50340	Stable	ZT22
AT5G51980	Stable	ZT22
AT3G11890	Stable	ZT22
AT3G13290	Stable	ZT22
AT3G51120	Stable	ZT22
AT5G63770	Stable	ZT22
AT1G68910	Stable	ZT22
AT4G04920	Stable	ZT22
AT5G27270	Stable	ZT22
AT5G65540	Stable	ZT22
AT4G00750	Stable	ZT22
AT1G08620	Stable	ZT22
AT5G03910	Stable	ZT22
AT1G55090	Stable	ZT22
AT3G27325	Stable	ZT22
AT1G65580	Stable	ZT22
AT3G10540	Stable	ZT22
AT1G14910	Stable	ZT22
AT4G11260	Stable	ZT22
AT3G17712	Stable	ZT22
AT4G36710	Stable	ZT22
AT5G66310	Stable	ZT22
AT5G04070	Stable	ZT22
AT5G10610	Stable	ZT22
AT1G29820	Stable	ZT22
AT2G32400	Stable	ZT22
AT3G19840	Stable	ZT22
AT4G19180	Stable	ZT22
AT5G53060	Stable	ZT22
AT4G01210	Stable	ZT22
AT5G05660	Stable	ZT22
AT1G52630	Stable	ZT22
AT1G61030	Stable	ZT22
AT1G72790	Stable	ZT22
AT3G15510	Stable	ZT22
AT4G35140	Stable	ZT22
AT5G22130	Stable	ZT22
AT5G61190	Stable	ZT22
AT1G78280	Stable	ZT22
AT5G64070	Stable	ZT22
AT1G17210	Stable	ZT22
AT1G09010	Stable	ZT22
AT1G53350	Stable	ZT22
AT4G10890	Stable	ZT22
AT3G07400	Stable	ZT22
AT3G14130	Stable	ZT22
AT3G21430	Stable	ZT22
AT1G19140	Stable	ZT22
AT1G03970	Stable	ZT22
AT1G33390	Stable	ZT22
AT1G75310	Stable	ZT22
AT3G03340	Stable	ZT22
AT1G71800	Stable	ZT22
AT3G49350	Stable	ZT22
AT1G06910	Stable	ZT22
AT1G29630	Stable	ZT22
AT1G65470	Stable	ZT22
AT2G02148	Stable	ZT22
AT1G73200	Stable	ZT22
AT1G79540	Stable	ZT22
AT1G13160	Stable	ZT22
AT3G52120	Stable	ZT22
AT4G35510	Stable	ZT22
AT5G63080	Stable	ZT22
AT1G68370	Stable	ZT22
AT2G30880	Stable	ZT22
AT1G13170	Stable	ZT22
AT2G03620	Stable	ZT22
AT2G29580	Stable	ZT22
AT5G46070	Stable	ZT22
AT4G21470	Stable	ZT22
AT5G25510	Stable	ZT22
AT5G58040	Stable	ZT22
AT3G66654	Stable	ZT22
AT2G01080	Stable	ZT22
AT5G65490	Stable	ZT22
AT1G09700	Stable	ZT22
AT1G62050	Stable	ZT22
AT2G03140	Stable	ZT22
AT5G58190	Stable	ZT22
AT1G63430	Stable	ZT22
AT3G09690	Stable	ZT22
AT5G66730	Stable	ZT22
AT4G28600	Stable	ZT22
AT5G37130	Stable	ZT22
AT1G66910	Stable	ZT22
AT3G53090	Stable	ZT22
AT4G10070	Stable	ZT22
AT5G04940	Stable	ZT22
AT5G57580	Stable	ZT22
AT1G06290	Stable	ZT22
AT4G04210	Stable	ZT22
AT1G80870	Stable	ZT22
AT2G20240	Stable	ZT22
AT3G26600	Stable	ZT22
AT3G59290	Stable	ZT22
AT5G45260	Stable	ZT22
AT5G35450	Stable	ZT22
AT5G35840	Stable	ZT22
AT5G04040	Stable	ZT22
AT5G67580	Stable	ZT22
AT1G70570	Stable	ZT22
AT5G07300	Stable	ZT22
AT3G11540	Stable	ZT22
AT4G16430	Stable	ZT22
AT5G08550	Stable	ZT22
AT1G47330	Stable	ZT22
AT3G07300	Stable	ZT22
AT1G62305	Stable	ZT22
AT1G77850	Stable	ZT22
AT2G33290	Stable	ZT22
AT5G24630	Stable	ZT22
AT5G54650	Stable	ZT22
AT5G43310	Stable	ZT22
AT3G19980	Stable	ZT22
AT5G56900	Stable	ZT22
AT2G31510	Stable	ZT22
AT2G26590	Stable	ZT22
AT4G37100	Stable	ZT22
AT1G02990	Stable	ZT22
AT1G59720	Stable	ZT22
AT2G23360	Stable	ZT22
AT2G25420	Stable	ZT22
AT2G25560	Stable	ZT22
AT4G08510	Stable	ZT22
AT4G28550	Stable	ZT22
AT5G15280	Stable	ZT22
AT2G43040	Stable	ZT22
AT3G51320	Stable	ZT22
AT4G00650	Stable	ZT22
AT5G26980	Stable	ZT22
AT2G44310	Stable	ZT22
AT3G25140	Stable	ZT22
AT2G24330	Stable	ZT22
AT1G24190	Stable	ZT22
AT2G13370	Stable	ZT22
AT5G26680	Stable	ZT22
AT2G28390	Stable	ZT22
AT3G60500	Stable	ZT22
AT5G67630	Stable	ZT22
AT1G77720	Stable	ZT22
AT3G15410	Stable	ZT22
AT5G44090	Stable	ZT22
AT4G20840	Stable	ZT22
AT5G28220	Stable	ZT22
AT5G12900	Stable	ZT22
AT3G26935	Stable	ZT22
AT5G13010	Stable	ZT22
AT3G16110	Stable	ZT22
AT3G57420	Stable	ZT22
AT2G19600	Stable	ZT22
AT2G17200	Stable	ZT22
AT5G49650	Stable	ZT22
AT4G21800	Stable	ZT22
AT2G17820	Stable	ZT22
AT2G47070	Stable	ZT22
AT1G03530	Stable	ZT22
AT1G09195	Stable	ZT22
AT2G03280	Stable	ZT22
AT2G32410	Stable	ZT22
AT2G45023	Stable	ZT22
AT3G29400	Stable	ZT22
AT5G58300	Stable	ZT22
AT5G28040	Stable	ZT22
AT5G11720	Stable	ZT22
AT2G18960	Stable	ZT22
AT4G19490	Stable	ZT22
AT2G26140	Stable	ZT22
AT1G22920	Stable	ZT22
AT1G67580	Stable	ZT22
AT2G25660	Stable	ZT22
AT2G29560	Stable	ZT22
AT1G50200	Stable	ZT22
AT4G35080	Stable	ZT22
AT3G59150	Stable	ZT22
AT4G10930	Stable	ZT22
AT5G13310	Stable	ZT22
AT3G06660	Stable	ZT22
AT3G14075	Stable	ZT22
AT5G27470	Stable	ZT22
AT2G31800	Stable	ZT22
AT2G42010	Stable	ZT22
AT4G21670	Stable	ZT22
AT1G73980	Stable	ZT22
AT5G49555	Stable	ZT22
AT3G26810	Stable	ZT22
AT2G20190	Stable	ZT22
AT5G16300	Stable	ZT22
AT1G13000	Stable	ZT22
AT1G67310	Stable	ZT22
AT2G22090	Stable	ZT22
AT2G30920	Stable	ZT22
AT3G22170	Stable	ZT22
AT5G61510	Stable	ZT22
AT3G43240	Stable	ZT22
AT5G52660	Stable	ZT22
AT5G20840	Stable	ZT22
AT5G62460	Stable	ZT22
AT3G28480	Stable	ZT22
AT3G47910	Stable	ZT22
AT4G08500	Stable	ZT22
AT1G47570	Stable	ZT22
AT5G10190	Stable	ZT22
AT4G34280	Stable	ZT22
AT2G40800	Stable	ZT22
AT5G57460	Stable	ZT22
AT5G51430	Stable	ZT22
AT2G23520	Stable	ZT22
AT3G15355	Stable	ZT22
AT3G47350	Stable	ZT22
AT5G63640	Stable	ZT22
AT5G15680	Stable	ZT22
AT4G27120	Stable	ZT22
AT4G38890	Stable	ZT22
AT1G08760	Stable	ZT22
AT3G06010	Stable	ZT22
AT1G28490	Stable	ZT22
AT1G71900	Stable	ZT22
AT5G63940	Stable	ZT22
AT2G16070	Stable	ZT22
AT5G40810	Stable	ZT22
AT4G33210	Stable	ZT22
AT5G64600	Stable	ZT22
AT1G13190	Stable	ZT22
AT1G21480	Stable	ZT22
AT3G12680	Stable	ZT22
AT4G25280	Stable	ZT22
AT4G28630	Stable	ZT22
AT3G07170	Stable	ZT22
AT1G48830	Stable	ZT22
AT3G60030	Stable	ZT22
AT1G47380	Stable	ZT22
AT1G53770	Stable	ZT22
AT4G02720	Stable	ZT22
AT4G08310	Stable	ZT22
AT1G12470	Stable	ZT22
AT5G18620	Stable	ZT22
AT5G35430	Stable	ZT22
AT5G58470	Stable	ZT22
AT2G20410	Stable	ZT22
AT3G47060	Stable	ZT22
AT5G07320	Stable	ZT22
AT1G43850	Stable	ZT22
AT5G61760	Stable	ZT22
AT1G42540	Stable	ZT22
AT3G01320	Stable	ZT22
AT5G55670	Stable	ZT22
AT3G63420	Stable	ZT22
AT3G06450	Stable	ZT22
AT1G33980	Stable	ZT22
AT2G47210	Stable	ZT22
AT3G01610	Stable	ZT22
AT3G12980	Stable	ZT22
AT3G21360	Stable	ZT22
AT5G11430	Stable	ZT22
AT5G25050	Stable	ZT22
AT5G22450	Stable	ZT22
AT1G49950	Stable	ZT22
AT1G34550	Stable	ZT22
AT5G48250	Stable	ZT22
AT5G36230	Stable	ZT22
AT4G03390	Stable	ZT22
AT1G16500	Stable	ZT22
AT1G28310	Stable	ZT22
AT2G15900	Stable	ZT22
AT2G16920	Stable	ZT22
AT5G39500	Stable	ZT22
AT5G45050	Stable	ZT22
AT1G79950	Stable	ZT22
AT2G03240	Stable	ZT22
AT5G06350	Stable	ZT22
AT2G16400	Stable	ZT22
AT4G05060	Stable	ZT22
AT2G27200	Random	ZT22
AT1G23280	Random	ZT22
AT1G42540	Random	ZT22
AT1G74680	Random	ZT22
AT5G01620	Random	ZT22
AT2G17880	Random	ZT22
AT4G17616	Random	ZT22
AT3G24480	Random	ZT22
AT3G18780	Random	ZT22
AT3G08680	Random	ZT22
AT1G20340	Random	ZT22
AT4G32150	Random	ZT22
AT5G66190	Random	ZT22
AT3G47965	Random	ZT22
AT2G12400	Random	ZT22
AT4G10610	Random	ZT22
AT3G62460	Random	ZT22
AT5G48360	Random	ZT22
AT3G15470	Random	ZT22
AT1G74260	Random	ZT22
AT5G55300	Random	ZT22
AT2G17710	Random	ZT22
AT5G66490	Random	ZT22
AT5G60920	Random	ZT22
AT1G71410	Random	ZT22
AT5G56420	Random	ZT22
AT3G44798	Random	ZT22
AT2G36580	Random	ZT22
AT3G57560	Random	ZT22
AT3G51830	Random	ZT22
AT5G51300	Random	ZT22
AT5G50180	Random	ZT22
AT3G10350	Random	ZT22
AT2G34040	Random	ZT22
AT3G11910	Random	ZT22
AT1G43580	Random	ZT22
AT5G07770	Random	ZT22
AT1G35320	Random	ZT22
AT5G37660	Random	ZT22
AT4G14770	Random	ZT22
AT4G33130	Random	ZT22
AT1G78130	Random	ZT22
AT5G19770	Random	ZT22
AT5G44860	Random	ZT22
AT4G04920	Random	ZT22
AT3G53170	Random	ZT22
AT3G63520	Random	ZT22
AT4G22130	Random	ZT22
AT1G76260	Random	ZT22
AT2G29525	Random	ZT22
AT5G52970	Random	ZT22
AT2G47970	Random	ZT22
AT5G25040	Random	ZT22
AT3G21550	Random	ZT22
AT5G60660	Random	ZT22
AT3G61130	Random	ZT22
AT3G13225	Random	ZT22
AT1G21560	Random	ZT22
AT3G16640	Random	ZT22
AT3G26070	Random	ZT22
AT3G26030	Random	ZT22
AT1G42480	Random	ZT22
AT5G51890	Random	ZT22
AT5G18620	Random	ZT22
AT3G44370	Random	ZT22
AT1G77450	Random	ZT22
AT3G09810	Random	ZT22
AT3G19480	Random	ZT22
AT3G28130	Random	ZT22
AT1G49240	Random	ZT22
AT4G27650	Random	ZT22
AT4G33350	Random	ZT22
AT2G02510	Random	ZT22
AT5G39980	Random	ZT22
AT5G36880	Random	ZT22
AT3G20860	Random	ZT22
AT1G15430	Random	ZT22
AT1G71100	Random	ZT22
AT1G30755	Random	ZT22
AT3G52200	Random	ZT22
AT5G23050	Random	ZT22
AT1G09810	Random	ZT22
AT1G60780	Random	ZT22
AT5G57830	Random	ZT22
AT1G54270	Random	ZT22
AT2G25810	Random	ZT22
AT3G52730	Random	ZT22
AT1G21390	Random	ZT22
AT1G69800	Random	ZT22
AT1G23820	Random	ZT22
AT3G09270	Random	ZT22
AT1G73120	Random	ZT22
AT3G12340	Random	ZT22
AT2G26810	Random	ZT22
AT4G29190	Random	ZT22
AT1G71110	Random	ZT22
AT5G60030	Random	ZT22
AT1G09430	Random	ZT22
AT5G02780	Random	ZT22
AT1G33360	Random	ZT22
AT2G29530	Random	ZT22
AT2G23930	Random	ZT22
AT3G60390	Random	ZT22
AT5G44650	Random	ZT22
AT2G10931	Random	ZT22
AT1G65420	Random	ZT22
AT1G10490	Random	ZT22
AT2G47010	Random	ZT22
AT2G01400	Random	ZT22
AT4G31410	Random	ZT22
AT1G30650	Random	ZT22
AT1G33140	Random	ZT22
AT1G07110	Random	ZT22
AT1G67950	Random	ZT22
AT1G73930	Random	ZT22
AT5G40540	Random	ZT22
AT4G13720	Random	ZT22
AT5G63690	Random	ZT22
AT5G59920	Random	ZT22
AT4G24730	Random	ZT22
AT5G63905	Random	ZT22
AT2G25060	Random	ZT22
AT2G16530	Random	ZT22
AT3G13222	Random	ZT22
AT2G26890	Random	ZT22
AT5G51740	Random	ZT22
AT1G07880	Random	ZT22
AT5G15540	Random	ZT22
AT2G03760	Random	ZT22
AT4G35630	Random	ZT22
AT3G51260	Random	ZT22
AT4G24920	Random	ZT22
AT5G07842	Random	ZT22
AT3G52870	Random	ZT22
AT4G32000	Random	ZT22
AT2G02480	Random	ZT22
AT1G21680	Random	ZT22
AT3G03360	Random	ZT22
AT5G24735	Random	ZT22
AT5G63010	Random	ZT22
AT2G24540	Random	ZT22
AT4G14240	Random	ZT22
AT3G11420	Random	ZT22
AT2G36160	Random	ZT22
AT1G64580	Random	ZT22
AT5G40870	Random	ZT22
AT2G36690	Random	ZT22
AT5G05460	Random	ZT22
AT2G23150	Random	ZT22
AT4G37210	Random	ZT22
AT5G08550	Random	ZT22
AT1G14200	Random	ZT22
AT3G06130	Random	ZT22
AT4G29910	Random	ZT22
AT2G05520	Random	ZT22
AT3G59410	Random	ZT22
AT1G04140	Random	ZT22
AT5G07670	Random	ZT22
AT5G26330	Random	ZT22
AT3G09900	Random	ZT22
AT3G05710	Random	ZT22
AT3G18820	Random	ZT22
AT5G10860	Random	ZT22
AT1G73530	Random	ZT22
AT4G01995	Random	ZT22
AT3G51850	Random	ZT22
AT1G12270	Random	ZT22
AT1G52342	Random	ZT22
AT4G01330	Random	ZT22
AT5G19310	Random	ZT22
AT4G33680	Random	ZT22
AT1G49880	Random	ZT22
AT1G48960	Random	ZT22
AT5G02610	Random	ZT22
AT1G80080	Random	ZT22
AT1G64980	Random	ZT22
AT5G14390	Random	ZT22
AT1G21790	Random	ZT22
AT1G13050	Random	ZT22
AT5G42420	Random	ZT22
AT4G28990	Random	ZT22
AT1G74730	Random	ZT22
AT4G05180	Random	ZT22
AT3G16570	Random	ZT22
AT3G26810	Random	ZT22
AT3G53130	Random	ZT22
AT1G26945	Random	ZT22
AT3G13330	Random	ZT22
AT3G59350	Random	ZT22
AT3G48280	Random	ZT22
AT1G05060	Random	ZT22
AT5G56750	Random	ZT22
AT4G22550	Random	ZT22
AT2G40610	Random	ZT22
AT1G77500	Random	ZT22
AT5G67250	Random	ZT22
AT5G02550	Random	ZT22
AT1G75510	Random	ZT22
AT4G39420	Random	ZT22
