Gene	TPM_average_ZT2	TPM_average_ZT4	TPM_average_ZT6	TPM_average_ZT8	TPM_average_ZT10	TPM_average_ZT12	TPM_average_ZT14	TPM_average_ZT16	TPM_average_ZT18	TPM_average_ZT20	TPM_average_ZT22	TPM_average_ZT24
AT5G22360	34.35714286	31.35714286	34.35714286	30.57142857	31.42857143	30.35714286	38.64285714	38.85714286	37.42857143	40.28571429	40.07142857	47.42857143
AT5G22370	17.28571429	17.42857143	18.5	16.07142857	18.57142857	18.85714286	19.42857143	20	20.71428571	20.42857143	19.35714286	21.64285714
AT5G22390	16	16.92857143	11.42857143	6.642857143	NA	5.928571429	5.785714286	9.285714286	10.71428571	17	23.85714286	38.92857143
AT5G22400	9.428571429	9.714285714	9.285714286	8.428571429	8.642857143	8.714285714	8.5	8.285714286	9.214285714	8.857142857	10.07142857	9.785714286
AT5G22440	217.1428571	196.1428571	220.2857143	230.1428571	259.2142857	277.2857143	242.7857143	237.2857143	241.1428571	199.3571429	198.7142857	196.0714286
AT5G22450	11.42857143	12.5	13.21428571	12.64285714	13.28571429	12.35714286	14.07142857	14.21428571	14.78571429	15.71428571	15.5	15
AT5G22480	16.42857143	15.57142857	17.5	17	19.42857143	19.14285714	17.71428571	18.92857143	17.78571429	15.57142857	16.5	15.57142857
AT5G22500	13.85714286	20.28571429	18.78571429	15.14285714	12.21428571	10.42857143	14.92857143	13.5	14.64285714	13.28571429	12.78571429	13.57142857
AT5G22510	57.14285714	61.85714286	54.71428571	41.57142857	41.35714286	42.5	51.5	52.14285714	52.14285714	55.21428571	55.07142857	57.78571429
AT5G22580	38.35714286	49.14285714	68.07142857	64.57142857	57.35714286	48.92857143	38.57142857	37.28571429	41.57142857	42	38.21428571	46.35714286
AT5G22620	51.42857143	57.64285714	51.85714286	47.14285714	50.07142857	49.35714286	46.57142857	48.14285714	45.92857143	42.71428571	43.71428571	43
AT5G22630	42.14285714	39.35714286	41.14285714	43	44.92857143	43.07142857	32.42857143	30.85714286	32.78571429	29.71428571	29.78571429	28.92857143
AT5G22640	96.78571429	79.78571429	80.71428571	83.57142857	112.1428571	104.7857143	107.9285714	108.5	109.5	113.8571429	103.0714286	96.14285714
AT5G22650	185.2857143	162.2857143	193.3571429	209.3571429	244.7857143	257.8571429	181.0714286	183.4285714	180.3571429	150.9285714	147.3571429	139.7142857
AT5G22700	14.64285714	17.42857143	16.92857143	15	16	14.85714286	15.57142857	16.35714286	18.71428571	17.28571429	15.64285714	14.64285714
AT5G22730	9.714285714	9.571428571	9.357142857	7.714285714	8.357142857	8.071428571	8.571428571	9.214285714	9.214285714	9.357142857	9.071428571	9.571428571
AT5G22740	29.78571429	38.5	41.14285714	38.35714286	39.42857143	38.78571429	36	40.57142857	39.78571429	37.07142857	38.28571429	39.42857143
AT5G22760	10.21428571	11	10.57142857	9.5	10.28571429	9.357142857	9.5	9.785714286	10.28571429	9.571428571	9.5	9.214285714
AT5G22770	29.92857143	32.28571429	34.57142857	32.42857143	35	31.78571429	37.14285714	35.57142857	34.64285714	33.85714286	34.5	34.21428571
AT5G22780	6.857142857	7.357142857	9.071428571	8.714285714	8.928571429	8.214285714	8.785714286	8.142857143	8	7.071428571	7.214285714	6.642857143
AT5G22790	11	11.71428571	14	15.35714286	16.28571429	15.71428571	14.57142857	13.57142857	13.21428571	10.92857143	10.57142857	10.28571429
AT5G22800	53	61.14285714	55.71428571	49.28571429	57.78571429	56	51.57142857	56.92857143	58.35714286	58.07142857	56.92857143	46.14285714
AT5G22820	7.428571429	7	6.357142857	5.571428571	5.642857143	5.642857143	NA	NA	5.5	5.714285714	5.642857143	6.142857143
AT5G22830	36.42857143	42	46.14285714	44.35714286	45.28571429	37.42857143	32.42857143	32.14285714	34.85714286	34.92857143	34.5	30.07142857
AT5G22840	10.35714286	9.357142857	11	10.57142857	12.07142857	11.42857143	11	10.64285714	11.14285714	10.28571429	9.928571429	9.857142857
AT5G22850	14.85714286	17.14285714	16.57142857	15.42857143	15.21428571	14.85714286	18.57142857	19.92857143	20.07142857	19.92857143	20.07142857	20.85714286
AT5G22860	10.57142857	12.21428571	10.92857143	9.5	9.214285714	10.14285714	7.214285714	6.5	7.928571429	6.642857143	7.357142857	5.428571429
AT5G22875	41.28571429	43.71428571	45.78571429	40.92857143	40.21428571	36.71428571	46.57142857	48.5	51.07142857	55.92857143	58.28571429	61.42857143
AT5G22880	213.6428571	261	233.0714286	224.2857143	288.7142857	313.2857143	248.5	223.4285714	256.5	195.1428571	182.5714286	150.6428571
AT5G22890	10.14285714	10.14285714	12.28571429	12.35714286	11.5	9.285714286	11.5	10.85714286	12.35714286	12	13.42857143	13.07142857
AT5G22920	27.92857143	13.92857143	18.14285714	28.42857143	19.85714286	10.21428571	102.3571429	75.5	69.21428571	96.42857143	84.92857143	75.35714286
AT5G22930	5.428571429	6.5	10.07142857	10.21428571	11.14285714	10	7	8	8.285714286	5.928571429	5	NA
AT5G22940	18.85714286	12.42857143	11.42857143	12.35714286	11.71428571	10.07142857	15.42857143	14.71428571	16.78571429	17	18.28571429	21.57142857
AT5G22950	33.14285714	34.85714286	34.07142857	33.28571429	33.64285714	32.28571429	36.21428571	34.57142857	35.28571429	35.14285714	34.14285714	34.35714286
AT5G23010	114.1428571	171.7857143	182.0714286	183.2857143	206.9285714	212	86.85714286	71.14285714	76.64285714	66.35714286	84	91.14285714
AT5G23020	81.57142857	76.5	73.85714286	74.5	68.64285714	60.78571429	27.07142857	53.14285714	57.85714286	46.71428571	64.85714286	71.14285714
AT5G23040	222.5714286	218.9285714	221.3571429	209.9285714	226.3571429	232.3571429	248.0714286	265.3571429	261.5714286	262.4285714	251.5	257.2142857
AT5G23050	16.85714286	14.92857143	14.5	20.35714286	30.5	31.21428571	22.35714286	35	35.57142857	40.07142857	34.21428571	30.21428571
AT5G23060	729.2857143	704.2142857	505.4285714	348.8571429	336.6428571	410.2857143	377.2142857	435.8571429	532.3571429	705.8571429	858.7142857	880.2142857
AT5G23070	38.78571429	36.35714286	39.35714286	39	47.71428571	49.28571429	31	29.78571429	31.21428571	24.5	22.5	22.21428571
AT5G23080	8.642857143	8.928571429	9.214285714	8	9.071428571	9.071428571	10.92857143	11.42857143	11.07142857	11.71428571	11.57142857	12.35714286
AT5G23090	13.42857143	12.5	12.57142857	11.57142857	10.92857143	11.42857143	14.07142857	13.5	13.71428571	13.5	14.28571429	15.28571429
AT5G23100	10.5	9	8.642857143	7.785714286	8.285714286	8.857142857	8.5	9.071428571	9.071428571	8.357142857	8.5	8.142857143
AT5G23110	5.357142857	6.142857143	5.642857143	NA	5.142857143	NA	NA	5.5	5.785714286	6.214285714	6.428571429	6.5
AT5G23120	286.7142857	289	269.7857143	248.2857143	264.0714286	271.7857143	311.2142857	351.7857143	335.5714286	375	354.0714286	337.2857143
AT5G23130	5.428571429	NA	NA	NA	NA	NA	7.214285714	6.714285714	6.428571429	7.071428571	7.071428571	8
AT5G23140	49.35714286	48.78571429	50.85714286	52.57142857	57.64285714	59.35714286	61.21428571	63.35714286	62.85714286	60.21428571	56.07142857	58.35714286
AT5G23150	9.071428571	9.142857143	9.214285714	8.5	8.857142857	7.714285714	9.642857143	10.14285714	10.71428571	10.71428571	11.5	11.57142857
AT5G23190	6.357142857	6.714285714	6.928571429	7.642857143	7.214285714	6.928571429	6.071428571	6.214285714	5.714285714	6	5.357142857	6.214285714
AT5G23200	11.71428571	12.92857143	14.85714286	14.14285714	15.57142857	15.21428571	15	15.92857143	15.85714286	14.21428571	12.92857143	11.85714286
AT5G23210	19.21428571	19.21428571	26.64285714	35.85714286	44.14285714	35.85714286	76.85714286	45	43.5	41.64285714	37.92857143	31
AT5G23220	5.5	10.14285714	14.92857143	14.64285714	9.571428571	7.428571429	6.5	5.428571429	5.5	4.928571429	5.214285714	6.357142857
AT5G23250	33.35714286	32.71428571	37.92857143	39.85714286	44.71428571	45.5	40	38.85714286	40.14285714	33.28571429	31.42857143	29.64285714
AT5G23280	43	40.85714286	42.64285714	43.42857143	45.28571429	43.42857143	52.85714286	46.64285714	46.14285714	42	43	41
AT5G23290	46.28571429	44.71428571	48.21428571	50.28571429	55.92857143	57.85714286	64.92857143	62.78571429	63.78571429	60.5	57.85714286	58.71428571
AT5G23300	16.07142857	16.14285714	19.71428571	22.64285714	25.92857143	25.35714286	17.92857143	17.35714286	17.57142857	14.42857143	13.92857143	12.57142857
AT5G23310	71.92857143	86.35714286	88.14285714	88.35714286	115.9285714	141.1428571	81.35714286	82.28571429	95	74.21428571	67.35714286	46.85714286
AT5G23330	17.57142857	17.92857143	16.21428571	15	15.5	14.85714286	15.07142857	17.21428571	17.5	17.85714286	17.57142857	18.64285714
AT5G23340	17.07142857	15.35714286	14.71428571	14.14285714	14.78571429	13.21428571	20	21.28571429	20.14285714	23.42857143	23.5	29.78571429
AT5G23380	10	9.214285714	8.071428571	8.071428571	8.571428571	8.071428571	18.21428571	23.35714286	21.92857143	27	28.71428571	36.57142857
AT5G23390	10.21428571	12.71428571	15.42857143	15.28571429	17.21428571	14.78571429	16.21428571	16.71428571	17.21428571	16.64285714	15.5	13.5
AT5G23395	21.14285714	19.57142857	23.5	24.5	26.92857143	26.5	29.92857143	29.35714286	29.35714286	25.78571429	25.21428571	25.42857143
AT5G23400	8.928571429	11.35714286	13.35714286	11.64285714	11.42857143	10.35714286	11	10.78571429	11.5	9.928571429	9.928571429	8
AT5G23405	14	12.14285714	13.35714286	12.92857143	14.14285714	14.21428571	16.64285714	16.07142857	16.57142857	15.57142857	15.57142857	16.07142857
AT5G23410	14.07142857	14.5	14	13.71428571	14	14.21428571	13.64285714	14.57142857	16.42857143	15.07142857	14.85714286	17.07142857
AT5G23420	37	37.21428571	38.28571429	40.14285714	48.42857143	44.21428571	31.42857143	35.85714286	39.07142857	29.57142857	27.92857143	24.85714286
AT5G23430	8.857142857	10.07142857	11.07142857	10.35714286	11.35714286	10.21428571	9.928571429	10.5	10.57142857	9.571428571	9.357142857	9.857142857
AT5G23440	54.85714286	50.71428571	54.21428571	55.28571429	60.5	56.78571429	60	58.64285714	56.85714286	54.92857143	50.78571429	47
AT5G23450	29.78571429	31.21428571	31.14285714	28.71428571	29.85714286	27	33.85714286	33.5	32.71428571	36.35714286	36.57142857	40.07142857
AT5G23460	9.285714286	8.857142857	8.642857143	7.142857143	6.285714286	5.357142857	7.428571429	7.5	8.071428571	11.5	14.14285714	16.64285714
AT5G23490	7.357142857	7.857142857	8	6.928571429	7.785714286	8.214285714	8	8.857142857	8.357142857	8.357142857	7.857142857	7.785714286
AT5G23510	6.357142857	7.5	11.71428571	16.21428571	17.57142857	13.78571429	19.92857143	17.64285714	15.5	14.85714286	11.07142857	9.571428571
AT5G23520	12	12.5	13	12.14285714	12.71428571	12.92857143	11.85714286	12.21428571	12.28571429	11.35714286	11.35714286	11.07142857
AT5G23530	18.35714286	18.64285714	20	19.64285714	19.35714286	19.28571429	22.71428571	22.5	23.5	19.64285714	20.07142857	22.21428571
AT5G23535	40.42857143	41.21428571	48	53.71428571	57.64285714	57.92857143	51.85714286	47.85714286	50.07142857	39.92857143	39.21428571	35.5
AT5G23540	85.07142857	88.78571429	98.57142857	95.14285714	97.28571429	93.92857143	98.64285714	91.14285714	90	81.28571429	80.85714286	81.35714286
AT5G23550	16.35714286	18.57142857	20.07142857	17.92857143	20.07142857	20.5	21	20.92857143	21	20.35714286	20.28571429	18.64285714
AT5G23570	5.071428571	7.714285714	8.785714286	7.571428571	7.642857143	6.857142857	6.214285714	7.571428571	7.785714286	6.642857143	6.857142857	5.642857143
AT5G23575	14.42857143	26.21428571	60.5	83.92857143	89.42857143	62.21428571	55.57142857	52	50.21428571	42.64285714	34.42857143	21.85714286
AT5G23580	14.35714286	16.64285714	14	11.85714286	13.42857143	15.71428571	14.21428571	16.5	16.78571429	13.85714286	13.28571429	12.57142857
AT5G23590	15.28571429	16.64285714	15.57142857	16.07142857	17.21428571	17.5	24.35714286	23.35714286	23.64285714	26	26.64285714	28.21428571
AT5G23610	20	19.85714286	19.85714286	19.14285714	20.42857143	19.64285714	23.5	23	21.78571429	22.28571429	22.14285714	24.5
AT5G23630	21.5	22.28571429	23.71428571	21.5	23.71428571	21.57142857	22.85714286	22.78571429	22.78571429	22.14285714	21.71428571	22.64285714
AT5G23660	14.92857143	21	38.07142857	60.78571429	88.28571429	88.42857143	90.64285714	93.71428571	89.14285714	89.5	76.21428571	52.14285714
AT5G23670	21.57142857	26.14285714	28.64285714	27.28571429	27.57142857	24.71428571	37.5	38.57142857	40.35714286	43.5	47.14285714	50.64285714
AT5G23680	6.928571429	6.642857143	6.071428571	5.571428571	5.5	5.857142857	5.785714286	6.214285714	6.5	7.214285714	6.857142857	8.714285714
AT5G23690	7.285714286	7.928571429	9	9.5	11.42857143	11.85714286	9.071428571	8.928571429	8.928571429	8.785714286	7.428571429	6.857142857
AT5G23710	14.07142857	14.57142857	15.35714286	16.28571429	17.57142857	18.64285714	15.92857143	15.85714286	15.64285714	14.85714286	13.85714286	15.28571429
AT5G23720	7.785714286	9.714285714	9.928571429	9.357142857	9.285714286	8.571428571	9.071428571	9.071428571	10.35714286	9.428571429	10.28571429	10
AT5G23730	33.14285714	14.92857143	7.428571429	5.357142857	5.785714286	6.214285714	NA	5.5	6.714285714	9.5	12.78571429	20.14285714
AT5G23740	354.2857143	303.0714286	324.2142857	346.9285714	379.3571429	412.9285714	352	369.8571429	377.5	337.1428571	332.2857143	322.2142857
AT5G23750	26.42857143	18.35714286	15.64285714	13.42857143	10.35714286	10.78571429	11.21428571	9.928571429	10.78571429	10.5	11.71428571	14.28571429
AT5G23760	52.78571429	41.71428571	31.42857143	27.14285714	29	39.64285714	36	32.64285714	37.85714286	41.5	42.92857143	40.57142857
AT5G23820	267.7857143	296.7142857	281.2857143	276	279.0714286	262.6428571	278.2142857	298.7142857	307.6428571	327.2142857	286.1428571	277.0714286
AT5G23830	33.28571429	26.85714286	43.71428571	41.78571429	28.85714286	23	30.28571429	40.28571429	39.21428571	40.28571429	39	48.07142857
AT5G23860	49.71428571	50.92857143	57.42857143	58.85714286	53	44.07142857	64.71428571	58.71428571	57.71428571	51.71428571	51.71428571	56.78571429
AT5G23880	13.14285714	12.64285714	15.21428571	15.71428571	17	16.64285714	15.78571429	14.57142857	13.78571429	13	12.92857143	11.57142857
AT5G23890	48.42857143	43.85714286	37.71428571	34	38	36.21428571	33.28571429	36.92857143	39.5	43.42857143	45	46.28571429
AT5G23900	258.5	222.8571429	237	255.9285714	280	286.3571429	277.2857143	301.8571429	294.9285714	275.2142857	275.5	274
AT5G23910	7.357142857	11.64285714	13.28571429	9.785714286	10.07142857	10.07142857	9	7.642857143	8	5.857142857	6.714285714	5.5
AT5G23920	199.1428571	130.4285714	98.35714286	100.5	146.5	170	170.0714286	147.7142857	135.5714286	127.5	114.6428571	97.78571429
AT5G23940	41.92857143	59.42857143	47	25.71428571	32.71428571	47.57142857	30.85714286	26.57142857	34.71428571	25	26.35714286	23.14285714
AT5G23980	5.928571429	5.5	10.5	12.07142857	7.285714286	4.928571429	11.64285714	11.14285714	12.42857143	14.28571429	13.21428571	19.42857143
AT5G24000	16.85714286	18.71428571	15.85714286	14.35714286	18.21428571	19.35714286	18.57142857	17	16.85714286	18.71428571	19.35714286	15.57142857
AT5G24010	5.214285714	NA	5	NA	5.857142857	4.857142857	6.071428571	6.428571429	6.571428571	5.785714286	6	5.714285714
AT5G24020	38.92857143	37.71428571	39.64285714	41.07142857	47.5	47.85714286	41.85714286	42.71428571	45.42857143	40	37.78571429	35.78571429
AT5G24030	28.78571429	20.14285714	18.71428571	16.71428571	12	9.142857143	15.85714286	14.21428571	16.71428571	18.35714286	21.64285714	26.42857143
AT5G24060	18.71428571	19.35714286	25.42857143	34.5	47.78571429	50.92857143	46.07142857	48.07142857	48.78571429	47.35714286	40.21428571	26.14285714
AT5G24090	16.64285714	13.07142857	14.14285714	15.64285714	12.85714286	11.42857143	14.5	12.92857143	15.78571429	16.35714286	18.92857143	23.78571429
AT5G24105	29.92857143	21.35714286	20	20.42857143	20.14285714	22.14285714	24.64285714	20.71428571	23.5	21.78571429	22.5	16.71428571
AT5G24120	67.21428571	52.07142857	27.28571429	10.78571429	7.571428571	7.714285714	NA	NA	NA	9.142857143	22.85714286	50.92857143
AT5G24150	152.9285714	92.57142857	41.07142857	20.07142857	24.71428571	43.42857143	NA	8.071428571	9.928571429	8.214285714	12.92857143	19.14285714
AT5G24155	62.07142857	48.85714286	27.35714286	24.5	33.42857143	59.92857143	9.214285714	12.5	15.35714286	10.92857143	6.928571429	5.071428571
AT5G24160	7.214285714	7.928571429	7.285714286	7.142857143	10.64285714	16.07142857	13.5	10.42857143	10.85714286	8.928571429	9.142857143	8.714285714
AT5G24165	455.6428571	411.5714286	350.2857143	349.4285714	405.5	486.5	454	484.6428571	501.0714286	510	473.9285714	474.2142857
AT5G24170	17	15.92857143	16.78571429	13.78571429	15	14.14285714	16.35714286	16.92857143	16.42857143	17.42857143	18	18.35714286
AT5G24210	12.78571429	12.14285714	11.14285714	8.285714286	6.714285714	11.14285714	32.28571429	20	18.85714286	19.42857143	13.71428571	14.92857143
AT5G24230	6.428571429	NA	5.928571429	5.357142857	5.357142857	NA	5.214285714	NA	NA	NA	NA	6.214285714
AT5G24260	13.14285714	15.28571429	17.85714286	17.35714286	18.14285714	15.28571429	18.07142857	19.35714286	20	19.5	18.42857143	16.78571429
AT5G24270	7.642857143	8.857142857	10.64285714	12.71428571	13.28571429	12.42857143	14.42857143	14.35714286	12.71428571	11.07142857	9.642857143	7.285714286
AT5G24290	5.142857143	5	7.214285714	8	7.642857143	5.571428571	6.928571429	6.785714286	6.571428571	7.571428571	6.571428571	8.571428571
AT5G24300	91.71428571	114.2142857	118.3571429	103.6428571	108.5714286	101.7142857	73.07142857	45.71428571	32.92857143	32.71428571	39.64285714	58.21428571
AT5G24310	7.357142857	7.214285714	7.714285714	7.642857143	8.214285714	7.214285714	7	8.071428571	7.857142857	7.642857143	7.857142857	7.5
AT5G24314	200.7857143	232.7857143	240.2857143	239.2857143	261.7857143	276	205.5	198.2142857	206.4285714	193.7142857	185	155.6428571
AT5G24320	12.42857143	12.07142857	11.78571429	10	10.28571429	9.571428571	9.428571429	10.28571429	10.5	10.92857143	10.78571429	12.14285714
AT5G24340	8.428571429	9.785714286	10	10.07142857	11.57142857	11.07142857	11.07142857	10.92857143	11	10.42857143	10.14285714	8.928571429
AT5G24350	7.571428571	8.714285714	8.785714286	7.642857143	8.285714286	7.214285714	8.285714286	8.785714286	9.142857143	9.5	9.357142857	9.785714286
AT5G24360	10.5	12.14285714	12.71428571	12.14285714	12.42857143	11.07142857	11.35714286	11.5	11.92857143	11.42857143	10.85714286	10.64285714
AT5G24380	36.5	27.78571429	21.35714286	19.64285714	19.07142857	26.14285714	25.5	28.42857143	30.92857143	33.42857143	35.42857143	34.78571429
AT5G24400	62.35714286	60.07142857	59.14285714	62.28571429	67.64285714	69.78571429	81.35714286	83.92857143	84.14285714	78.78571429	80.85714286	76.92857143
AT5G24420	30.92857143	34.35714286	21.5	15	7.785714286	NA	6.928571429	5.071428571	8.357142857	11.5	20.28571429	19
AT5G24430	10.71428571	10.35714286	10.64285714	10.71428571	9.928571429	9.785714286	14.07142857	13.42857143	13.57142857	14.64285714	14.85714286	16.35714286
AT5G24450	18.07142857	20.35714286	20.64285714	19.64285714	19.85714286	18.85714286	24.28571429	25.57142857	26	27.5	26.64285714	27
AT5G24460	36	30.21428571	37.28571429	43.85714286	35.07142857	27.21428571	30.57142857	30.92857143	32.14285714	38	31	29.57142857
AT5G24490	111.6428571	111.1428571	136.3571429	213.3571429	180.8571429	115.2142857	255.7142857	283.7142857	269.3571429	328.2857143	293.9285714	244.2857143
AT5G24500	19.42857143	20.57142857	23.85714286	24.07142857	23.92857143	21.71428571	25.5	26.5	27.14285714	26.92857143	25.28571429	24.85714286
AT5G24520	33.71428571	35.64285714	37.07142857	35.21428571	32	27.35714286	37.07142857	36.92857143	35.85714286	39.42857143	39.28571429	39.92857143
AT5G24530	24.71428571	21.64285714	20.57142857	17.85714286	15.64285714	15	16.78571429	14.5	16.28571429	18.71428571	22.5	26.5
AT5G24570	46	29.35714286	36.5	42.71428571	43.57142857	35.78571429	50.21428571	63.78571429	63.92857143	59.85714286	44.5	38.28571429
AT5G24580	12.5	8.071428571	7.214285714	6.071428571	6.357142857	5.928571429	8.357142857	7.214285714	8.357142857	8.428571429	9.785714286	11.35714286
AT5G24590	14.21428571	14.42857143	14.35714286	14.5	15.5	14	15.57142857	16.21428571	16.78571429	16.21428571	17.14285714	16.64285714
AT5G24610	51.92857143	75	89.71428571	98	106.8571429	95.85714286	94.57142857	84.71428571	85.92857143	78.71428571	73.92857143	65.21428571
AT5G24620	42.71428571	60.14285714	71.5	71.21428571	79.28571429	59.14285714	61.85714286	60.14285714	57.92857143	49.57142857	43.78571429	39.07142857
AT5G24630	7	6.357142857	6.214285714	5.928571429	7.071428571	6.714285714	5.928571429	6.857142857	7.214285714	6.214285714	6	5.857142857
AT5G24650	71.78571429	75.78571429	78.21428571	78.57142857	83.42857143	86.28571429	75.21428571	73.92857143	73	66.5	62.35714286	56.5
AT5G24660	84.71428571	69.42857143	68.35714286	77.14285714	92.28571429	104.9285714	10.21428571	33.85714286	36.14285714	17.78571429	13.35714286	9.5
AT5G24670	43.78571429	48.42857143	47.57142857	45.42857143	48.21428571	44.85714286	51.71428571	58.78571429	61.07142857	55.85714286	53.64285714	54.21428571
AT5G24690	125.4285714	125.5714286	115.5714286	106.9285714	132.1428571	145.5714286	149.3571429	158.8571429	161.0714286	155.2142857	147	135.7857143
AT5G24710	20.57142857	21.14285714	21.21428571	20.28571429	21.78571429	19.35714286	24.14285714	23.85714286	22.64285714	22.57142857	22.28571429	22.07142857
AT5G24735	66.57142857	53.78571429	51.64285714	49.92857143	63.5	72.14285714	89.57142857	114.1428571	114.3571429	126.3571429	124	137.2142857
AT5G24740	6.142857143	6	5.642857143	5.285714286	5.928571429	5	5.214285714	6.071428571	6.357142857	6.571428571	6.5	6.785714286
AT5G24750	5.214285714	6	5.714285714	5	5.5	5.5	5.214285714	5.857142857	5.5	NA	5.285714286	NA
AT5G24760	37.78571429	24.35714286	18.64285714	16.85714286	19.14285714	22	19.71428571	21.21428571	23	19	20.28571429	18.28571429
AT5G24770	6	24.42857143	20	23.21428571	18.14285714	31.57142857	23.57142857	9.5	6.785714286	5.428571429	7.714285714	NA
AT5G24800	51.57142857	47.35714286	34.92857143	28.78571429	28.21428571	26.92857143	36.42857143	43.64285714	43.5	54	59.57142857	75.64285714
AT5G24810	44	35.28571429	27.21428571	20.64285714	24.21428571	25.07142857	25.78571429	20.42857143	20.5	19.21428571	19.21428571	17.78571429
AT5G24830	6.5	6	6.357142857	5.928571429	6.428571429	5.928571429	7.285714286	7.142857143	7.428571429	8.285714286	7.714285714	8.5
AT5G24840	23.14285714	21.14285714	23.35714286	26.71428571	29.21428571	29.35714286	24.14285714	23.42857143	25.07142857	22.14285714	20.64285714	21.78571429
AT5G24850	42.21428571	24.85714286	18.21428571	18.42857143	21.28571429	22.85714286	19.64285714	22.28571429	23.78571429	25.21428571	26.57142857	26.78571429
AT5G24870	14	9	5.642857143	NA	5.214285714	6.571428571	8.071428571	8.357142857	7.857142857	9.428571429	10.71428571	13.28571429
AT5G24890	35.5	32.14285714	30.21428571	28.42857143	28.35714286	28.35714286	39.28571429	38.92857143	41.21428571	45.21428571	43.07142857	48.07142857
AT5G24930	183.8571429	171.5714286	145.8571429	112.3571429	87.64285714	89.07142857	100.5	128.5714286	144.5714286	178.9285714	190.2857143	209
AT5G24970	6.714285714	6.857142857	7.071428571	7.714285714	9.642857143	9.928571429	9.214285714	7.928571429	8.428571429	6.928571429	7.214285714	6.785714286
AT5G24980	42.14285714	46.5	50.92857143	48.71428571	52.42857143	51.21428571	50.64285714	47.5	54.28571429	46.07142857	45.71428571	46.21428571
AT5G24990	9.928571429	12.64285714	11.71428571	8.785714286	11.28571429	12.21428571	5.214285714	5.071428571	NA	NA	NA	NA
AT5G25040	10.07142857	16.14285714	15.28571429	14.21428571	20.64285714	21.64285714	17.92857143	18.57142857	18.92857143	18.14285714	15.14285714	9.357142857
AT5G25050	5.857142857	6.571428571	6.714285714	6.928571429	7.357142857	6.571428571	7.714285714	8.285714286	8.214285714	8	7.785714286	8.928571429
AT5G25060	20.28571429	20.14285714	20.21428571	18.5	19.5	17.57142857	19.28571429	18.71428571	18.57142857	18.71428571	18.64285714	18.85714286
AT5G25070	8.857142857	10.28571429	11.42857143	10.57142857	10.92857143	9.642857143	13.14285714	12.07142857	12.14285714	12	11.64285714	12.57142857
AT5G25080	25.78571429	25.5	27.78571429	27.78571429	31.21428571	31.21428571	30.71428571	27.57142857	29.35714286	28.42857143	28.28571429	26.92857143
AT5G25090	30.42857143	43.21428571	54.14285714	46.78571429	47.92857143	55.78571429	44.07142857	38.28571429	38.85714286	27.14285714	31	24.71428571
AT5G25100	97.71428571	97.57142857	103.5714286	96.5	99.14285714	90.14285714	93.78571429	94.07142857	95.78571429	94.5	98.71428571	96.64285714
AT5G25120	8.142857143	9.071428571	10.64285714	7.785714286	6.428571429	9.142857143	9.857142857	10.14285714	11.78571429	15.57142857	14.21428571	9.857142857
AT5G25150	12.78571429	13.57142857	13.35714286	12.57142857	12.92857143	12.64285714	13.71428571	14	14.42857143	13.35714286	13.57142857	13.57142857
AT5G25160	7.142857143	6.142857143	6.428571429	6.428571429	5.642857143	NA	6.285714286	6.714285714	6.928571429	8.214285714	8.571428571	9.928571429
AT5G25170	11.85714286	12.64285714	13.07142857	12.92857143	13.21428571	13.14285714	13.57142857	14.07142857	14.28571429	12.35714286	11.5	11.07142857
AT5G25220	44.64285714	36.64285714	25.71428571	21.64285714	24.78571429	30.71428571	31.64285714	34.28571429	33.42857143	29.57142857	29.64285714	24.78571429
AT5G25240	7.214285714	NA	NA	5.785714286	6.285714286	5.928571429	12.21428571	9.428571429	7.642857143	8.571428571	8.642857143	7.5
AT5G25265	55.28571429	48.14285714	51.78571429	54.07142857	51.71428571	49.57142857	116.7142857	101.8571429	100.6428571	110.5	109.7142857	116.9285714
AT5G25270	27	29.64285714	30.57142857	30.85714286	32.21428571	29.42857143	37.35714286	37.71428571	35.21428571	35.92857143	35.92857143	35.92857143
AT5G25280	60.07142857	57.21428571	50.92857143	58.92857143	61.5	57.57142857	127.8571429	127.7857143	129.4285714	141.9285714	134.6428571	138.2857143
AT5G25350	32.35714286	29.14285714	31.35714286	29.78571429	31.21428571	29.71428571	55	47.35714286	43.92857143	44.78571429	45.21428571	56.14285714
AT5G25360	43.78571429	43.64285714	42.28571429	38.78571429	42.35714286	43.35714286	38.78571429	38.21428571	39.28571429	36.92857143	35.64285714	35.14285714
AT5G25440	7.214285714	5.928571429	6.5	6.071428571	5.214285714	5.357142857	7.571428571	5.642857143	5.928571429	5.428571429	5.785714286	6.071428571
AT5G25460	225.7142857	231.6428571	249.7857143	259.6428571	229.3571429	194.7142857	273.0714286	301.2142857	340.4285714	374.7857143	377.1428571	447.6428571
AT5G25475	9.857142857	11.28571429	10.14285714	9.928571429	10.35714286	11.5	15.85714286	16.85714286	18.21428571	15.85714286	16.85714286	16.5
AT5G25480	5.857142857	6.5	6.642857143	6.214285714	7.071428571	7.357142857	6.5	6.428571429	7.142857143	6.571428571	6.5	6.571428571
AT5G25490	12.5	12.85714286	11.57142857	10.42857143	11.21428571	13.5	12.64285714	13.21428571	12.28571429	12	10.85714286	11.85714286
AT5G25510	26.21428571	28.5	27.85714286	24.64285714	27.64285714	28.35714286	28.5	27.14285714	27.64285714	24.5	24.28571429	23.92857143
