Gene	TypeV	ZT
AT5G52210	Stable	ZT20
AT1G70750	Stable	ZT20
AT2G22530	Stable	ZT20
AT1G31540	Stable	ZT20
AT3G07740	Stable	ZT20
AT1G73750	Stable	ZT20
AT5G16820	Stable	ZT20
AT4G27650	Stable	ZT20
AT4G36240	Stable	ZT20
AT1G21150	Stable	ZT20
AT3G07980	Stable	ZT20
AT1G26640	Stable	ZT20
AT5G13560	Stable	ZT20
AT1G05940	Stable	ZT20
AT2G23080	Stable	ZT20
AT5G41350	Stable	ZT20
AT3G06440	Stable	ZT20
AT3G33520	Stable	ZT20
AT4G08320	Stable	ZT20
AT5G67560	Stable	ZT20
AT3G22220	Stable	ZT20
AT5G24450	Stable	ZT20
AT4G33945	Stable	ZT20
AT5G67530	Stable	ZT20
AT3G08760	Stable	ZT20
AT4G00755	Stable	ZT20
AT5G58930	Stable	ZT20
AT5G24010	Stable	ZT20
AT1G32810	Stable	ZT20
AT1G80780	Stable	ZT20
AT3G01910	Stable	ZT20
AT2G41170	Stable	ZT20
AT5G07670	Stable	ZT20
AT1G72990	Stable	ZT20
AT2G45690	Stable	ZT20
AT4G09340	Stable	ZT20
AT3G20500	Stable	ZT20
AT4G34680	Stable	ZT20
AT1G53770	Stable	ZT20
AT2G26860	Stable	ZT20
AT4G02210	Stable	ZT20
AT1G73710	Stable	ZT20
AT1G75420	Stable	ZT20
AT2G44140	Stable	ZT20
AT3G54460	Stable	ZT20
AT2G01440	Stable	ZT20
AT5G43670	Stable	ZT20
AT3G07360	Stable	ZT20
AT1G18450	Stable	ZT20
AT3G45830	Stable	ZT20
AT5G03430	Stable	ZT20
AT3G59990	Stable	ZT20
AT1G15940	Stable	ZT20
AT2G44180	Stable	ZT20
AT3G26618	Stable	ZT20
AT1G68540	Stable	ZT20
AT3G49500	Stable	ZT20
AT5G08660	Stable	ZT20
AT1G25570	Stable	ZT20
AT1G70570	Stable	ZT20
AT4G32250	Stable	ZT20
AT1G64890	Stable	ZT20
AT5G63630	Stable	ZT20
AT4G36710	Stable	ZT20
AT5G15170	Stable	ZT20
AT5G35570	Stable	ZT20
AT3G54480	Stable	ZT20
AT1G10170	Stable	ZT20
AT1G71440	Stable	ZT20
AT3G04500	Stable	ZT20
AT5G06100	Stable	ZT20
AT2G23980	Stable	ZT20
AT2G39810	Stable	ZT20
AT4G36140	Stable	ZT20
AT4G00990	Stable	ZT20
AT2G47350	Stable	ZT20
AT5G24830	Stable	ZT20
AT5G51740	Stable	ZT20
AT1G71350	Stable	ZT20
AT2G11000	Stable	ZT20
AT3G16640	Stable	ZT20
AT5G15860	Stable	ZT20
AT3G14960	Stable	ZT20
AT1G15530	Stable	ZT20
AT3G49725	Stable	ZT20
AT5G48660	Stable	ZT20
AT4G28600	Stable	ZT20
AT2G21070	Stable	ZT20
AT3G12940	Stable	ZT20
AT3G45750	Stable	ZT20
AT2G05170	Stable	ZT20
AT3G07440	Stable	ZT20
AT1G51080	Stable	ZT20
AT3G62470	Stable	ZT20
AT1G76390	Stable	ZT20
AT3G56640	Stable	ZT20
AT3G57710	Stable	ZT20
AT5G54830	Stable	ZT20
AT1G04480	Stable	ZT20
AT1G09440	Stable	ZT20
AT2G47310	Stable	ZT20
AT4G35870	Stable	ZT20
AT5G38050	Stable	ZT20
AT4G29490	Stable	ZT20
AT3G56830	Stable	ZT20
AT5G22840	Stable	ZT20
AT1G64660	Stable	ZT20
AT3G14450	Stable	ZT20
AT5G61460	Stable	ZT20
AT5G09740	Stable	ZT20
AT3G19080	Stable	ZT20
AT1G17820	Stable	ZT20
AT2G28880	Stable	ZT20
AT5G03180	Stable	ZT20
AT5G53020	Stable	ZT20
AT5G54090	Stable	ZT20
AT5G60870	Stable	ZT20
AT1G74680	Stable	ZT20
AT3G15470	Stable	ZT20
AT1G11270	Stable	ZT20
AT3G14090	Stable	ZT20
AT1G80350	Stable	ZT20
AT1G26120	Stable	ZT20
AT4G09680	Stable	ZT20
AT3G01590	Stable	ZT20
AT3G47990	Stable	ZT20
AT1G02290	Stable	ZT20
AT5G61580	Stable	ZT20
AT1G13190	Stable	ZT20
AT1G73875	Stable	ZT20
AT3G14810	Stable	ZT20
AT1G25320	Stable	ZT20
AT2G44980	Stable	ZT20
AT5G06670	Stable	ZT20
AT1G45207	Stable	ZT20
AT2G20495	Stable	ZT20
AT4G36090	Stable	ZT20
AT1G29340	Stable	ZT20
AT3G55070	Stable	ZT20
AT5G27950	Stable	ZT20
AT4G15475	Stable	ZT20
AT5G50550	Stable	ZT20
AT3G63250	Stable	ZT20
AT1G14910	Stable	ZT20
AT1G48840	Stable	ZT20
AT1G50300	Stable	ZT20
AT2G39950	Stable	ZT20
AT5G41060	Stable	ZT20
AT4G03140	Stable	ZT20
AT4G15850	Stable	ZT20
AT5G02540	Stable	ZT20
AT1G75230	Stable	ZT20
AT5G37380	Stable	ZT20
AT3G02290	Stable	ZT20
AT1G11060	Stable	ZT20
AT1G76320	Stable	ZT20
AT2G21500	Stable	ZT20
AT2G26470	Stable	ZT20
AT3G09360	Stable	ZT20
AT5G25800	Stable	ZT20
AT4G21180	Stable	ZT20
AT3G03550	Stable	ZT20
AT1G27430	Stable	ZT20
AT3G15220	Stable	ZT20
AT5G51690	Stable	ZT20
AT4G35785	Stable	ZT20
AT3G20870	Stable	ZT20
AT5G48970	Stable	ZT20
AT2G26570	Stable	ZT20
AT2G05590	Stable	ZT20
AT1G07910	Stable	ZT20
AT1G13740	Stable	ZT20
AT1G61030	Stable	ZT20
AT1G17680	Stable	ZT20
AT1G18190	Stable	ZT20
AT4G15090	Stable	ZT20
AT1G25480	Stable	ZT20
AT1G67960	Stable	ZT20
AT2G26920	Stable	ZT20
AT1G63850	Stable	ZT20
AT1G18950	Stable	ZT20
AT1G62910	Stable	ZT20
AT3G26380	Stable	ZT20
AT1G67690	Stable	ZT20
AT2G26060	Stable	ZT20
AT2G42700	Stable	ZT20
AT4G33200	Stable	ZT20
AT5G62600	Stable	ZT20
AT3G19515	Stable	ZT20
AT5G65490	Stable	ZT20
AT1G11020	Stable	ZT20
AT2G44660	Stable	ZT20
AT5G13640	Stable	ZT20
AT5G50340	Stable	ZT20
AT5G08750	Stable	ZT20
AT3G58530	Stable	ZT20
AT3G62560	Stable	ZT20
AT4G00830	Stable	ZT20
AT1G50600	Stable	ZT20
AT5G35980	Stable	ZT20
AT5G18400	Stable	ZT20
AT3G15290	Stable	ZT20
AT4G37880	Stable	ZT20
AT4G26410	Stable	ZT20
AT5G17510	Stable	ZT20
AT5G64360	Stable	ZT20
AT2G22720	Stable	ZT20
AT3G18930	Stable	ZT20
AT5G53470	Stable	ZT20
AT1G54080	Stable	ZT20
AT1G56560	Stable	ZT20
AT5G57710	Stable	ZT20
AT3G11290	Stable	ZT20
AT1G71020	Stable	ZT20
AT1G27540	Stable	ZT20
AT5G42920	Stable	ZT20
AT3G45630	Stable	ZT20
AT2G16405	Stable	ZT20
AT4G21470	Stable	ZT20
AT3G26370	Stable	ZT20
AT3G18640	Stable	ZT20
AT5G02470	Stable	ZT20
AT2G40520	Stable	ZT20
AT4G28370	Stable	ZT20
AT1G01440	Stable	ZT20
AT5G54280	Stable	ZT20
AT1G04790	Stable	ZT20
AT4G12670	Stable	ZT20
AT5G60280	Stable	ZT20
AT4G34430	Stable	ZT20
AT2G31740	Stable	ZT20
AT5G63040	Stable	ZT20
AT1G01930	Stable	ZT20
AT1G73950	Stable	ZT20
AT1G03910	Stable	ZT20
AT5G63710	Stable	ZT20
AT5G11760	Stable	ZT20
AT4G02900	Stable	ZT20
AT5G20320	Stable	ZT20
AT5G45030	Stable	ZT20
AT3G62330	Stable	ZT20
AT3G12130	Stable	ZT20
AT3G03690	Stable	ZT20
AT3G58900	Stable	ZT20
AT3G15355	Stable	ZT20
AT1G51965	Stable	ZT20
AT2G36480	Stable	ZT20
AT5G56210	Stable	ZT20
AT3G12380	Stable	ZT20
AT4G20280	Stable	ZT20
AT2G03340	Stable	ZT20
AT2G01735	Stable	ZT20
AT1G02270	Stable	ZT20
AT3G13340	Stable	ZT20
AT4G35460	Stable	ZT20
AT1G53720	Stable	ZT20
AT3G51620	Stable	ZT20
AT2G28350	Stable	ZT20
AT4G36630	Stable	ZT20
AT1G04860	Stable	ZT20
AT2G47330	Stable	ZT20
AT4G16143	Stable	ZT20
AT4G13730	Stable	ZT20
AT3G60260	Stable	ZT20
AT1G79950	Stable	ZT20
AT3G14120	Stable	ZT20
AT3G18370	Stable	ZT20
AT5G01230	Stable	ZT20
AT5G51280	Stable	ZT20
AT4G26430	Stable	ZT20
AT5G44530	Stable	ZT20
AT5G56790	Stable	ZT20
AT5G27650	Stable	ZT20
AT2G42030	Stable	ZT20
AT2G18465	Stable	ZT20
AT3G50080	Stable	ZT20
AT1G59650	Stable	ZT20
AT4G34040	Stable	ZT20
AT4G39870	Stable	ZT20
AT2G38950	Stable	ZT20
AT3G23920	Stable	ZT20
AT5G43940	Stable	ZT20
AT1G21670	Stable	ZT20
AT1G61980	Stable	ZT20
AT1G21160	Stable	ZT20
AT3G06340	Stable	ZT20
AT1G09290	Stable	ZT20
AT2G18890	Stable	ZT20
AT2G27980	Stable	ZT20
AT3G52660	Stable	ZT20
AT1G48950	Stable	ZT20
AT3G54290	Stable	ZT20
AT5G37310	Stable	ZT20
AT1G15970	Stable	ZT20
AT2G22910	Stable	ZT20
AT1G74050	Stable	ZT20
AT4G01880	Stable	ZT20
AT5G05680	Stable	ZT20
AT5G41340	Stable	ZT20
AT2G25800	Stable	ZT20
AT2G37840	Stable	ZT20
AT5G65400	Stable	ZT20
AT5G40810	Stable	ZT20
AT1G15800	Stable	ZT20
AT1G70740	Stable	ZT20
AT4G16070	Stable	ZT20
AT4G29790	Stable	ZT20
AT5G53060	Stable	ZT20
AT1G56000	Stable	ZT20
AT2G02730	Stable	ZT20
AT1G62085	Stable	ZT20
AT1G67792	Stable	ZT20
AT5G46490	Stable	ZT20
AT3G63340	Stable	ZT20
AT5G52580	Stable	ZT20
AT5G66180	Stable	ZT20
AT2G41790	Stable	ZT20
AT1G22060	Stable	ZT20
AT2G13290	Stable	ZT20
AT3G59330	Stable	ZT20
AT4G18465	Stable	ZT20
AT2G43900	Stable	ZT20
AT5G11350	Stable	ZT20
AT1G56610	Stable	ZT20
AT4G03115	Stable	ZT20
AT4G23840	Stable	ZT20
AT2G25560	Stable	ZT20
AT3G04750	Stable	ZT20
AT3G19280	Stable	ZT20
AT3G57120	Stable	ZT20
AT5G37530	Stable	ZT20
AT1G15710	Stable	ZT20
AT4G02600	Stable	ZT20
AT1G74700	Stable	ZT20
AT1G31010	Stable	ZT20
AT1G76720	Stable	ZT20
AT3G46920	Stable	ZT20
AT2G24830	Stable	ZT20
AT4G32050	Stable	ZT20
AT2G46180	Stable	ZT20
AT5G51940	Stable	ZT20
AT4G16444	Stable	ZT20
AT4G24470	Stable	ZT20
AT4G26720	Stable	ZT20
AT5G22330	Stable	ZT20
AT2G26460	Stable	ZT20
AT5G45020	Stable	ZT20
AT2G33990	Stable	ZT20
AT3G20770	Stable	ZT20
AT1G07380	Stable	ZT20
AT3G22980	Stable	ZT20
AT2G22450	Stable	ZT20
AT1G12050	Stable	ZT20
AT1G53350	Stable	ZT20
AT2G03270	Stable	ZT20
AT3G27460	Stable	ZT20
AT3G63240	Stable	ZT20
AT5G24970	Stable	ZT20
AT1G64990	Stable	ZT20
AT5G14420	Stable	ZT20
AT2G22100	Stable	ZT20
AT5G45610	Stable	ZT20
AT5G17890	Stable	ZT20
AT5G63320	Stable	ZT20
AT5G67440	Stable	ZT20
AT1G55120	Stable	ZT20
AT1G55280	Stable	ZT20
AT1G73320	Stable	ZT20
AT2G33835	Stable	ZT20
AT4G30000	Stable	ZT20
AT4G11110	Stable	ZT20
AT1G33400	Stable	ZT20
AT2G33320	Stable	ZT20
AT5G48370	Stable	ZT20
AT5G57210	Stable	ZT20
AT1G71710	Stable	ZT20
AT3G56050	Stable	ZT20
AT3G53570	Stable	ZT20
AT1G80040	Stable	ZT20
AT5G39040	Stable	ZT20
AT3G14410	Stable	ZT20
AT3G01200	Stable	ZT20
AT4G35740	Stable	ZT20
AT5G56450	Stable	ZT20
AT2G06005	Stable	ZT20
AT2G13690	Stable	ZT20
AT4G24450	Stable	ZT20
AT5G15280	Stable	ZT20
AT5G24260	Stable	ZT20
AT2G32970	Stable	ZT20
AT1G61850	Stable	ZT20
AT4G29960	Stable	ZT20
AT1G47230	Stable	ZT20
AT1G13460	Stable	ZT20
AT1G54090	Stable	ZT20
AT2G27200	Stable	ZT20
AT4G22980	Stable	ZT20
AT5G02030	Stable	ZT20
AT3G02080	Stable	ZT20
AT5G46750	Stable	ZT20
AT3G02130	Stable	ZT20
AT1G24764	Stable	ZT20
AT5G20200	Stable	ZT20
AT2G26970	Stable	ZT20
AT3G62370	Stable	ZT20
AT1G32940	Stable	ZT20
AT3G55840	Stable	ZT20
AT1G50260	Stable	ZT20
AT2G14740	Stable	ZT20
AT2G32450	Stable	ZT20
AT1G51350	Stable	ZT20
AT1G07080	Stable	ZT20
AT3G26000	Stable	ZT20
AT4G18380	Stable	ZT20
AT5G66100	Stable	ZT20
AT1G45150	Stable	ZT20
AT3G08020	Stable	ZT20
AT4G35510	Stable	ZT20
AT1G74160	Stable	ZT20
AT3G17750	Stable	ZT20
AT4G08500	Stable	ZT20
AT5G01560	Stable	ZT20
AT3G61180	Stable	ZT20
AT5G53800	Stable	ZT20
AT4G10750	Stable	ZT20
AT3G07020	Stable	ZT20
AT5G61360	Stable	ZT20
AT3G17880	Stable	ZT20
AT1G04970	Stable	ZT20
AT3G26810	Stable	ZT20
AT5G08010	Stable	ZT20
AT2G40570	Stable	ZT20
AT1G01420	Stable	ZT20
AT1G55750	Stable	ZT20
AT2G15900	Stable	ZT20
AT5G49220	Stable	ZT20
AT5G36230	Stable	ZT20
AT1G61010	Stable	ZT20
AT3G10980	Stable	ZT20
AT3G60510	Stable	ZT20
AT1G07770	Stable	ZT20
AT1G65950	Stable	ZT20
AT2G29580	Stable	ZT20
AT2G46320	Stable	ZT20
AT3G23210	Stable	ZT20
AT1G73980	Stable	ZT20
AT3G07180	Stable	ZT20
AT2G45160	Stable	ZT20
AT3G06670	Stable	ZT20
AT3G12640	Stable	ZT20
AT2G42280	Stable	ZT20
AT1G18740	Stable	ZT20
AT5G09410	Stable	ZT20
AT1G22310	Stable	ZT20
AT2G45280	Stable	ZT20
AT3G19780	Stable	ZT20
AT3G60220	Stable	ZT20
AT1G56423	Stable	ZT20
AT2G47020	Stable	ZT20
AT5G17410	Stable	ZT20
AT1G05470	Stable	ZT20
AT2G38000	Stable	ZT20
AT2G41620	Stable	ZT20
AT4G13980	Stable	ZT20
AT3G54190	Stable	ZT20
AT1G21560	Stable	ZT20
AT5G67610	Stable	ZT20
AT1G53510	Stable	ZT20
AT5G50210	Stable	ZT20
AT1G22970	Stable	ZT20
AT5G66380	Stable	ZT20
AT1G02145	Stable	ZT20
AT2G24520	Stable	ZT20
AT3G10390	Stable	ZT20
AT3G10550	Stable	ZT20
AT5G63080	Stable	ZT20
AT1G27700	Stable	ZT20
AT3G04810	Stable	ZT20
AT1G32240	Stable	ZT20
AT4G00290	Stable	ZT20
AT5G53350	Stable	ZT20
AT3G60030	Stable	ZT20
AT5G38880	Stable	ZT20
AT5G25080	Stable	ZT20
AT3G59910	Stable	ZT20
AT2G44710	Stable	ZT20
AT1G54060	Stable	ZT20
AT2G38440	Stable	ZT20
AT3G14980	Stable	ZT20
AT5G15030	Stable	ZT20
AT1G63290	Stable	ZT20
AT1G59520	Stable	ZT20
AT5G13590	Stable	ZT20
AT2G21230	Stable	ZT20
AT2G29690	Stable	ZT20
AT2G41350	Stable	ZT20
AT5G12430	Stable	ZT20
AT1G56590	Stable	ZT20
AT5G06440	Stable	ZT20
AT1G68720	Stable	ZT20
AT5G23570	Stable	ZT20
AT5G62940	Stable	ZT20
AT5G18190	Stable	ZT20
AT2G04845	Stable	ZT20
AT2G40280	Stable	ZT20
AT4G20840	Stable	ZT20
AT1G55090	Stable	ZT20
AT2G45730	Stable	ZT20
AT3G04590	Stable	ZT20
AT4G14790	Stable	ZT20
AT5G23490	Stable	ZT20
AT5G13160	Stable	ZT20
AT1G68100	Stable	ZT20
AT5G61330	Stable	ZT20
AT2G26070	Stable	ZT20
AT4G16280	Stable	ZT20
AT5G21010	Stable	ZT20
AT1G61795	Stable	ZT20
AT1G07200	Stable	ZT20
AT1G13220	Stable	ZT20
AT2G27470	Stable	ZT20
AT3G03305	Stable	ZT20
AT1G25540	Stable	ZT20
AT4G38270	Stable	ZT20
AT1G22860	Stable	ZT20
AT1G52630	Stable	ZT20
AT3G07080	Stable	ZT20
AT3G17310	Stable	ZT20
AT1G08720	Stable	ZT20
AT3G26920	Stable	ZT20
AT1G50440	Stable	ZT20
AT3G57190	Stable	ZT20
AT5G60548	Stable	ZT20
AT3G14860	Stable	ZT20
AT4G37210	Stable	ZT20
AT5G05700	Stable	ZT20
AT1G32400	Stable	ZT20
AT3G09410	Stable	ZT20
AT5G49840	Stable	ZT20
AT4G36400	Stable	ZT20
AT1G50730	Stable	ZT20
AT3G63220	Stable	ZT20
AT4G32660	Stable	ZT20
AT5G44370	Stable	ZT20
AT1G12990	Stable	ZT20
AT1G45233	Stable	ZT20
AT5G40270	Stable	ZT20
AT3G21160	Stable	ZT20
AT2G40810	Stable	ZT20
AT2G41870	Stable	ZT20
AT3G18620	Stable	ZT20
AT4G36195	Stable	ZT20
AT4G29480	Stable	ZT20
AT1G21610	Stable	ZT20
AT2G41500	Stable	ZT20
AT5G04920	Stable	ZT20
AT2G32800	Stable	ZT20
AT3G12950	Stable	ZT20
AT2G36360	Stable	ZT20
AT3G58760	Stable	ZT20
AT4G15840	Stable	ZT20
AT4G33140	Stable	ZT20
AT1G18700	Stable	ZT20
AT1G49560	Stable	ZT20
AT1G66730	Stable	ZT20
AT2G25300	Stable	ZT20
AT2G34780	Stable	ZT20
AT3G20910	Stable	ZT20
AT4G02195	Stable	ZT20
AT2G35320	Stable	ZT20
AT1G79630	Stable	ZT20
AT3G54790	Stable	ZT20
AT3G05545	Stable	ZT20
AT2G40410	Stable	ZT20
AT1G48310	Stable	ZT20
AT1G64080	Stable	ZT20
AT1G80900	Stable	ZT20
AT5G06230	Stable	ZT20
AT1G69360	Stable	ZT20
AT2G03280	Stable	ZT20
AT2G33435	Stable	ZT20
AT3G51110	Stable	ZT20
AT3G57980	Stable	ZT20
AT3G60960	Stable	ZT20
AT4G32820	Stable	ZT20
AT2G40930	Stable	ZT20
AT3G10730	Stable	ZT20
AT4G16430	Stable	ZT20
AT1G67880	Stable	ZT20
AT5G08710	Stable	ZT20
AT5G23520	Stable	ZT20
AT5G49530	Stable	ZT20
AT2G31280	Stable	ZT20
AT2G31820	Stable	ZT20
AT1G67550	Stable	ZT20
AT2G44900	Stable	ZT20
AT4G01090	Stable	ZT20
AT5G65685	Stable	ZT20
AT5G43720	Stable	ZT20
AT4G38620	Stable	ZT20
AT1G13320	Stable	ZT20
AT1G22730	Stable	ZT20
AT5G50320	Stable	ZT20
AT4G10570	Stable	ZT20
AT3G06910	Stable	ZT20
AT5G60590	Stable	ZT20
AT2G03620	Stable	ZT20
AT2G35690	Stable	ZT20
AT4G09520	Stable	ZT20
AT5G65687	Stable	ZT20
AT3G04480	Stable	ZT20
AT5G67150	Stable	ZT20
AT5G44200	Stable	ZT20
AT4G00060	Stable	ZT20
AT4G34840	Stable	ZT20
AT3G46980	Stable	ZT20
AT3G46610	Stable	ZT20
AT4G14340	Stable	ZT20
AT5G40870	Stable	ZT20
AT3G59300	Stable	ZT20
AT4G22285	Stable	ZT20
AT1G16670	Stable	ZT20
AT1G74240	Stable	ZT20
AT5G26160	Stable	ZT20
AT3G21430	Stable	ZT20
AT4G12300	Stable	ZT20
AT1G66510	Stable	ZT20
AT1G22570	Stable	ZT20
AT4G35140	Stable	ZT20
AT5G56250	Stable	ZT20
AT2G35330	Stable	ZT20
AT5G05540	Stable	ZT20
AT5G58470	Stable	ZT20
AT5G63810	Stable	ZT20
AT2G23450	Stable	ZT20
AT5G28040	Stable	ZT20
AT5G28150	Stable	ZT20
AT1G07310	Stable	ZT20
AT5G14720	Stable	ZT20
AT5G61960	Stable	ZT20
AT1G69550	Stable	ZT20
AT4G19010	Stable	ZT20
AT5G35930	Stable	ZT20
AT2G31140	Stable	ZT20
AT4G14190	Stable	ZT20
AT5G41070	Stable	ZT20
AT5G01450	Stable	ZT20
AT5G13020	Stable	ZT20
AT4G27120	Stable	ZT20
AT5G42560	Stable	ZT20
AT1G70530	Stable	ZT20
AT3G06620	Stable	ZT20
AT2G30120	Stable	ZT20
AT3G07300	Stable	ZT20
AT5G51290	Stable	ZT20
AT2G22740	Stable	ZT20
AT3G04310	Stable	ZT20
AT4G38440	Stable	ZT20
AT4G14600	Stable	ZT20
AT1G19270	Stable	ZT20
AT1G67630	Stable	ZT20
AT2G31130	Stable	ZT20
AT3G28430	Stable	ZT20
AT3G13190	Stable	ZT20
AT2G18170	Stable	ZT20
AT5G40250	Stable	ZT20
AT1G20670	Stable	ZT20
AT2G17705	Stable	ZT20
AT2G45590	Stable	ZT20
AT5G55060	Stable	ZT20
AT2G05230	Stable	ZT20
AT3G14790	Stable	ZT20
AT5G42470	Stable	ZT20
AT2G21540	Stable	ZT20
AT4G30935	Stable	ZT20
AT5G51410	Stable	ZT20
AT3G47910	Stable	ZT20
AT1G25420	Stable	ZT20
AT5G19510	Stable	ZT20
AT1G74710	Stable	ZT20
AT3G19895	Stable	ZT20
AT3G53930	Stable	ZT20
AT5G15570	Stable	ZT20
AT5G02970	Stable	ZT20
AT1G04780	Stable	ZT20
AT1G03380	Stable	ZT20
AT5G13570	Stable	ZT20
AT1G73730	Stable	ZT20
AT4G14920	Stable	ZT20
AT5G39710	Stable	ZT20
AT5G58980	Stable	ZT20
AT4G22150	Stable	ZT20
AT1G71240	Stable	ZT20
AT3G02510	Stable	ZT20
AT5G43680	Stable	ZT20
AT3G51250	Stable	ZT20
AT5G36250	Stable	ZT20
AT5G43560	Stable	ZT20
AT3G06610	Stable	ZT20
AT1G54370	Stable	ZT20
AT5G21060	Stable	ZT20
AT1G73970	Stable	ZT20
AT2G35720	Stable	ZT20
AT5G11030	Stable	ZT20
AT5G49665	Stable	ZT20
AT2G28130	Stable	ZT20
AT5G05800	Stable	ZT20
AT2G04230	Stable	ZT20
AT1G03280	Stable	ZT20
AT1G61180	Stable	ZT20
AT1G80850	Stable	ZT20
AT5G06910	Stable	ZT20
AT2G32580	Stable	ZT20
AT4G37470	Stable	ZT20
AT3G01380	Stable	ZT20
AT5G28740	Stable	ZT20
AT3G59410	Stable	ZT20
AT5G15050	Stable	ZT20
AT5G63020	Stable	ZT20
AT5G26760	Stable	ZT20
AT2G30070	Stable	ZT20
AT1G12230	Stable	ZT20
AT1G06530	Stable	ZT20
AT4G11260	Stable	ZT20
AT1G17340	Stable	ZT20
AT3G44680	Stable	ZT20
AT1G10090	Stable	ZT20
AT1G26090	Stable	ZT20
AT2G15560	Stable	ZT20
AT2G30470	Stable	ZT20
AT5G42940	Stable	ZT20
AT3G13690	Stable	ZT20
AT2G23460	Stable	ZT20
AT3G06400	Stable	ZT20
AT1G68490	Stable	ZT20
AT1G22200	Stable	ZT20
AT2G42290	Stable	ZT20
AT5G11020	Stable	ZT20
AT1G04950	Stable	ZT20
AT1G51390	Stable	ZT20
AT5G13690	Stable	ZT20
AT3G47390	Stable	ZT20
AT5G58380	Stable	ZT20
AT5G10490	Stable	ZT20
AT1G08660	Stable	ZT20
AT3G05670	Stable	ZT20
AT4G36032	Stable	ZT20
AT3G05810	Stable	ZT20
AT1G07530	Stable	ZT20
AT3G21820	Stable	ZT20
AT1G03520	Stable	ZT20
AT1G08760	Stable	ZT20
AT5G64830	Stable	ZT20
AT1G06060	Stable	ZT20
AT4G10890	Stable	ZT20
AT5G22820	Stable	ZT20
AT5G41240	Stable	ZT20
AT1G02120	Stable	ZT20
AT5G11720	Stable	ZT20
AT2G17110	Stable	ZT20
AT4G31540	Stable	ZT20
AT5G62760	Stable	ZT20
AT2G15690	Stable	ZT20
AT3G03870	Stable	ZT20
AT3G12020	Stable	ZT20
AT4G09640	Stable	ZT20
AT1G11880	Stable	ZT20
AT5G61930	Stable	ZT20
AT1G04400	Stable	ZT20
AT3G06250	Stable	ZT20
AT3G19640	Stable	ZT20
AT3G44600	Stable	ZT20
AT5G13280	Stable	ZT20
AT2G44090	Stable	ZT20
AT1G70610	Stable	ZT20
AT3G16110	Stable	ZT20
AT1G18160	Stable	ZT20
AT5G27270	Stable	ZT20
AT5G23200	Stable	ZT20
AT3G05090	Stable	ZT20
AT3G25700	Stable	ZT20
AT3G02280	Stable	ZT20
AT5G65540	Stable	ZT20
AT5G22700	Stable	ZT20
AT1G20770	Stable	ZT20
AT2G42520	Stable	ZT20
AT1G45180	Stable	ZT20
AT3G21290	Stable	ZT20
AT4G22740	Stable	ZT20
AT5G39840	Stable	ZT20
AT2G31510	Stable	ZT20
AT3G11820	Stable	ZT20
AT5G22850	Stable	ZT20
AT1G76630	Stable	ZT20
AT4G33495	Stable	ZT20
AT3G29090	Stable	ZT20
AT3G20620	Stable	ZT20
AT3G15180	Stable	ZT20
AT3G02560	Stable	ZT20
AT1G04710	Stable	ZT20
AT5G27730	Stable	ZT20
AT3G58640	Stable	ZT20
AT4G34260	Stable	ZT20
AT3G29760	Stable	ZT20
AT4G26980	Stable	ZT20
AT3G05220	Stable	ZT20
AT1G74720	Stable	ZT20
AT1G18900	Stable	ZT20
AT2G26640	Stable	ZT20
AT3G58040	Stable	ZT20
AT2G32170	Stable	ZT20
AT4G33490	Stable	ZT20
AT5G20680	Stable	ZT20
AT4G02220	Stable	ZT20
AT5G08450	Stable	ZT20
AT5G09860	Stable	ZT20
AT1G79880	Stable	ZT20
AT1G80680	Stable	ZT20
AT4G39240	Stable	ZT20
AT3G02320	Stable	ZT20
AT3G13530	Stable	ZT20
AT5G04240	Stable	ZT20
AT4G06598	Stable	ZT20
AT5G15610	Stable	ZT20
AT4G24500	Stable	ZT20
AT3G21810	Stable	ZT20
AT4G31248	Stable	ZT20
AT5G02910	Stable	ZT20
AT2G39805	Stable	ZT20
AT1G55680	Stable	ZT20
AT5G64813	Stable	ZT20
AT5G15390	Stable	ZT20
AT1G19700	Stable	ZT20
AT3G10210	Stable	ZT20
AT4G39390	Random	ZT20
AT1G18440	Random	ZT20
AT5G07840	Random	ZT20
AT4G16190	Random	ZT20
AT4G16950	Random	ZT20
AT2G43260	Random	ZT20
AT1G55910	Random	ZT20
AT5G43750	Random	ZT20
AT5G27770	Random	ZT20
AT4G37450	Random	ZT20
AT3G16840	Random	ZT20
AT1G76120	Random	ZT20
AT2G32720	Random	ZT20
AT3G59380	Random	ZT20
AT3G10360	Random	ZT20
AT3G07470	Random	ZT20
AT3G11630	Random	ZT20
AT5G38990	Random	ZT20
AT3G01060	Random	ZT20
AT1G19130	Random	ZT20
AT4G17895	Random	ZT20
AT1G04240	Random	ZT20
AT5G04060	Random	ZT20
AT2G44860	Random	ZT20
AT3G53950	Random	ZT20
AT5G52280	Random	ZT20
AT5G57040	Random	ZT20
AT4G14110	Random	ZT20
AT5G46170	Random	ZT20
AT5G53010	Random	ZT20
AT1G80630	Random	ZT20
AT4G32240	Random	ZT20
AT5G49710	Random	ZT20
AT1G29410	Random	ZT20
AT4G01915	Random	ZT20
AT2G45700	Random	ZT20
AT3G44735	Random	ZT20
AT5G04850	Random	ZT20
AT5G09890	Random	ZT20
AT2G40570	Random	ZT20
AT3G29320	Random	ZT20
AT4G02580	Random	ZT20
