"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"	"Stable"
"AT5G01240"	"AT5G01240"	0.000442383153655697	0.936973644479214	0.999999752908163	37.5	0.00883418803418803	0.00839180488053234	0.000442383153655697	0.00684861665901671
"AT1G51510"	"AT1G51510"	0.000439910144466674	0.962691903546838	0.999999752908163	56.3571428571429	0.00700452119440395	0.00656461104993727	0.000439910144466674	0.00519296827928929
"AT4G25450"	"AT4G25450"	0.000439615163247449	0.941778143183229	0.999999752908163	39.8571428571429	0.00850846844603348	0.00806885328278603	0.000439615163247449	0.00655365436588561
"AT5G03300"	"AT5G03300"	0.000439291129209657	0.987666122568391	0.999999752908163	151.642857142857	0.00472069231450203	0.00428140118529238	0.000439291129209657	0.00312658795792499
"AT4G14240"	"AT4G14240"	0.000438705263705107	0.825841551984907	0.999999752908163	15.3571428571429	0.0167042476182552	0.0162655423545501	0.000438705263705107	0.0139687964836536
"AT1G79150"	"AT1G79150"	0.000433631341292658	0.797859767960851	0.999999752908163	13	0.0191169776968594	0.0186833463555667	0.000433631341292658	0.0161512595145419
"AT5G42890"	"AT5G42890"	0.000433419970797666	0.972486485414552	0.999999752908163	71.6428571428571	0.00622276127366042	0.00578934130286275	0.000433419970797666	0.00448504357255286
"AT2G02860"	"AT2G02860"	0.000433256854169468	0.781818864171682	0.999999752908163	11.8571428571429	0.0206349029109952	0.0202016460568258	0.000433256854169468	0.0175245847571293
"AT5G20130"	"AT5G20130"	0.000430711225098245	0.973509134370446	0.999999752908163	73.7857142857143	0.00613704126906868	0.00570633004397044	0.000430711225098245	0.00440722940214135
"AT1G50320"	"AT1G50320"	0.000430438342584515	0.991522186972668	0.999999752908163	240.714285714286	0.00421214619103127	0.00378170784844676	0.000430438342584515	0.00266563167605857
"AT5G58710"	"AT5G58710"	0.000427200102197812	0.984535515668612	0.999999752908163	118.571428571429	0.0050852529673839	0.00465805286518609	0.000427200102197812	0.00345527702224555
"AT5G38640"	"AT5G38640"	0.000427168085882204	0.848992975828785	0.999999752908163	17.7142857142857	0.0149183542783959	0.0144911861925137	0.000427168085882204	0.0123518894449406
"AT2G26140"	"AT2G26140"	0.000425360724502265	0.959066571923101	0.999999752908163	52.0714285714286	0.00728903548595669	0.00686367476145442	0.000425360724502265	0.00544900031260231
"AT5G15740"	"AT5G15740"	0.000425014340493534	0.858533722136223	0.999999752908163	18.8571428571429	0.0142155823974006	0.013790568056907	0.000425014340493534	0.0117158431006698
"AT2G24590"	"AT2G24590"	0.000421040792093096	0.951867967940783	0.999999752908163	45.8571428571429	0.00781764988245904	0.00739660909036594	0.000421040792093096	0.00592685905873213
"AT3G25690"	"AT3G25690"	0.000420925259386979	0.984671240614157	0.999999752908163	118.928571428571	0.00507379174045841	0.00465286648107143	0.000420925259386979	0.00344430973666431
"AT5G52820"	"AT5G52820"	0.000420204618414395	0.945607474316047	0.999999752908163	41.7142857142857	0.00826031727701835	0.00784011265860395	0.000420204618414395	0.00632728801822115
"AT3G48560"	"AT3G48560"	0.000420127522402046	0.991700733807975	0.999999752908163	244.071428571429	0.0041901339128471	0.00377000639044506	0.000420127522402046	0.00264473382244599
"AT4G08035"	"AT4G08035"	0.000419765184712831	0.945255507266115	0.999999752908163	41.5	0.00828522616880869	0.00786546098409586	0.000419765184712831	0.00634978278377417
"AT3G13070"	"AT3G13070"	0.000418427005423851	0.948086578691126	0.999999752908163	43.2142857142857	0.00808814025944003	0.00766971325401618	0.000418427005423851	0.00617133951536548
"AT3G18140"	"AT3G18140"	0.000417637917708731	0.970670348332905	0.999999752908163	67.4285714285714	0.00638562636731266	0.00596798844960393	0.000417637917708731	0.00463089465222976
"AT4G33670"	"AT4G33670"	0.000416816674263389	0.949220383401345	0.999999752908163	43.9285714285714	0.00800947746813303	0.00759266079386964	0.000416816674263389	0.00610001505359625
"AT3G53110"	"AT3G53110"	0.000414147688981402	0.97463345649472	0.999999752908163	75.7142857142857	0.0060497850316291	0.0056356373426477	0.000414147688981402	0.00432670580292298
"AT5G49710"	"AT5G49710"	0.00040736055014691	0.910655485319977	0.999999752908163	28.0714285714286	0.0106333332835285	0.0102259727333816	0.00040736055014691	0.00847307925570486
"AT1G24350"	"AT1G24350"	0.000406966612534929	0.885220851871611	0.999999752908163	22.7142857142857	0.0123534548596848	0.0119464882471499	0.000406966612534929	0.0100293422115023
"AT4G17010"	"AT4G17010"	0.000404982139162945	0.836519168748966	0.999999752908163	16.2857142857143	0.0159102208963705	0.0155052387572075	0.000404982139162945	0.0132471796281825
"AT1G73950"	"AT1G73950"	0.000404657687698016	0.79495415022645	0.999999752908163	12.7142857142857	0.0194419896477717	0.0190373319600737	0.000404657687698016	0.0164425585507393
"AT5G11010"	"AT5G11010"	0.000404657687698016	0.79495415022645	0.999999752908163	12.7142857142857	0.0194419896477717	0.0190373319600737	0.000404657687698016	0.0164425585507393
"AT4G14350"	"AT4G14350"	0.000403527209971498	0.882820484265629	0.999999752908163	22.2857142857143	0.0125233904819704	0.0121198632719989	0.000403527209971498	0.0101827659266594
"AT5G14760"	"AT5G14760"	0.000401689517740025	0.91274338914774	0.999999752908163	28.5714285714286	0.0105	0.01009831048226	0.000401689517740025	0.00835190428180699
"AT1G80230"	"AT1G80230"	0.000399646796079509	0.977805993431267	0.999999752908163	83.8571428571429	0.00577265198864936	0.00537300519256986	0.000399646796079509	0.00407458534566494
"AT2G46170"	"AT2G46170"	0.000397842037885197	0.907817254032779	0.999999752908163	27.2857142857143	0.0108338798067698	0.0104360377688846	0.000397842037885197	0.00865361958508874
"AT5G45550"	"AT5G45550"	0.000397715023160691	0.970074070974366	0.999999752908163	65.6428571428571	0.00644832048839575	0.00605060546523506	0.000397715023160691	0.00468572048610988
"AT1G55450"	"AT1G55450"	0.00039764523917604	0.908115980999835	0.999999752908163	27.3571428571429	0.0108140875751262	0.0104164423359502	0.00039764523917604	0.00863569358515321
"AT4G16210"	"AT4G16210"	0.00039764523917604	0.908115980999835	0.999999752908163	27.3571428571429	0.0108140875751262	0.0104164423359502	0.00039764523917604	0.00863569358515321
"AT1G63470"	"AT1G63470"	0.000395904452022415	0.815230987565289	0.999999752908163	14.2857142857143	0.0176615384615385	0.017265634009516	0.000395904452022415	0.0148308405026544
"AT5G08420"	"AT5G08420"	0.000395018330856453	0.97190648314861	0.999999752908163	68.9285714285714	0.006296916592495	0.00590189826163854	0.000395018330856453	0.00454847918102784
"AT5G58740"	"AT5G58740"	0.000395018330856453	0.97190648314861	0.999999752908163	68.9285714285714	0.006296916592495	0.00590189826163854	0.000395018330856453	0.00454847918102784
"AT5G27150"	"AT5G27150"	0.000394073415656539	0.963054933095772	0.999999752908163	55.5714285714286	0.00701005961346562	0.00661598619780908	0.000394073415656539	0.00519361382712508
"AT5G12250"	"AT5G12250"	0.000391803524090671	0.988074931922241	0.999999752908163	149.357142857143	0.00469387101993744	0.00430206749584677	0.000391803524090671	0.00309779844330759
"AT3G26570"	"AT3G26570"	0.000390123529830232	0.990615068523322	0.999999752908163	197	0.00436060628284082	0.00397048275301058	0.000390123529830232	0.0027961132055287
"AT1G62770"	"AT1G62770"	0.000390074941386223	0.847098688395679	0.999999752908163	17.3571428571429	0.0151191253157417	0.0147290503743555	0.000390074941386223	0.0125300067506824
"AT5G12390"	"AT5G12390"	0.000390074941386223	0.847098688395679	0.999999752908163	17.3571428571429	0.0151191253157417	0.0147290503743555	0.000390074941386223	0.0125300067506824
"AT3G51950"	"AT3G51950"	0.00038841413207326	0.986696603941861	0.999999752908163	132.785714285714	0.00486159011930009	0.00447317598722683	0.00038841413207326	0.00324922149587215
"AT1G70780"	"AT1G70780"	0.000386103759517723	0.991834547572077	0.999999752908163	236	0.00418480542726449	0.00379870166774677	0.000386103759517723	0.00263667245331084
"AT1G70782"	"AT1G70782"	0.000386103759517723	0.991834547572077	0.999999752908163	236	0.00418480542726449	0.00379870166774677	0.000386103759517723	0.00263667245331084
"AT5G05480"	"AT5G05480"	0.000384032573160092	0.76423829294064	0.999999752908163	10.6428571428571	0.0225561565140863	0.0221721239409262	0.000384032573160092	0.0192581737998299
"AT2G42330"	"AT2G42330"	0.000383992251466483	0.745331139958883	0.999999752908163	9.57142857142857	0.0247099748102199	0.0243259825587534	0.000383992251466483	0.0212068627037894
"AT3G09735"	"AT3G09735"	0.00037835844438002	0.982389606219543	0.999999752908163	100.928571428571	0.00533831171990935	0.00495995327552933	0.00037835844438002	0.00367958335473831
"AT5G13000"	"AT5G13000"	0.000378129112505629	0.934949120577276	0.999999752908163	35.7857142857143	0.00903153006132676	0.00865340094882113	0.000378129112505629	0.00702104477488983
"AT5G13810"	"AT5G13810"	0.000378062713183556	0.916090287597966	0.999999752908163	29.2857142857143	0.0103015604264861	0.00992349771330251	0.000378062713183556	0.00817011354343187
"AT1G63680"	"AT1G63680"	0.000376884388381616	0.916380618151725	0.999999752908163	29.3571428571429	0.0102833686935131	0.00990648430513147	0.000376884388381616	0.0081535421350466
"AT3G01480"	"AT3G01480"	0.000372974920089994	0.991367341288167	0.999999752908163	214.142857142857	0.00426024253249964	0.00388726761240965	0.000372974920089994	0.00270367470667334
"AT2G26990"	"AT2G26990"	0.000372944837360541	0.954572240203465	0.999999752908163	47	0.00766096737124351	0.00728802253388297	0.000372944837360541	0.00578051812432451
"AT3G59990"	"AT3G59990"	0.000372273670162684	0.975879374767744	0.999999752908163	76.9285714285714	0.00596521922396178	0.0055929455537991	0.000372273670162684	0.00424620587990791
"AT5G11500"	"AT5G11500"	0.000372018299312014	0.991057598944326	0.999999752908163	204.214285714286	0.00430577874536259	0.00393376044605057	0.000372018299312014	0.00274478303061809
"AT5G40660"	"AT5G40660"	0.000370393768665666	0.915039018078891	0.999999752908163	28.9285714285714	0.0103802187752805	0.0100098250066148	0.000370393768665666	0.00824055024524418
"AT3G06720"	"AT3G06720"	0.000370181306630211	0.9598503076363	0.999999752908163	51.5714285714286	0.00727198462022473	0.00690180331359452	0.000370181306630211	0.00542831815619034
"AT1G80910"	"AT1G80910"	0.000369020162367225	0.84845014543885	0.999999752908163	17.4285714285714	0.0150497178177909	0.0146806976554237	0.000369020162367225	0.0124652042735823
"AT2G37400"	"AT2G37400"	0.000369020162367225	0.84845014543885	0.999999752908163	17.4285714285714	0.0150497178177909	0.0146806976554237	0.000369020162367225	0.0124652042735823
"AT5G46190"	"AT5G46190"	0.000369020162367225	0.84845014543885	0.999999752908163	17.4285714285714	0.0150497178177909	0.0146806976554237	0.000369020162367225	0.0124652042735823
"AT1G03250"	"AT1G03250"	0.000368890981673062	0.880932305724928	0.999999752908163	21.7857142857143	0.0126996464970128	0.0123307555153397	0.000368890981673062	0.0103389369661455
"AT2G18510"	"AT2G18510"	0.000368890981673062	0.880932305724928	0.999999752908163	21.7857142857143	0.0126996464970128	0.0123307555153397	0.000368890981673062	0.0103389369661455
"AT4G22740"	"AT4G22740"	0.000368331001125105	0.900612997766434	0.999999752908163	25.4285714285714	0.0113524904586639	0.0109841594575388	0.000368331001125105	0.00912002817139674
"AT1G58360"	"AT1G58360"	0.000368195631433865	0.940822070542214	0.999999752908163	38.3571428571429	0.00863797106111641	0.00826977542968254	0.000368195631433865	0.00666402153840697
"AT1G65220"	"AT1G65220"	0.000363565046778134	0.977901639248923	0.999999752908163	82.2142857142857	0.00578536817111516	0.00542180312433703	0.000363565046778134	0.00408265410605768
"AT5G48930"	"AT5G48930"	0.00036242494513842	0.987251865210804	0.999999752908163	135.142857142857	0.00480870228645439	0.00444627734131597	0.00036242494513842	0.00319889543882748
"AT1G79970"	"AT1G79970"	0.000361995669721024	0.930987193217552	0.999999752908163	34	0.00931594357199894	0.00895394790227791	0.000361995669721024	0.00727683476618517
"AT5G25754"	"AT5G25754"	0.000361186219967756	0.972012848871297	0.999999752908163	67.8571428571429	0.00630999360750053	0.00594880738753278	0.000361186219967756	0.00455708866023393
"AT2G01450"	"AT2G01450"	0.000355308846545757	0.984343146300794	0.999999752908163	110.214285714286	0.00514431875093555	0.00478900990438979	0.000355308846545757	0.00350187070682542
"AT2G40800"	"AT2G40800"	0.000351315552781088	0.88581722551374	0.999999752908163	22.5	0.0123836657169991	0.012032350164218	0.000351315552781088	0.0100513757433815
"AT3G02468"	"AT3G02468"	0.000350648374605785	0.996075416201192	0.999999752908163	1474.71428571429	0.00342049658171191	0.00306984820710612	0.000350648374605785	0.00194177822305736
"AT2G27050"	"AT2G27050"	0.000350058760959808	0.959876736742498	0.999999752908163	51.1428571428571	0.00728513707197269	0.00693507831101288	0.000350058760959808	0.00543830156056512
"AT1G15750"	"AT1G15750"	0.000347914375275307	0.98630758586639	0.999999752908163	124.214285714286	0.00492750938715237	0.00457959501187706	0.000347914375275307	0.00330500561851964
"AT3G58610"	"AT3G58610"	0.000346172587462079	0.994418550750524	0.999999752908163	417.785714285714	0.00376731673359309	0.00342114414613101	0.000346172587462079	0.00225514161884093
"AT5G16620"	"AT5G16620"	0.000345733168281299	0.982337205777081	0.999999752908163	98.2142857142857	0.0053617596948506	0.00501602652656931	0.000345733168281299	0.00369769102005671
"AT1G70810"	"AT1G70810"	0.000345000525744571	0.806368759993183	0.999999752908163	13.4285714285714	0.0185256120068252	0.0181806114810807	0.000345000525744571	0.0156077733363636
"AT2G17800"	"AT2G17800"	0.000344764778626236	0.927382532740565	0.999999752908163	32.5	0.00957669549385526	0.00923193071522902	0.000344764778626236	0.0075111121344271
"AT5G56190"	"AT5G56190"	0.000343780365604106	0.837879007044267	0.999999752908163	16.2142857142857	0.015904412302557	0.0155606319369529	0.000343780365604106	0.0132360954934409
"AT2G47110"	"AT2G47110"	0.000343493538646364	0.994789037397302	0.999999752908163	484.571428571429	0.00369708211671961	0.00335358857807325	0.000343493538646364	0.00219134086559201
"AT1G68552"	"AT1G68552"	0.000343492060196914	0.85726451920395	0.999999752908163	18.3571428571429	0.0144298463727978	0.0140863543126009	0.000343492060196914	0.0119019369564771
"AT3G13226"	"AT3G13226"	0.000343492060196914	0.85726451920395	0.999999752908163	18.3571428571429	0.0144298463727978	0.0140863543126009	0.000343492060196914	0.0119019369564771
"AT5G06120"	"AT5G06120"	0.000343492060196914	0.85726451920395	0.999999752908163	18.3571428571429	0.0144298463727978	0.0140863543126009	0.000343492060196914	0.0119019369564771
"AT1G26750"	"AT1G26750"	0.000339944716278712	0.943811008244848	0.999999752908163	39.5	0.00845525248665771	0.008115307770379	0.000339944716278712	0.00649601416959623
"AT3G25572"	"AT3G25572"	0.000339351622810785	0.840827692918096	0.999999752908163	16.5	0.0156812884085611	0.0153419367857503	0.000339351622810785	0.0130337997090833
"AT2G22360"	"AT2G22360"	0.000336984476622847	0.936936815215455	0.999999752908163	36.1428571428571	0.00893383983261969	0.00859685535599684	0.000336984476622847	0.00692873984073746
"AT1G64090"	"AT1G64090"	0.000336899028711101	0.98664156400041	0.999999752908163	125.928571428571	0.00489405127634259	0.00455715224763149	0.000336899028711101	0.00327368491382848
"AT1G53200"	"AT1G53200"	0.000336096475360766	0.722644213509435	0.999999752908163	8.35714285714286	0.0277707536090179	0.0274346571336571	0.000336096475360766	0.0239715772573585
"AT1G64620"	"AT1G64620"	0.000336096475360766	0.722644213509435	0.999999752908163	8.35714285714286	0.0277707536090179	0.0274346571336571	0.000336096475360766	0.0239715772573585
"AT3G61610"	"AT3G61610"	0.000336096475360766	0.722644213509435	0.999999752908163	8.35714285714286	0.0277707536090179	0.0274346571336571	0.000336096475360766	0.0239715772573585
"AT1G03740"	"AT1G03740"	0.000332539918796372	0.804933881392449	0.999999752908163	13.2857142857143	0.0186771258571467	0.0183445859383503	0.000332539918796372	0.015743670571707
"AT5G15200"	"AT5G15200"	0.000332034379186933	0.99561495390016	0.999999752908163	764.857142857143	0.00353075848500354	0.00319872410581661	0.000332034379186933	0.00203976623123371
"AT4G02620"	"AT4G02620"	0.000330867734000278	0.989552113474716	0.999999752908163	161.071428571429	0.00453322028142211	0.00420235254742183	0.000330867734000278	0.00294664436654702
"AT2G03120"	"AT2G03120"	0.000330689410347185	0.975062929792299	0.999999752908163	73.0714285714286	0.0060641489077777	0.00573345949743052	0.000330689410347185	0.00433175328337798
"AT1G56180"	"AT1G56180"	0.000328460723555638	0.920085259765054	0.999999752908163	30	0.0100854700854701	0.00975700936191445	0.000328460723555638	0.00796987923588141
"AT4G08280"	"AT4G08280"	0.000327854948088137	0.975447847469831	0.999999752908163	73.8571428571429	0.00603150090783327	0.00570364595974513	0.000327854948088137	0.00430194466797501
"AT1G04630"	"AT1G04630"	0.000325424564716603	0.973525919408646	0.999999752908163	69.5	0.00620289601191211	0.00587747144719551	0.000325424564716603	0.00445678496372524
"AT1G45230"	"AT1G45230"	0.000323807937120195	0.974299558143449	0.999999752908163	71.0714285714286	0.00613613098348332	0.00581232304636313	0.000323807937120195	0.00439622454489954
"AT5G26830"	"AT5G26830"	0.000321273614243131	0.966712717419057	0.999999752908163	58.1428571428571	0.00677428687256697	0.00645301325832384	0.000321273614243131	0.00497336231855836
"AT4G17510"	"AT4G17510"	0.000320913118691396	0.949487830083755	0.999999752908163	42.5	0.00807026883151451	0.00774935571282311	0.000320913118691396	0.00614588309136311
"AT3G09650"	"AT3G09650"	0.000317582865235401	0.715476318103318	0.999999752908163	8	0.0288461538461538	0.0285285709809184	0.000317582865235401	0.0249427952233267
"AT5G62410"	"AT5G62410"	0.000317582865235401	0.715476318103318	0.999999752908163	8	0.0288461538461538	0.0285285709809184	0.000317582865235401	0.0249427952233267
"AT1G05830"	"AT1G05830"	0.000316806565969234	0.891796655875853	0.999999752908163	23.3571428571429	0.0120151617500326	0.0116983551840633	0.000316806565969234	0.00971468082214399
"AT3G06110"	"AT3G06110"	0.000314880855197803	0.945401341118875	0.999999752908163	40	0.00836538461538461	0.00805050376018681	0.000314880855197803	0.00641231810881763
"AT1G54830"	"AT1G54830"	0.000313206470490164	0.898601554603197	0.999999752908163	24.6428571428571	0.0115541337469504	0.0112409272764602	0.000313206470490164	0.00929721738169069
"AT1G64050"	"AT1G64050"	0.000312315292490106	0.850996995589422	0.999999752908163	17.5	0.0149450549450549	0.0146327396525648	0.000312315292490106	0.01236510882969
"AT1G64660"	"AT1G64660"	0.000311459552748264	0.817190226536143	0.999999752908163	14.2142857142857	0.0176491269645483	0.0173376674118	0.000311459552748264	0.0148115686816372
"AT2G39840"	"AT2G39840"	0.000311459552748264	0.817190226536143	0.999999752908163	14.2142857142857	0.0176491269645483	0.0173376674118	0.000311459552748264	0.0148115686816372
"AT1G16740"	"AT1G16740"	0.000311049807795906	0.960030251123607	0.999999752908163	50.4285714285714	0.00730284329382308	0.00699179348602717	0.000311049807795906	0.00545060633717605
"AT1G11650"	"AT1G11650"	0.000307935112401732	0.991819101483951	0.999999752908163	208.5	0.00422108356480283	0.0039131484524011	0.000307935112401732	0.00266205089707258
"AT1G05140"	"AT1G05140"	0.000307744058400777	0.959179800089496	0.999999752908163	49.5714285714286	0.00736975321931596	0.00706200916091518	0.000307744058400777	0.00551082905553674
"AT3G07700"	"AT3G07700"	0.000307573447420297	0.931616843007095	0.999999752908163	33.6428571428571	0.00932545936400048	0.00901788591658018	0.000307573447420297	0.00728026122349126
"AT3G07580"	"AT3G07580"	0.000307087226131455	0.724955097142973	0.999999752908163	8.42857142857143	0.0275340861379356	0.0272269989118041	0.000307087226131455	0.023754686759786
"AT5G57830"	"AT5G57830"	0.000307087226131455	0.724955097142973	0.999999752908163	8.42857142857143	0.0275340861379356	0.0272269989118041	0.000307087226131455	0.023754686759786
"AT1G76990"	"AT1G76990"	0.000306893941634178	0.989699417747746	0.999999752908163	159.142857142857	0.00452465352271637	0.00421775958108219	0.000306893941634178	0.0029366102713022
"AT1G34030"	"AT1G34030"	0.000306506370278411	0.992485468260852	0.999999752908163	232.642857142857	0.00411772955828889	0.00381122318801048	0.000306506370278411	0.00256840405859584
"AT2G13560"	"AT2G13560"	0.000303620598425944	0.981129768058044	0.999999752908163	90.0714285714286	0.0055081439617585	0.00520452336333255	0.000303620598425944	0.00382612320727287
"AT1G20693"	"AT1G20693"	0.000303183697283729	0.988492966929933	0.999999752908163	141.214285714286	0.00468431198304253	0.0043811282857588	0.000303183697283729	0.00308070980737344
"AT2G25650"	"AT2G25650"	0.000303102326865031	0.788096142676811	0.999999752908163	12	0.0202991452991453	0.0199960429722803	0.000303102326865031	0.0172084083914265
"AT5G08770"	"AT5G08770"	0.000303102326865031	0.788096142676811	0.999999752908163	12	0.0202991452991453	0.0199960429722803	0.000303102326865031	0.0172084083914265
"AT5G18100"	"AT5G18100"	0.000303003756680843	0.970574916267351	0.999999752908163	63.2857142857143	0.00646980268787259	0.00616679893119175	0.000303003756680843	0.00469613664120989
"AT2G31490"	"AT2G31490"	0.000301102959248154	0.99015516893132	0.999999752908163	166.071428571429	0.00446517783291977	0.00416407487367161	0.000301102959248154	0.0028822474107828
"AT4G02510"	"AT4G02510"	0.000297280236108865	0.98486015995144	0.999999752908163	108.357142857143	0.0051181349636259	0.00482085472751704	0.000297280236108865	0.00347265407921794
"AT2G48070"	"AT2G48070"	0.000295466780737346	0.985349513239581	0.999999752908163	111.428571428571	0.00506422899914024	0.0047687622184029	0.000295466780737346	0.00342370930607648
"AT5G66550"	"AT5G66550"	0.000294827721849952	0.929649780174357	0.999999752908163	32.7857142857143	0.00947184825180468	0.00917702052995473	0.000294827721849952	0.00741149443383122
"AT2G03640"	"AT2G03640"	0.000293232141905797	0.963195807468813	0.999999752908163	53.2142857142857	0.00707244649409417	0.00677921435218837	0.000293232141905797	0.00524045516924132
"AT1G69510"	"AT1G69510"	0.000292751601726304	0.991733284692185	0.999999752908163	201.357142857143	0.00424074083090631	0.00394798922918	0.000292751601726304	0.00267838999395901
"AT1G35670"	"AT1G35670"	0.000288059332008395	0.959320573726679	0.999999752908163	49.2857142857143	0.00737401644774046	0.00708595711573206	0.000288059332008395	0.00551281152635963
"AT3G13772"	"AT3G13772"	0.000283273003737975	0.961695256365793	0.999999752908163	51.4285714285714	0.00719610636277303	0.00691283335903505	0.000283273003737975	0.00535138941822049
"AT1G01960"	"AT1G01960"	0.000282546551781343	0.9207431584265	0.999999752908163	29.7857142857143	0.0100886639885657	0.00980611743678431	0.000282546551781343	0.00796839617946557
"AT5G06060"	"AT5G06060"	0.00028113767429442	0.970524188446855	0.999999752908163	62.5	0.00648861538461538	0.00620747771032096	0.00028113767429442	0.00471107516851181
"AT1G71840"	"AT1G71840"	0.000279800054105848	0.931457545050546	0.999999752908163	33.2857142857143	0.00936299604538106	0.00908319599127521	0.000279800054105848	0.00731157789775803
"AT5G67590"	"AT5G67590"	0.000272846536893212	0.991924647180809	0.999999752908163	201.5	0.00422011474354633	0.00394726820665312	0.000272846536893212	0.00265783257541112
"AT3G25520"	"AT3G25520"	0.000271032552983922	0.995807190992134	0.999999752908163	664.357142857143	0.00351025834369392	0.00323922579071	0.000271032552983922	0.00201540878660092
"AT5G16140"	"AT5G16140"	0.00026984815596501	0.868150238273725	0.999999752908163	19.4285714285714	0.0137410167686984	0.0134711686127334	0.00026984815596501	0.0112716964666508
"AT1G56070"	"AT1G56070"	0.000267830496424943	0.995366131754113	0.999999752908163	500.714285714286	0.00360779454285572	0.00333996404643078	0.000267830496424943	0.00210335086617026
"AT1G75180"	"AT1G75180"	0.000266796693710016	0.94342100996627	0.999999752908163	38.2857142857143	0.00854653254965129	0.00827973585594127	0.000266796693710016	0.0065716344149172
"AT5G67300"	"AT5G67300"	0.000265619149072067	0.924766375275568	0.999999752908163	30.8571428571429	0.00983301677746122	0.00956739762838916	0.000265619149072067	0.00773548418820829
"AT1G29530"	"AT1G29530"	0.0002642638916256	0.894274642053519	0.999999752908163	23.5	0.0119093220043876	0.011645058112762	0.0002642638916256	0.00961391698805159
"AT5G23900"	"AT5G23900"	0.000264039307941142	0.993461066717056	0.999999752908163	263.214285714286	0.00397302610308139	0.00370898679514025	0.000264039307941142	0.00243343740270931
"AT5G58100"	"AT5G58100"	0.000262508896115286	0.927063754294842	0.999999752908163	31.5714285714286	0.00967976148664505	0.00941725259052976	0.000262508896115286	0.0075965284248073
"AT4G38490"	"AT4G38490"	0.000258475576519363	0.948867473420401	0.999999752908163	41.1428571428571	0.0081667705365622	0.00790829496004284	0.000258475576519363	0.00622724772524702
"AT5G10460"	"AT5G10460"	0.000258475576519363	0.948867473420401	0.999999752908163	41.1428571428571	0.0081667705365622	0.00790829496004284	0.000258475576519363	0.00622724772524702
"AT1G21980"	"AT1G21980"	0.000255321711908492	0.846377008067091	0.999999752908163	16.7857142857143	0.0153860082877738	0.0151306865758653	0.000255321711908492	0.0127586386559041
"AT2G42210"	"AT2G42210"	0.000253200258711814	0.992301111026386	0.999999752908163	207.785714285714	0.00416972499676915	0.00391652473805733	0.000253200258711814	0.00261037077802401
"AT1G70190"	"AT1G70190"	0.000252622538873015	0.913787718799343	0.999999752908163	27.6428571428571	0.0105916958269581	0.0103390732880851	0.000252622538873015	0.00842067031773416
"AT3G58130"	"AT3G58130"	0.0002516112321941	0.79491909474529	0.999999752908163	12.3571428571429	0.0197544444929924	0.0195028332607983	0.0002516112321941	0.0167106799387481
"AT5G52030"	"AT5G52030"	0.0002516112321941	0.79491909474529	0.999999752908163	12.3571428571429	0.0197544444929924	0.0195028332607983	0.0002516112321941	0.0167106799387481
"AT3G07680"	"AT3G07680"	0.000248809572754593	0.976790887144126	0.999999752908163	73.7142857142857	0.00595782890266395	0.00570901932990936	0.000248809572754593	0.00422776091326624
"AT5G57150"	"AT5G57150"	0.000248514989683389	0.785561714979074	0.999999752908163	11.7142857142857	0.0206607788404338	0.0204122638507504	0.000248514989683389	0.0175304018490512
"AT4G35780"	"AT4G35780"	0.000244620368059808	0.966306261029367	0.999999752908163	55.5714285714286	0.00686060656586889	0.00661598619780908	0.000244620368059808	0.00504416077952835
"AT1G73230"	"AT1G73230"	0.000244448851215709	0.993818830468621	0.999999752908163	275.857142857143	0.00391777899909958	0.00367333014788387	0.000244448851215709	0.00238158616989477
"AT1G55370"	"AT1G55370"	0.000244423381498285	0.878130373079496	0.999999752908163	20.7142857142857	0.0130613738223726	0.0128169504408743	0.000244423381498285	0.010654360012883
"AT3G01820"	"AT3G01820"	0.000244214457591944	0.954977466290733	0.999999752908163	44.9285714285714	0.00773311780512753	0.00748890334753559	0.000244214457591944	0.00583353705214637
"AT1G32440"	"AT1G32440"	0.000243817593119802	0.933056565454532	0.999999752908163	33.5	0.00928766043490927	0.00904384284178946	0.000243817593119802	0.00723999020628488
"AT1G53510"	"AT1G53510"	0.000243817593119802	0.933056565454532	0.999999752908163	33.5	0.00928766043490927	0.00904384284178946	0.000243817593119802	0.00723999020628488
"AT4G18730"	"AT4G18730"	0.000242544402193977	0.994892478918416	0.999999752908163	378.214285714286	0.00371497222800098	0.003472427825807	0.000242544402193977	0.00219791295327969
"AT1G46264"	"AT1G46264"	0.000239820966373816	0.827810350885587	0.999999752908163	14.9285714285714	0.0168881735237817	0.0166483525574079	0.000239820966373816	0.0141162642746222
"AT3G49180"	"AT3G49180"	0.000239820966373816	0.827810350885587	0.999999752908163	14.9285714285714	0.0168881735237817	0.0166483525574079	0.000239820966373816	0.0141162642746222
"AT1G80780"	"AT1G80780"	0.000239575495963715	0.986961461946032	0.999999752908163	118.071428571429	0.00490494200989226	0.00466536651392854	0.000239575495963715	0.00327426952677844
"AT1G20140"	"AT1G20140"	0.000239192913862199	0.840670735154954	0.999999752908163	16.1428571428571	0.015855708235691	0.0156165153218288	0.000239192913862199	0.0131820691994438
"AT5G44530"	"AT5G44530"	0.000237946687292176	0.844915550695108	0.999999752908163	16.5714285714286	0.0155263879996341	0.015288441312342	0.000237946687292176	0.0128839941071476
