"tracking_id"	"TPM_ZT0_seedling1"	"TPM_ZT0_seedling10"	"TPM_ZT0_seedling12"	"TPM_ZT0_seedling13"	"TPM_ZT0_seedling14"	"TPM_ZT0_seedling15"	"TPM_ZT0_seedling16"	"TPM_ZT0_seedling2"	"TPM_ZT0_seedling4"	"TPM_ZT0_seedling5"	"TPM_ZT0_seedling6"	"TPM_ZT0_seedling7"	"TPM_ZT0_seedling8"	"TPM_ZT0_seedling9"
"AT3G14090"	8.291423	10.148545	7.012114	8.735723	8.209257	8.87881	9.798338	10.548679	8.999716	8.862629	9.04718	9.832643	9.54208	9.604089
"AT3G14100"	71.501968	70.804543	73.994743	67.785408	66.460075	66.666725	63.154179	58.52026	62.668179	68.013832	64.235794	70.125038	59.102627	73.61721
"AT3G14110"	149.924393	166.577576	170.781525	148.775162	142.846848	151.937378	140.291702	145.513962	146.757858	150.37178	128.435776	149.994186	125.642281	150.258621
"AT3G14120"	11.594707	15.798229	13.009096	15.468169	15.197192	10.949757	11.82347	12.341819	14.598679	13.822003	11.492434	13.505181	12.097722	13.370907
"AT3G14130"	5.720233	9.449009	8.387397	7.863002	10.257375	7.231946	5.909157	5.814994	8.7416	8.991715	7.705662	9.323955	6.437998	10.341537
"AT3G14140"	0	0	0.137481	0.185258	0.095652	0.017459	0	0	0	0	0	0	0	0.124097
"AT3G14150"	23.418257	28.404879	29.763573	29.882526	27.74189	28.388765	21.927013	23.624725	23.25485	30.072683	28.632719	27.302361	20.495695	29.698929
"AT3G14160"	4.516756	5.414648	6.292861	5.619263	7.092937	6.006878	6.13379	5.927473	5.424497	5.680765	4.700956	4.986481	6.570676	4.92768
"AT3G14170"	3.319696	4.718159	5.195346	6.542406	5.501821	2.322938	3.793727	2.608795	1.344335	5.226442	6.318021	3.026895	7.59515	3.90687
"AT3G14172"	8.175008	12.99085	8.775301	12.015635	12.475145	9.630964	8.185476	11.429678	9.134946	12.449686	10.036636	10.77409	11.991633	9.327832
"AT3G14180"	19.04768	23.958113	26.238335	22.209375	25.889654	28.221296	27.229158	28.221806	22.011332	21.120623	21.60318	32.015369	21.46196	27.540625
"AT3G14185"	1.731841	1.045743	0	1.579394	1.505331	0.131903	0.63861	0.65796	0	2.68578	2.79533	1.167441	1.793068	0.970945
"AT3G14190"	14.633622	23.229233	16.142218	19.953959	22.114508	16.077263	13.086882	9.616281	15.406599	11.526138	13.9132	10.809983	21.113146	15.750886
"AT3G14200"	5.541674	7.815001	5.603503	7.662831	10.21326	7.232376	4.615824	6.509483	5.059229	7.605119	8.741014	4.770681	7.5962	6.749221
"AT3G14205"	20.950298	25.019215	21.005104	24.694166	21.78861	21.007284	18.235245	25.275129	22.995607	23.867073	18.296997	25.921694	24.318842	23.587082
"AT3G14210"	195.847321	202.004013	273.584991	207.139099	168.748428	216.439453	194.061081	311.452332	358.182556	199.002502	168.054031	305.988342	169.620758	301.843414
"AT3G14220"	35.366661	46.142479	38.572399	38.787926	36.696564	31.723545	36.027374	37.134403	31.348961	38.427387	34.012501	43.045647	32.357212	44.719234
"AT3G14225"	0.321067	0.492255	0	0.412128	0.299465	0.271826	0.275222	0.275909	0	0.326238	0	0.297512	0	0.625261
"AT3G14230"	73.484253	81.118767	84.652374	76.03569	82.453506	89.780479	78.125801	100.746536	102.345528	83.31916	66.252747	102.027664	73.237968	104.978989
"AT3G14240"	50.510963	55.629623	48.406342	49.341469	44.844219	42.823277	33.164932	50.709263	52.319103	45.886585	41.487255	52.665207	51.540325	50.07415
"AT3G14250"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14260"	1.966495	4.967804	0.498831	1.749671	5.703362	2.973621	5.408695	2.586486	2.902997	4.557901	3.145979	2.623567	4.553221	2.541152
"AT3G14270"	9.20821	11.761436	9.294359	11.772515	13.438434	9.398556	7.598978	11.425108	11.814143	13.510929	10.316132	10.288522	9.92728	9.983516
"AT3G14280"	10.952436	28.623713	15.770097	24.547918	39.960377	26.243904	37.444908	18.015135	22.631859	34.169773	25.625515	15.923292	31.581095	28.4671
"AT3G14290"	65.209618	86.888702	77.714256	75.255852	81.538101	88.69783	83.268929	88.07312	67.335762	77.536507	70.609245	79.96817	73.022827	80.574249
"AT3G14300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14310"	88.757378	117.837357	94.95993	117.785591	116.629974	81.735008	87.857193	99.746292	100.321724	120.744965	115.470139	105.42598	107.408112	100.474304
"AT3G14320"	0.436826	0.214418	0	0.26884	0	0.511312	0.525165	0.505358	0.425836	0.298783	0	0.184489	0	0.57646
"AT3G14330"	11.705263	12.919508	10.36384	12.237828	9.94362	9.820475	9.742827	9.668925	9.12024	11.204202	9.980291	9.198467	9.135002	8.00631
"AT3G14340"	0	0	0	0.439741	0	0	0	0.83216	0	0.323668	0	0.291881	0	0
"AT3G14350"	41.502926	51.074268	45.945724	49.522171	50.334244	50.501354	43.09729	58.286633	58.245884	56.601997	49.837116	56.633312	51.756077	50.786667
"AT3G14360"	2.298479	4.644745	2.656234	4.600625	3.504845	2.543145	3.662731	2.749122	3.140067	3.840846	3.153834	2.96833	3.191692	4.66363
"AT3G14362"	0.726078	2.766472	1.113817	0.784978	3.476525	2.732766	1.978006	3.788401	0	2.651983	2.738218	2.288719	0.741721	3.30311
"AT3G14370"	1.444818	1.813534	1.063703	2.042476	3.328003	1.605185	1.588612	1.706397	0.972341	1.853751	1.760673	1.602379	0.99413	1.411177
"AT3G14380"	0	0	0	0	0.176189	0.493081	0	0	0	0.159738	0	0	0	0.105025
"AT3G14385"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14390"	42.777069	50.95932	45.430859	50.291946	54.235622	39.701008	41.152218	49.919857	35.428638	40.950432	40.942665	42.673355	48.243511	38.406658
"AT3G14395"	0	0.320525	0	0.591546	0.244935	0	0	0.567179	0	0.429521	0.459912	0.399222	0	0
"AT3G14400"	25.683723	31.612455	28.973675	29.98419	30.967979	28.057268	25.796358	28.758476	26.605072	28.471571	24.225748	30.525557	30.001518	25.106594
"AT3G14410"	16.056572	22.625799	18.082937	17.675133	22.225836	19.271717	19.544302	19.094757	21.499939	21.987808	21.782042	20.970665	17.316751	21.050278
"AT3G14415"	672.806763	613.602173	784.671265	634.469421	563.254456	777.769043	726.536926	743.494568	756.024719	705.742065	675.880798	781.471741	686.874878	736.203491
"AT3G14420"	2210.335205	1523.112793	2243.16333	1731.117188	1458.899536	2117.984619	1981.765625	2231.027344	2285.916016	1902.873779	1932.488525	1985.944214	1932.20813	1938.418213
"AT3G14430"	20.159805	31.946148	28.366608	32.809727	33.753357	25.499146	33.539845	21.303797	18.151033	26.22751	29.64163	24.538244	28.877073	32.496296
"AT3G14431"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14440"	2.065564	2.606513	2.023315	1.33347	1.791431	1.280917	1.87813	1.090755	1.481803	3.169557	2.871406	2.15247	1.653952	1.945979
"AT3G14450"	4.439221	4.837618	4.923243	3.954197	4.32814	4.366755	5.682655	7.938622	8.562867	5.948275	5.610454	6.115039	4.48455	5.385331
"AT3G14452"	0	2.880845	1.483789	5.407601	2.609954	1.609063	2.602474	1.319273	3.494587	3.106154	0	0.854154	2.73396	2.608885
"AT3G14460"	0.312142	0.509806	0	0.420529	0.451759	0.34746	0.230975	0.22103	0.376315	0.694985	0.56617	0.212149	0.641106	0.379132
"AT3G14470"	4.921864	4.990027	4.488681	5.971724	6.608809	4.870862	3.455027	4.741774	5.524004	5.86213	4.873219	4.671026	6.223763	5.083913
"AT3G14475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14480"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14490"	0.296528	0.28617	0	0.054929	0.469343	0	0.228813	0.172091	0	0.056073	0.372743	0	0	0.066021
"AT3G14500"	0	0	0.412564	0	0	0	0	0.745313	0	0	0	0.261278	0	0
"AT3G14510"	2.698808	3.099899	2.822976	3.01746	3.932972	3.069044	3.930771	1.633648	0.995192	2.630893	3.758828	2.510899	3.427536	3.788255
"AT3G14515.1"	0	0.019654	0	0	0	0	0	0	0	0.081431	0	0	0	0.157371
"AT3G14517"	0.22756	0.414112	0.410897	0.395543	0.667651	0.251513	0.351924	0.546193	0.176684	0.525385	0.251611	0.407239	0.479068	0.434962
"AT3G14520"	0.137495	0.053718	0	0.180723	0.087151	0.088195	0.014992	0.061621	0	0.030158	0	0	0.021475	0
"AT3G14530"	3.403414	7.446376	4.481633	7.303255	10.083895	5.539836	6.261943	5.383838	7.153351	5.767115	7.486795	6.207656	5.734208	5.67966
"AT3G14540"	3.979381	5.23495	1.715348	4.808994	6.070506	4.643754	3.4186	3.080453	2.323475	3.187252	1.880644	2.710185	2.737184	3.790573
"AT3G14550"	3.607819	6.140887	2.93488	5.410249	6.86363	5.399624	4.092668	5.591837	3.171863	2.589881	5.46468	4.404221	5.344002	5.083147
"AT3G14560"	7.12656	13.67236	8.844902	11.930197	15.152651	11.871803	13.571291	14.578126	8.879116	11.293822	9.377246	10.155618	10.099608	14.164905
"AT3G14570"	3.454392	4.658266	3.38483	4.851668	4.842283	4.174476	3.451241	5.285555	4.394412	5.23079	5.108952	4.010435	4.89682	4.210087
"AT3G14580"	1.385789	2.751778	1.796409	3.241582	3.229645	2.26922	1.781188	1.544712	1.667465	1.567639	1.671946	1.910575	1.351904	1.00765
"AT3G14590"	1.987711	4.317537	3.655208	4.337484	5.357275	3.77507	4.866236	3.516495	4.364938	5.219003	4.878147	4.77729	5.564984	4.339476
"AT3G14595"	87.557037	92.022118	101.955223	86.805641	83.547997	102.845467	108.721199	106.345749	85.818787	109.498505	94.642029	111.421776	89.508743	106.793228
"AT3G14600"	330.159515	361.58136	338.276428	354.404541	404.10611	355.028717	365.509766	334.621704	326.851562	292.553162	305.100037	326.701904	291.688721	362.802307
"AT3G14610"	10.732142	14.164485	11.059983	15.813876	16.545727	12.157498	15.084509	13.85059	14.405469	16.989746	13.247146	13.401969	16.409025	13.375314
"AT3G14620"	16.739075	13.689786	19.105072	13.610374	14.518894	19.197449	21.263235	20.498812	20.339977	16.358822	11.897714	18.971069	17.794701	15.080929
"AT3G14630"	0	0.116563	0	0	0.089665	0.101611	0	0	0	0	0	0	0	0
"AT3G14640"	0	0.118649	0.064787	0.107014	0.226021	0.100427	0.153441	0.087081	0.616625	0.133778	0.089769	0.207466	0.350552	0.049134
"AT3G14650"	51.848751	56.349552	65.85807	53.483948	48.89962	58.198997	53.585312	59.111031	68.539505	57.452782	54.065308	60.75811	60.021114	58.237267
"AT3G14660"	136.167374	110.233528	142.045074	107.26236	128.388412	149.417664	131.568192	155.781494	157.077148	125.911636	103.915192	148.189804	132.316055	132.856644
"AT3G14670"	0	0.016716	0.276323	0	0	0	0.192131	0	0	0.084649	0	0	0	0
"AT3G14680"	16.259695	23.556782	18.514627	24.253588	24.599579	17.162592	22.492155	18.050566	22.251333	24.344389	20.459335	18.212337	21.374973	17.160534
"AT3G14690"	64.560013	57.601738	66.827354	58.349018	65.214325	70.91758	62.949333	61.354359	65.90081	61.79356	51.964497	63.196445	63.85585	60.362701
"AT3G14700"	0.272606	1.361451	1.126268	1.363454	1.351631	1.633481	0.335458	1.293285	1.100052	0.778301	0.646147	1.611784	0.790847	0.945917
"AT3G14710"	0.200813	0.133928	0	0	0.15318	0	0	0.233856	0.534867	0.436297	0.343622	0.254989	0.17231	0.271544
"AT3G14720"	16.739128	21.188545	18.716206	21.720116	24.415899	18.891716	17.379372	20.004852	18.151497	20.289513	20.012739	20.59127	16.0247	19.572243
"AT3G14730"	1.29269	2.479854	1.922708	0.991011	2.620619	2.242249	1.436648	1.442677	1.00519	2.333889	2.193976	1.574796	1.95456	2.075153
"AT3G14735"	0.809273	0.278925	0.317433	0.258534	0.205373	0.24125	0.300458	0.386269	0.16243	0.945458	0.538236	0.412985	0.192516	0.393738
"AT3G14740"	4.592649	8.921036	5.816358	9.92109	11.50483	5.392866	6.427006	5.299433	5.170521	6.720451	5.583178	4.532124	5.307533	6.201691
"AT3G14750"	11.143933	8.863523	10.42698	8.175996	11.295959	11.162755	10.521274	11.506419	10.698429	10.240136	8.212674	12.96981	8.545039	10.930884
"AT3G14760"	8.067162	12.855599	8.149027	9.59691	10.107023	7.877039	8.081945	3.771614	5.301668	8.570024	7.883369	7.730661	8.115595	8.872716
"AT3G14770"	55.184853	55.422573	74.833244	52.340828	64.900528	84.140106	83.419662	67.95311	78.225052	61.871639	49.905556	72.353661	78.172668	67.278816
"AT3G14780"	1.720838	5.982966	2.986274	7.144627	8.330364	4.152926	5.076317	3.591007	5.626426	4.992206	4.27305	3.919774	4.515211	4.241621
"AT3G14790"	18.094286	25.006413	16.989449	21.483011	26.56535	18.661448	18.932405	24.066639	23.966764	22.847397	20.929831	23.318949	23.760138	19.711897
"AT3G14800"	8.54549	10.387117	7.668339	10.651275	10.995305	7.759476	7.149673	8.559793	7.950938	8.390115	7.27595	8.220033	8.915191	8.822437
"AT3G14810"	15.319912	17.726805	17.170143	13.890638	16.23608	15.561581	16.230812	18.102098	19.33963	19.308664	15.646598	16.367514	18.890543	13.063074
"AT3G14820"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14830"	16.357491	17.257511	19.386688	17.58811	20.506287	15.332713	15.665926	15.722949	15.780623	19.050261	15.713565	14.7096	18.938684	18.32914
"AT3G14840"	21.900965	31.240635	25.07449	27.213932	29.165398	22.642969	18.553308	30.048836	26.138483	27.287035	24.880096	28.291658	27.08848	24.892441
"AT3G14850"	3.493051	6.374099	2.971464	3.187742	6.577886	3.35816	7.198752	6.356907	0.949741	5.490899	5.629959	4.032749	7.770292	6.085877
"AT3G14855"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14860"	17.829227	20.841337	20.678732	19.909761	21.692007	21.551363	20.121605	19.785469	15.3644	19.366787	18.641605	19.962105	17.540169	17.858656
"AT3G14870"	6.643268	10.598304	6.199767	8.434793	7.359856	7.900225	5.332364	6.613288	7.419857	7.821465	5.789059	6.805191	6.626745	6.655401
"AT3G14880"	0.363104	0.320204	0.32131	0.398909	0.620129	0.211102	0.214534	0.854216	0	0.668895	0.715404	0.912923	0	0.666197
"AT3G14890"	10.784835	13.207084	8.734282	12.08228	10.284139	7.943354	6.886868	10.127251	6.712213	10.403091	7.684443	8.352811	11.366448	9.853547
"AT3G14900"	5.857578	9.821651	7.220776	9.043707	10.892154	3.971735	3.908238	6.569155	5.639662	7.659277	6.596578	4.650262	3.836462	4.209527
"AT3G14910"	8.897396	9.707841	7.121359	9.353037	11.143317	9.232622	9.914921	8.291776	8.948086	8.682162	8.053748	9.850166	10.384209	9.377095
"AT3G14920"	15.274665	21.397671	16.643742	18.29266	20.853584	17.466259	18.585327	14.675218	20.870657	18.535927	17.291235	15.579017	19.442019	19.688255
"AT3G14930"	168.97905	188.203857	179.108841	175.893768	157.96701	183.908463	185.499878	148.316711	159.896072	205.521027	168.303375	202.279236	150.332199	168.603485
"AT3G14940"	71.809547	90.613037	56.786091	85.960594	94.698006	46.472034	65.317314	61.795807	64.886696	93.099373	93.848999	60.211857	81.968941	67.637527
"AT3G14950"	0	0.216221	0.13286	0.076842	0	0	0	0	0	0	0.117913	0.176922	0.251726	0
"AT3G14960"	19.19689	21.398903	22.83279	18.821394	17.960712	20.497402	17.202843	20.526522	19.637196	17.930069	20.239246	21.062569	17.341404	21.312973
"AT3G14970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14980"	7.73774	10.460805	9.56722	9.630078	8.778063	9.278119	6.903566	8.676669	10.424346	10.402837	9.710021	8.510023	10.643739	9.941465
"AT3G14981"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G14990"	444.863708	505.816467	463.322296	530.324707	617.259949	583.135986	615.31543	581.605103	607.696594	535.220703	535.842041	553.81958	573.64917	527.538269
"AT3G15000"	94.475304	100.229332	85.365738	107.953506	112.44799	76.616226	76.9618	93.815041	79.546753	86.091194	98.60038	83.164116	79.22644	76.176643
"AT3G15010"	30.164793	33.942707	32.217518	34.609222	41.767288	29.949644	27.906399	27.61742	26.663515	38.424072	29.516106	29.90336	26.429556	32.153831
"AT3G15020"	39.207798	46.509407	32.267479	44.883698	47.295715	29.771889	34.418667	35.532978	37.9552	37.791401	46.532509	33.013161	38.798332	38.580181
"AT3G15030"	22.458874	22.960464	23.86064	24.090248	20.574003	13.988482	16.321783	18.209158	16.165854	23.63105	24.876173	18.54549	20.572121	15.780583
"AT3G15040"	7.771584	8.869614	6.6519	6.648524	7.105196	7.372952	6.272317	5.22032	7.959283	9.071109	6.634661	7.359376	5.588669	7.206504
"AT3G15050"	1.523571	1.596176	1.90704	3.378229	2.34118	1.46621	2.108241	1.252018	0	1.440736	1.715322	0.730132	0	1.454807
"AT3G15055"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15060"	15.056432	18.419117	17.578457	14.943872	17.970671	23.076696	13.80547	15.477569	19.070732	13.716866	14.161146	17.32048	20.652971	17.690372
"AT3G15070"	19.068344	21.154551	15.604037	18.327795	20.790747	17.394318	21.366627	21.143965	21.179279	22.273041	19.954332	21.595802	17.831942	21.653061
"AT3G15080"	12.64305	17.454756	11.969821	13.824495	17.951725	10.120222	12.149117	11.638743	10.00703	11.73245	14.690174	13.513181	9.187202	10.647924
"AT3G15090"	17.647268	20.633375	18.585148	21.847681	22.033234	22.370733	18.223301	19.689783	19.204945	20.666843	19.021923	21.419342	19.996904	20.235506
"AT3G15095"	21.01812	24.457262	24.350199	23.647867	23.150696	19.656446	18.786846	24.128092	19.744987	20.786757	20.680403	23.248604	19.858356	22.552721
"AT3G15110"	38.979568	42.459728	43.882793	38.470989	40.627407	35.766747	33.298168	39.089581	42.22398	44.464287	36.150913	41.878628	35.336731	33.335945
"AT3G15111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15115"	8.82819	13.551484	9.793042	10.855218	14.55958	11.89258	9.38015	7.121216	10.718289	11.045163	8.804009	8.79147	7.540364	12.200829
"AT3G15120"	6.548275	6.388669	4.428093	5.831631	5.911804	5.95271	4.357842	6.23707	6.337525	6.705159	5.442898	6.161943	5.540433	6.088659
"AT3G15130"	0.704409	1.936538	0.663376	2.149114	1.147951	1.033398	0.689777	1.439959	0.65582	1.616778	0.777057	1.262131	2.24768	1.133205
"AT3G15140"	7.375983	8.749165	9.298179	9.85801	9.612143	7.418389	4.996449	8.244018	3.481679	8.831507	8.35744	4.761046	3.918087	6.725642
"AT3G15150"	7.771199	12.725928	11.026686	9.64279	10.042001	10.933771	10.534595	11.089672	8.935366	9.268816	8.429099	9.672161	10.549369	11.682567
"AT3G15160"	22.697693	26.873299	20.754971	25.962423	26.729521	26.162169	21.68601	22.06077	21.930824	23.967907	22.23835	28.745821	21.253386	26.684668
"AT3G15170"	1.074247	0.625937	0.722584	0.645052	0.413397	0.317541	0.129514	1.280651	1.470605	0.504762	1.420488	1.45188	0	0.559037
"AT3G15180"	12.287444	17.47057	13.839901	15.65497	18.007116	11.706809	14.267819	14.20602	15.020217	17.771606	14.902741	14.547698	13.856403	13.010991
"AT3G15190"	431.365509	426.294495	516.978394	458.546967	400.190216	414.265106	458.033783	389.057007	437.238068	486.796661	463.46283	463.345062	445.456329	422.343567
"AT3G15200"	0.753293	1.948911	1.27348	1.703153	1.71389	1.491717	1.13312	1.003131	1.278369	1.243194	0.650947	1.433488	0.691377	1.22167
"AT3G15210"	17.129007	19.548138	19.63559	18.122826	21.323469	17.401628	22.190523	17.326847	19.03187	27.037565	23.170961	24.354261	17.279425	23.569567
"AT3G15220"	15.297779	16.067026	13.176677	16.804764	16.348429	17.222075	14.249603	15.044401	16.564512	16.866825	14.018009	16.607246	13.047029	17.701845
"AT3G15240"	15.440254	24.108747	13.066558	18.229628	27.904318	14.321392	17.923849	16.105131	14.8505	19.078577	18.769861	15.795648	15.264383	14.625373
"AT3G15250"	1.141068	2.008247	2.769642	0.984233	1.884502	1.667883	2.105066	1.007205	1.733868	1.377154	1.644304	1.213178	2.934404	1.403406
"AT3G15251"	0	0.523899	1.673747	0.048345	0	0	0	0	0	0.05731	0	0	0	0.425339
"AT3G15260"	30.365719	43.621647	38.838669	40.975521	41.900665	40.271503	43.723572	43.380322	33.486305	39.195133	35.771248	38.392532	40.049862	39.462803
"AT3G15270"	0	0.990166	0.786356	0.557882	0.304277	0.349412	0.276412	0	0	1.367496	0	0.253817	0	0.134698
"AT3G15280"	0	0.136042	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15290"	26.703794	29.128929	27.916956	26.535769	28.101421	33.985847	33.460808	36.808231	32.65657	28.689039	25.614876	30.178946	24.597849	31.628756
"AT3G15300"	9.286343	13.907113	8.910077	9.405185	15.755159	8.220073	11.649487	9.586694	8.491548	13.665923	16.129185	8.738237	9.157909	12.271021
"AT3G15310"	1.561379	2.943252	4.355175	3.077224	3.966585	5.292912	2.392559	3.057214	6.274095	3.730307	2.866813	3.226779	3.470127	3.681021
"AT3G15320"	0	0	0.275147	0	0	0.265782	0	0	0	0	0.295602	0.262642	0	0.413088
"AT3G15330.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15340"	0.552732	2.549518	1.456311	2.922256	2.813304	1.408514	1.368462	1.942261	2.323189	2.156176	1.936922	1.838953	2.03833	2.112355
"AT3G15350"	7.714411	10.64395	7.632835	8.140429	8.635846	6.350835	6.548978	7.266115	4.829064	8.479338	7.206909	7.688294	6.677503	6.861828
"AT3G15351"	10.918582	15.294021	16.566401	9.688272	15.385448	14.663468	10.658516	11.732038	13.611756	11.368002	12.911058	15.549539	16.808037	16.66975
"AT3G15352"	14.087424	22.648857	19.397547	21.309425	23.479902	17.314751	23.228518	10.935512	16.819969	16.843903	16.739754	18.242126	25.036871	14.702627
"AT3G15353"	1070.206665	875.455505	1468.563599	1059.813477	929.871826	1336.214966	1229.494385	1321.822876	1244.892334	1168.936646	1293.64917	1083.905396	1122.115845	1262.46167
"AT3G15354"	44.52911	46.113926	49.807632	43.817055	42.727848	48.743359	45.626461	48.465191	52.501457	46.623592	47.512543	48.186474	52.945942	46.178047
"AT3G15355"	8.882736	11.788344	9.592826	12.349751	11.914238	11.381182	9.460775	9.059256	10.938535	9.863493	9.759356	11.362647	7.824383	11.335795
"AT3G15356"	40.667347	57.641506	69.26384	48.750675	45.190838	49.503857	40.699402	61.964966	44.611427	47.018402	44.227863	59.176838	40.678467	73.117661
"AT3G15357"	12.752201	21.62583	10.895384	21.55957	30.416101	13.158578	19.572496	11.112986	8.129278	17.986046	12.848855	11.057552	15.902025	12.476505
"AT3G15358"	2.349294	4.49866	2.982796	1.90663	5.130371	3.572857	3.231061	3.648137	4.112972	3.929894	4.150743	3.628666	5.400031	2.693264
"AT3G15359"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15360"	275.542938	269.497253	299.15744	259.351471	245.560181	310.007538	307.989746	292.339203	280.958679	289.543793	273.783783	296.181763	289.978424	263.323059
"AT3G15370"	0	0.741863	0	0.932944	0.536017	0.359984	0.395972	0	0	0.515794	0.812084	0.725571	0	0.384213
"AT3G15380"	16.715338	18.65218	18.693386	16.307619	18.151045	13.906703	15.450295	20.162876	21.14781	18.471603	13.056786	18.952185	15.340924	18.280886
"AT3G15390"	4.326703	7.044496	3.603526	8.525121	5.245735	6.045016	4.027116	4.428692	3.768209	5.714509	4.457033	5.785525	6.459357	5.429682
"AT3G15395"	20.519188	34.194118	24.650513	24.397602	28.316898	33.039997	28.400242	22.579254	22.314669	25.192886	21.753981	22.310867	22.524223	27.984358
"AT3G15400"	2.717105	3.415946	4.463522	2.948545	2.42005	4.270274	3.067848	5.242878	2.899325	3.038616	4.097858	4.042593	3.099274	2.940697
"AT3G15410"	29.027302	36.732006	27.178019	34.974327	34.812355	33.117477	28.433872	32.160557	32.366425	30.185848	30.523392	31.432787	30.899137	33.365696
"AT3G15420"	0.990573	5.55125	7.165553	6.533084	4.815113	5.912545	5.485319	2.942647	3.744343	7.736458	4.405398	5.303055	9.341964	5.648176
"AT3G15430"	20.925852	26.20166	23.28504	26.494959	25.723051	21.794733	24.367283	26.294403	24.49827	27.488003	27.20989	26.01869	25.554476	26.06155
"AT3G15440"	0	0	0	0	0	0	0	0	0	0.122879	0	0.260902	0	0
"AT3G15450"	440.687164	371.790833	366.461761	339.202118	463.362885	662.428162	548.929565	553.064392	636.038269	459.804749	344.13858	573.659119	474.157227	436.921234
"AT3G15460"	8.63655	13.998649	13.850863	15.094703	15.348083	9.473329	12.091761	10.645516	6.243499	10.301108	11.930119	8.939847	12.149789	10.290486
"AT3G15470"	12.566031	15.840161	13.538059	14.81622	15.041162	14.492921	15.11121	17.18898	18.11952	14.557518	12.757673	16.324406	16.641907	13.987315
"AT3G15480"	49.279877	54.289116	58.274544	52.041607	57.132908	52.90966	58.5462	59.489555	43.014954	57.36586	50.225845	58.139866	52.180706	61.115097
"AT3G15490"	0	0.062917	0	0	0	0	0.126606	0	0	0	0	0.085162	0	0
"AT3G15500"	2.168358	1.378071	1.377395	1.06937	1.373089	1.617362	1.414384	1.977817	1.269042	1.726939	0.803209	1.490411	2.584961	1.650935
"AT3G15510"	7.491451	7.146162	9.848543	9.683636	9.127464	8.182937	9.561778	7.626405	11.780611	9.00451	7.867132	8.393849	9.932325	10.159595
"AT3G15518"	1.247918	2.165762	0.734566	1.523946	2.319895	0.6097	3.054366	1.959361	1.890998	1.339955	2.380568	1.411648	3.459676	2.223974
"AT3G15520"	49.849621	71.881416	68.095222	62.237682	57.923244	69.560509	65.856903	65.058662	71.772377	74.833389	66.467834	75.274582	55.348736	67.777443
"AT3G15530"	15.339916	16.953115	19.881193	17.624254	12.741789	12.790492	13.61602	11.730791	15.19658	17.807365	18.069317	17.326906	13.176131	17.48628
"AT3G15534"	0	0.217107	0	0	1.605739	0	0	0.977439	0	0	1.233814	0	0	0
"AT3G15536"	0.539153	0	0	0	0	0	0	0	0	0	0	0	0	0.154161
"AT3G15540"	2.946317	6.697283	3.015122	6.081674	6.768854	4.830743	5.055019	4.502912	2.889974	7.779452	4.96605	4.810498	5.028934	6.473884
"AT3G15548"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15550"	6.367686	10.266932	9.050385	9.265246	10.192291	8.53226	5.358197	6.150176	7.745294	7.692531	7.629966	5.586424	8.483678	7.789106
"AT3G15570"	5.317308	7.812731	5.636323	7.217261	6.401894	3.85868	4.676795	6.60823	5.84063	6.670662	6.672475	5.655973	4.94415	6.466919
"AT3G15578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15580"	40.971378	69.079453	62.938824	65.901245	72.750671	67.039909	65.499969	50.009125	51.018799	69.390427	57.494938	57.972248	55.959145	78.940819
"AT3G15585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15590"	14.628532	25.169535	20.264996	24.954348	23.636059	18.514273	21.3522	22.178682	26.170206	20.562332	17.37015	21.824451	18.801851	19.386557
"AT3G15600"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15602"	0	0	0	0	0	0.033856	0	0	0	0	0	0	0	0
"AT3G15604"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT3G15605"	0	0	0	0	0.063594	0	0	0	0	0	0	0	0	0
"AT3G15610"	33.811577	41.611549	33.081142	36.322189	39.048744	34.069675	36.387524	30.54751	29.992571	35.590965	38.711899	30.838375	38.066963	41.245743
"AT3G15620"	9.37814	8.401435	9.94314	8.525654	8.880825	14.770002	9.485643	13.142718	12.281205	7.313441	6.268525	15.100134	9.408832	10.272918
