"position"	"cor_less_1seedling"	"cor_less_2seedling"	"cor_less_3seedling"	"cor_less_4seedling"	"cor_less_6seedling"	"cor_less_8seedling"	"cor_less_10seedling"
NA	NA	NA	NA	NA	0.90844861774873	0.851665476106748	0.671409900837656
NA	NA	NA	NA	0.970553514305783	0.942631209003763	0.817555399077547	0.785339788693713
NA	NA	NA	NA	NA	0.929480146686233	0.86391293363567	0.754227538192905
NA	NA	NA	0.969057024772169	0.961492445752567	0.93636305269228	0.871278122157162	0.767265691467077
NA	NA	NA	0.973355382825973	0.970487727911724	0.943122514232615	0.857707063432899	0.799727634992998
NA	NA	NA	0.976128103098362	0.97291417814742	0.934799130284986	0.853680669555239	0.784377854211336
NA	NA	NA	0.966412390593302	0.973484171487737	0.938754801830736	0.850772868250792	0.839340939591401
NA	NA	NA	0.946479009682119	NA	0.937649973331551	0.861121735749189	0.766895508153018
NA	NA	NA	0.977797939896275	0.957263940737281	0.937287954182372	0.865977411358471	0.785339788693713
NA	NA	NA	0.972398805288231	0.975674391822098	0.938278553604996	0.808490207741595	0.802328227820143
NA	NA	NA	NA	0.966873981250828	0.91860262314034	0.868098269993115	0.818899035938118
NA	NA	NA	0.978097871002238	0.973796530879875	0.905845896931756	0.87733419004864	0.825596528519876
NA	NA	NA	0.977090268016333	0.973946587595209	0.942148881728884	0.852918409911022	0.778720912981576
NA	NA	NA	0.981376711292212	0.967589837122592	0.926760534239261	0.871224387546784	0.802935210555048
NA	NA	NA	0.980955143554108	0.946235858215323	0.935617535847579	0.853680669555239	0.760996756611089
NA	NA	NA	NA	0.961256167185336	0.937162196568403	0.841603262836768	0.754227538192905
NA	NA	NA	0.969772778857846	0.967585879752125	0.934799130284986	0.846085779357468	0.802328227820143
NA	NA	NA	0.974328899439202	0.966865889685967	0.929258764695694	0.852687895646776	0.81248889730537
NA	NA	NA	0.97646457428794	0.965703967385418	0.929168471434925	0.775228439597625	0.793228783977831
NA	NA	NA	0.976128103098362	0.953490352425011	0.929400796632419	0.852850329103254	0.779299537805344
NA	NA	NA	0.969705088855156	NA	0.922536473656575	0.864988891558431	0.823123073214737
NA	NA	NA	NA	NA	0.920946039792107	0.840164468249826	0.756444255763076
NA	NA	NA	0.981186508033753	0.959518564236767	0.893929440596382	0.859740136131424	0.767265691467077
NA	NA	NA	0.973497003480955	0.973279428292414	0.931897244090395	0.850772868250792	0.818899035938118
NA	NA	NA	NA	0.973796530879875	0.92036410892025	0.841603262836768	0.81248889730537
NA	NA	NA	0.969448867343626	0.974357623995675	0.92795356409977	0.832282325234487	0.743096508581132
NA	NA	NA	0.970348877216843	NA	0.937171854742448	0.843759774070876	0.809677026037714
NA	NA	NA	0.969764848416833	0.963524527895363	0.938754801830736	0.770036620617387	0.751567473870536
NA	NA	NA	0.966087022750224	0.960372421417818	0.929258764695694	0.837748383043592	0.76025681107543
NA	NA	NA	NA	0.968564692657676	0.928483997320079	0.845177816044556	0.799727634992998
NA	NA	NA	0.967935153115967	NA	0.927919033577073	0.817344820112117	0.825596528519876
NA	NA	NA	0.959159569597512	0.97250686331124	0.911110656137218	0.828584103488346	0.793228783977831
NA	NA	NA	0.969176635223267	0.959054458300918	0.931354640177235	0.861121735749189	0.743096508581132
NA	NA	NA	0.966412390593302	0.952496598844964	0.912810620182252	0.846085779357468	0.774272541748513
NA	NA	NA	0.969705088855156	0.974205697315885	0.94161733787489	0.832282325234487	0.735496182023372
NA	NA	NA	0.950235907151076	0.967982514687915	0.929820320373515	0.860229407548133	0.742085200561299
NA	NA	NA	0.958138652919589	NA	0.933970651531157	0.802808907336238	0.780595291340638
NA	NA	NA	0.97349052766443	0.973946587595209	0.937051568149473	0.847243961108431	0.795294001680974
NA	NA	NA	0.970937186772642	0.974357623995675	0.937649973331551	0.86954117517266	0.77361719731616
NA	NA	NA	0.960692063369429	0.970476026632215	0.929168471434925	0.835918614980813	0.809677026037714
NA	NA	NA	0.961795602789995	0.952412249261589	0.928483997320079	0.848186918350164	0.774272541748513
NA	NA	NA	0.961881153028985	0.965116005672499	0.934260427646492	0.865977411358471	0.733359981404033
NA	NA	NA	0.961218170073796	0.969961519545949	0.934245823372859	0.852687895646776	0.767928857917822
NA	NA	NA	NA	0.969055083560358	0.923675262127266	0.843759774070876	0.839131741883755
NA	NA	NA	NA	0.97512209706515	0.90115877224872	0.860229407548133	0.811593020579515
NA	NA	NA	0.947471370992768	0.957554617985852	0.937389156258265	0.804323292779213	0.801491411051876
NA	NA	NA	0.956033418361592	0.956182637985529	0.930530557634899	0.87261357093631	0.751567473870536
NA	NA	NA	0.946479009682119	0.9748665274438	0.927087685225141	0.876612169235706	0.735496182023372
NA	NA	NA	NA	NA	0.936109440582319	0.86205567014041	0.733359981404033
NA	NA	NA	0.950235907151076	NA	0.937287954182372	0.874884268253055	0.645879879602024
NA	NA	NA	0.962460043539944	0.967589837122592	0.929400796632419	0.808490207741595	0.737909099796991
NA	NA	NA	0.955937876348745	NA	0.927919033577073	0.775228439597625	0.761121331152573
NA	NA	NA	0.962267306964484	0.970476026632215	0.934260427646492	0.770036620617387	0.742961070527194
NA	NA	NA	0.981446649050156	NA	0.928330837843275	0.802808907336238	0.76025681107543
NA	NA	NA	NA	0.957143941957982	0.920767904887518	0.804323292779213	0.742085200561299
NA	NA	NA	0.982202530321756	NA	0.885508356144641	0.828494474933786	0.767928857917822
NA	NA	NA	0.981903472009027	0.961465554116632	0.937377697397214	0.822433640176602	0.645879879602024
NA	NA	NA	NA	0.961136067797878	0.925850997300934	0.809381661585003	0.772857359891739
NA	NA	NA	0.977697417354881	0.952491862213425	0.932560498107981	0.817555399077547	0.743331286367621
NA	NA	NA	0.973312516649718	0.950648569409079	0.938274748134649	0.868098269993115	0.747848250780172
NA	NA	NA	0.976631428172435	0.967666130695973	0.938278553604996	0.852850329103254	0.799727634992998
NA	NA	NA	0.977797939896275	0.956140233046315	0.922536473656575	0.837748383043592	0.780595291340638
NA	NA	NA	0.981186508033753	0.970235452093659	0.911110656137218	0.847243961108431	0.839131741883755
NA	NA	NA	0.958138652919589	0.946235858215323	0.934245823372859	0.87261357093631	0.737909099796991
NA	NA	NA	0.962460043539944	0.963524527895363	0.928330837843275	0.828494474933786	0.772857359891739
NA	NA	NA	0.970662651194466	0.952412249261589	0.924141677899373	0.86007456972066	0.798620362753124
NA	NA	NA	0.981535290794745	NA	0.905937682197365	0.86629457564161	0.803470083257214
NA	NA	NA	0.975456849920222	0.954162420539225	0.938080703679409	0.867901207501389	0.825596528519876
NA	NA	NA	NA	0.945671073686964	0.923127776229748	0.87733419004864	0.795294001680974
NA	NA	NA	0.976208518352568	0.952652051624337	0.932859780766791	0.864988891558431	0.811593020579515
NA	NA	NA	0.976310940995078	0.93459705969874	0.925877088352476	0.845177816044556	0.761121331152573
NA	NA	NA	NA	0.954089028481528	0.91860262314034	0.86954117517266	0.743331286367621
NA	NA	NA	0.968855563097403	0.939584732462176	0.920946039792107	0.876612169235706	0.798620362753124
NA	NA	NA	0.968685191078168	0.949769981835547	0.931354640177235	0.822433640176602	0.80476587005279
NA	NA	NA	0.967738250797161	NA	0.923675262127266	0.86007456972066	0.793228783977831
NA	NA	NA	0.972398805288231	NA	0.920767904887518	0.851114975539272	0.77361719731616
NA	NA	NA	0.973497003480955	0.961256167185336	0.924141677899373	0.871681287726645	0.801491411051876
NA	NA	NA	0.97349052766443	0.960372421417818	0.885375238651954	0.852918409911022	0.742961070527194
NA	NA	NA	0.955937876348745	0.965116005672499	0.910406853315495	0.840164468249826	0.747848250780172
NA	NA	NA	0.970662651194466	0.957143941957982	0.927162176287881	0.817344820112117	0.803470083257214
NA	NA	NA	0.97589074335572	0.954162420539225	0.925383870740394	0.835918614980813	0.80476587005279
NA	NA	NA	NA	0.95789992537467	0.90844861774873	0.86205567014041	0.743096508581132
NA	NA	NA	NA	NA	0.905845896931756	0.809381661585003	0.76563197373425
NA	NA	NA	NA	0.963529520263926	0.893929440596382	0.86629457564161	0.725991601273746
NA	NA	NA	NA	0.939802278280755	0.912810620182252	0.851114975539272	0.743607697791769
NA	NA	NA	NA	0.936711478074913	0.90115877224872	0.8533323801913	0.784377854211336
NA	NA	NA	NA	0.963372625587823	0.885508356144641	0.871224387546784	0.778720912981576
NA	NA	NA	NA	0.953295953070836	0.905937682197365	0.859740136131424	0.779299537805344
NA	NA	NA	NA	0.96052717039045	0.885375238651954	0.828584103488346	0.743096508581132
NA	NA	NA	NA	0.967585879752125	0.910855665683167	0.848186918350164	0.774272541748513
NA	NA	NA	NA	0.968564692657676	0.891787663376188	0.874884268253055	0.735496182023372
NA	NA	NA	0.970937186772642	0.969961519545949	0.901142310540114	0.817555399077547	0.742085200561299
NA	NA	NA	0.962267306964484	NA	0.942631209003763	0.867901207501389	0.780595291340638
NA	NA	NA	0.981535290794745	0.945671073686964	0.942148881728884	0.871681287726645	0.795294001680974
NA	NA	NA	0.97589074335572	0.95789992537467	0.931897244090395	0.8533323801913	0.77361719731616
NA	NA	NA	0.98145137637741	NA	0.94161733787489	0.882085691977976	0.76563197373425
NA	NA	NA	0.981348583168319	0.967945560575535	0.937389156258265	0.890402267266366	0.774272541748513
NA	NA	NA	NA	0.957316803499357	0.937377697397214	0.867085844598156	0.715391373917319
NA	NA	NA	0.977524684142623	0.948558260883466	0.938080703679409	0.899902246114055	0.788401527683234
NA	NA	NA	0.958953925051426	NA	0.910406853315495	0.865267656708779	0.798427517448622
NA	NA	NA	0.970724507197221	0.957594799180928	0.910855665683167	0.868098269993115	0.791911508013947
NA	NA	NA	0.976046142289246	0.970226369813805	0.923476903494926	0.891302770539719	0.784583648713595
NA	NA	NA	0.976955823166568	0.966865889685967	0.936019289747392	0.895508950708039	0.725991601273746
NA	NA	NA	0.98036341653183	NA	0.929480146686233	0.895968426003252	0.735496182023372
NA	NA	NA	0.967005696336904	0.969055083560358	0.926760534239261	0.882085691977976	0.715391373917319
NA	NA	NA	0.964827076233164	0.961465554116632	0.92036410892025	0.890687071523671	0.683638402755578
NA	NA	NA	0.98178424073367	0.952652051624337	0.929820320373515	0.854463026489012	0.72543220630379
NA	NA	NA	0.9728413071503	NA	0.930530557634899	0.893987783940756	0.747964178403226
NA	NA	NA	0.984183325655406	NA	0.925850997300934	0.835468631233771	0.727419729218032
NA	NA	NA	0.98145137637741	NA	0.923127776229748	0.852850329103254	0.743607697791769
NA	NA	NA	0.981465320631981	0.951777047344993	0.927162176287881	0.867455385027724	0.742085200561299
NA	NA	NA	NA	0.926377381884523	0.891787663376188	0.884141433716498	0.788401527683234
NA	NA	NA	0.979557922191155	0.967699148768836	0.923476903494926	0.895179058397385	0.683638402755578
NA	NA	NA	0.96499972505047	0.960783395451168	0.922907022874012	0.890402267266366	0.767631192586173
NA	NA	NA	0.974074717100922	NA	0.93636305269228	0.890687071523671	0.76239818394404
NA	NA	NA	0.977748158674026	0.965703967385418	0.935617535847579	0.859776046009219	0.759947463048871
NA	NA	NA	0.977841543920047	0.97250686331124	0.92795356409977	0.89829999571776	0.784377854211336
NA	NA	NA	0.978020181081953	0.97512209706515	0.933970651531157	0.854493656834271	0.780595291340638
NA	NA	NA	0.967535709438778	0.961136067797878	0.927087685225141	0.837748383043592	0.798427517448622
NA	NA	NA	0.96361835401724	0.93459705969874	0.932560498107981	0.881646277614024	0.72543220630379
NA	NA	NA	NA	0.963529520263926	0.932859780766791	0.885256390163896	0.767631192586173
NA	NA	NA	0.971645140028707	0.967945560575535	0.925383870740394	0.890627153794813	0.776860749793239
NA	NA	NA	0.982905130285183	NA	0.901142310540114	0.867085844598156	0.791628861246864
NA	NA	NA	0.981348583168319	0.954905642576948	0.936019289747392	0.854463026489012	0.778720912981576
NA	NA	NA	0.981465320631981	0.954388796959686	0.922907022874012	0.859776046009219	0.795294001680974
NA	NA	NA	0.981573031090256	0.971065801852611	0.950961341346586	0.873539191553166	0.791911508013947
NA	NA	NA	NA	NA	0.948759149250018	0.836514774364594	0.747964178403226
NA	NA	NA	0.976499037113805	0.973331849308825	0.936584145220186	0.847243961108431	0.76239818394404
NA	NA	NA	0.973181601323629	0.953490352425011	0.937051568149473	0.865283434854833	0.776860749793239
NA	NA	NA	0.976215438054726	0.959054458300918	0.94966801981762	0.86327497457145	0.779859057377252
NA	NA	NA	0.977576851205043	0.957554617985852	0.947943717205849	0.866126796698008	0.779299537805344
NA	NA	NA	0.981376711292212	0.952491862213425	0.94612659781435	0.899902246114055	0.77361719731616
NA	NA	NA	0.969764848416833	0.954089028481528	0.925110593961327	0.893987783940756	0.784583648713595
NA	NA	NA	0.961881153028985	0.939802278280755	0.95046562459408	0.89829999571776	0.727419729218032
NA	NA	NA	0.982202530321756	0.957316803499357	0.938164883144865	0.873539191553166	0.759947463048871
NA	NA	NA	0.976208518352568	0.951777047344993	0.953850400909718	0.854189541357331	0.791628861246864
NA	NA	NA	NA	0.954905642576948	0.950961341346586	0.87261357093631	0.779859057377252
NA	NA	NA	NA	NA	0.948131609827248	0.891936687225164	0.809677026037714
NA	NA	NA	NA	0.941530850389722	0.93687208116426	0.901001050517124	0.76563197373425
NA	NA	NA	0.981573031090256	0.958913305094893	0.937649973331551	0.894349459253991	0.748334571580203
NA	NA	NA	0.979571655270477	0.958523188128986	0.948847757791919	0.865267656708779	0.773984049438253
NA	NA	NA	0.965736502726795	NA	0.946027950519749	0.835468631233771	0.839340939591401
NA	NA	NA	NA	0.952496598844964	0.940843824136589	0.854493656834271	0.802935210555048
NA	NA	NA	0.977160323996873	0.956182637985529	0.920955838720094	0.836514774364594	0.823123073214737
NA	NA	NA	0.975314500872416	0.950648569409079	0.95052777823906	0.854189541357331	0.809677026037714
NA	NA	NA	0.981964583258127	0.939584732462176	0.937601764223412	0.828494474933786	0.774272541748513
NA	NA	NA	0.964463873125981	0.936711478074913	0.952846421565336	0.85764356302448	0.733359981404033
NA	NA	NA	0.963035910627135	0.948558260883466	0.948759149250018	0.858592312672162	0.767928857917822
NA	NA	NA	NA	0.926377381884523	0.948131609827248	0.86391293363567	0.839131741883755
NA	NA	NA	0.974032840540851	0.954388796959686	0.933647182281132	0.868098269993115	0.811593020579515
NA	NA	NA	0.982872893635029	NA	0.929168471434925	0.852850329103254	0.801491411051876
NA	NA	NA	0.977524684142623	0.952664244216125	0.944828779814984	0.837748383043592	0.76563197373425
NA	NA	NA	0.979557922191155	NA	0.932470654495151	0.847243961108431	0.774272541748513
NA	NA	NA	NA	0.954190088276638	0.942664737939417	0.87261357093631	0.715391373917319
NA	NA	NA	0.979571655270477	NA	0.916645577408183	0.828494474933786	0.788401527683234
NA	NA	NA	0.963093444149062	0.974205697315885	0.94330062610758	0.86007456972066	0.798427517448622
NA	NA	NA	0.972627312328086	0.9748665274438	0.934593054883442	0.86629457564161	0.791911508013947
NA	NA	NA	0.975680023660796	0.967666130695973	0.944999917575558	0.867901207501389	0.784583648713595
NA	NA	NA	0.974766090520084	0.949769981835547	0.936584145220186	0.891302770539719	0.748334571580203
NA	NA	NA	0.974384544227209	0.963372625587823	0.93687208116426	0.867455385027724	0.733359981404033
NA	NA	NA	0.965630052287544	NA	0.933647182281132	0.881646277614024	0.715391373917319
NA	NA	NA	0.963397341759566	0.967699148768836	0.928483997320079	0.865283434854833	0.678938614788323
NA	NA	NA	0.977785833838354	0.971065801852611	0.925158222946519	0.891936687225164	0.774330249263089
NA	NA	NA	0.968604385896786	0.941530850389722	0.911563950977077	0.85764356302448	0.754464259790146
NA	NA	NA	0.980403592603015	0.952664244216125	0.941455915851157	0.86007456972066	0.7438614036852
NA	NA	NA	0.958953925051426	NA	0.915098708815988	0.887235181859301	0.773984049438253
NA	NA	NA	0.96499972505047	0.974198289881147	0.935209135636709	0.884157906387983	0.767928857917822
NA	NA	NA	0.976499037113805	0.959518564236767	0.929818789415887	0.895508950708039	0.788401527683234
NA	NA	NA	0.965736502726795	0.967982514687915	0.946965199357721	0.884141433716498	0.678938614788323
NA	NA	NA	0.963093444149062	NA	0.937051568149473	0.885256390163896	0.814595830449519
NA	NA	NA	0.971834030000156	0.956140233046315	0.937649973331551	0.86327497457145	0.775040375937441
NA	NA	NA	0.956718639882233	NA	0.929168471434925	0.901001050517124	0.801938414866333
NA	NA	NA	0.966556172002494	0.953295953070836	0.928483997320079	0.858592312672162	0.839340939591401
NA	NA	NA	0.957949730388237	0.957594799180928	0.934260427646492	0.86629457564161	0.839131741883755
NA	NA	NA	0.965523558180152	0.960783395451168	0.934245823372859	0.887235181859301	0.798427517448622
NA	NA	NA	NA	NA	0.923675262127266	0.88904856675871	0.774330249263089
NA	NA	NA	NA	0.958913305094893	0.90115877224872	0.895968426003252	0.814595830449519
NA	NA	NA	0.964555534696438	NA	0.937389156258265	0.895179058397385	0.81827403580949
NA	NA	NA	NA	NA	0.930530557634899	0.890627153794813	0.800065839833106
NA	NA	NA	0.970724507197221	0.966172178699285	0.927087685225141	0.866126796698008	0.802935210555048
NA	NA	NA	0.974074717100922	0.973279428292414	0.94966801981762	0.894349459253991	0.811593020579515
NA	NA	NA	0.973181601323629	NA	0.948847757791919	0.86391293363567	0.791911508013947
NA	NA	NA	NA	NA	0.944828779814984	0.867901207501389	0.754464259790146
NA	NA	NA	0.972627312328086	0.970235452093659	0.925158222946519	0.884157906387983	0.775040375937441
NA	NA	NA	0.971834030000156	NA	0.934260427646492	0.88904856675871	0.81827403580949
NA	NA	NA	0.972313435444954	0.96052717039045	0.937096813154905	0.903501463620398	0.808184735598709
NA	NA	NA	0.970528738345131	0.970226369813805	0.940972501073853	0.898182529320703	0.823123073214737
NA	NA	NA	0.977243782645584	NA	0.904048140868921	0.884835987828566	0.801491411051876
NA	NA	NA	0.95601530441196	0.973331849308825	0.950991425480415	0.892197175048942	0.784583648713595
NA	NA	NA	0.952860353962226	0.958523188128986	0.939481865660075	0.869348740081484	0.7438614036852
NA	NA	NA	0.975517272471863	0.954190088276638	0.948275166013333	0.87733419004864	0.801938414866333
NA	NA	NA	0.968700944288265	0.974198289881147	0.947943717205849	0.891302770539719	0.800065839833106
NA	NA	NA	0.975370918638248	0.966172178699285	0.946027950519749	0.886365949077844	0.808184735598709
NA	NA	NA	0.976046142289246	NA	0.932470654495151	0.903536407701955	0.751567473870536
NA	NA	NA	0.977748158674026	0.96978664034651	0.911563950977077	0.903501463620398	0.725991601273746
NA	NA	NA	0.976215438054726	0.967589837122592	0.934245823372859	0.894038871928925	0.748334571580203
NA	NA	NA	0.977160323996873	0.942295111083888	0.937096813154905	0.882372624826684	0.671409900837656
NA	NA	NA	0.975680023660796	0.954468271970711	0.940603229558503	0.888580453731463	0.766895508153018
NA	NA	NA	0.956718639882233	0.962114628067469	0.9223050364183	0.847745588585903	0.760996756611089
NA	NA	NA	0.972313435444954	0.96314956847369	0.947542808045915	0.864988891558431	0.756444255763076
NA	NA	NA	0.972494006403624	0.952010018542254	0.928176708776051	0.867455385027724	0.751567473870536
NA	NA	NA	0.97870574687043	0.953002903511251	0.9500087354325	0.872863282648119	0.735496182023372
NA	NA	NA	0.967315795079075	NA	0.94612659781435	0.898533603613303	0.733359981404033
NA	NA	NA	0.960646586683172	NA	0.940843824136589	0.898182529320703	0.645879879602024
NA	NA	NA	0.980138633450718	0.952472790530124	0.942664737939417	0.894038871928925	0.737909099796991
NA	NA	NA	0.965603388634697	0.968197891919622	0.941455915851157	0.876842885462586	0.761121331152573
NA	NA	NA	0.978385625035858	NA	0.923675262127266	0.885227952833116	0.742961070527194
NA	NA	NA	0.976955823166568	NA	0.940972501073853	0.854191966072515	0.725991601273746
NA	NA	NA	0.977841543920047	NA	0.940603229558503	0.845177816044556	0.735496182023372
NA	NA	NA	0.977576851205043	NA	0.92303890400393	0.881646277614024	0.715391373917319
NA	NA	NA	0.975314500872416	NA	0.927948118470642	0.874595939415597	0.683638402755578
NA	NA	NA	0.974766090520084	NA	0.945109624782238	0.898369647138691	0.72543220630379
NA	NA	NA	0.966556172002494	NA	0.943724200587361	0.884835987828566	0.747964178403226
NA	NA	NA	0.970528738345131	NA	0.925110593961327	0.882372624826684	0.727419729218032
NA	NA	NA	0.972494006403624	NA	0.920955838720094	0.876842885462586	0.748334571580203
NA	NA	NA	0.975911578142179	NA	0.916645577408183	0.875850588556941	0.733359981404033
NA	NA	NA	0.964827488807254	NA	0.915098708815988	0.851991454140112	0.715391373917319
NA	NA	NA	0.949437875682303	NA	0.90115877224872	0.86954117517266	0.678938614788323
NA	NA	NA	0.977769371956138	NA	0.904048140868921	0.865283434854833	0.774330249263089
NA	NA	NA	0.971334151516293	0.96978664034651	0.9223050364183	0.86189308038581	0.754464259790146
NA	NA	NA	0.978761325497174	NA	0.92303890400393	0.873496959209232	0.7438614036852
NA	NA	NA	0.98036341653183	0.970476026632215	0.927736206149863	0.892197175048942	0.671409900837656
NA	NA	NA	0.978020181081953	0.946961460438659	0.9242579337674	0.888580453731463	0.645879879602024
NA	NA	NA	0.981376711292212	0.958962997271022	0.926958982252645	0.885227952833116	0.683638402755578
NA	NA	NA	0.981964583258127	0.96413542281068	0.95046562459408	0.875850588556941	0.678938614788323
NA	NA	NA	0.974384544227209	0.965306173437834	0.95052777823906	0.851035571594631	0.711448622736501
NA	NA	NA	0.957949730388237	0.960429716779873	0.94330062610758	0.876612169235706	0.68321694959308
NA	NA	NA	0.977243782645584	0.954492755580309	0.935209135636709	0.891936687225164	0.700363931017149
NA	NA	NA	0.97870574687043	0.952895674069742	0.937389156258265	0.879489554745886	0.766895508153018
NA	NA	NA	0.975911578142179	0.968279787671313	0.950991425480415	0.90303739979538	0.737909099796991
NA	NA	NA	0.967794298903958	0.956331393356412	0.947542808045915	0.869348740081484	0.72543220630379
NA	NA	NA	0.965327072432553	0.970553514305783	0.927948118470642	0.847745588585903	0.774330249263089
NA	NA	NA	0.979854840208557	0.967589837122592	0.927736206149863	0.854191966072515	0.711448622736501
NA	NA	NA	0.972224296429462	NA	0.929899032051324	0.851991454140112	0.733362862036904
NA	NA	NA	0.982444654933492	0.970476026632215	0.953515095236707	0.851035571594631	0.715442412586983
NA	NA	NA	0.967005696336904	NA	0.938164883144865	0.822433640176602	0.760996756611089
NA	NA	NA	0.967535709438778	0.957143941957982	0.937601764223412	0.85764356302448	0.761121331152573
NA	NA	NA	0.969764848416833	NA	0.934593054883442	0.860078085630937	0.747964178403226
NA	NA	NA	0.964463873125981	0.961465554116632	0.929818789415887	0.871278122157162	0.754464259790146
NA	NA	NA	0.965630052287544	0.961136067797878	0.930530557634899	0.87733419004864	0.68321694959308
NA	NA	NA	0.965523558180152	0.952491862213425	0.939481865660075	0.864988891558431	0.733362862036904
NA	NA	NA	0.95601530441196	0.950648569409079	0.928176708776051	0.845177816044556	0.759424574495198
NA	NA	NA	0.967315795079075	0.967666130695973	0.945109624782238	0.86954117517266	0.756444255763076
NA	NA	NA	0.964827488807254	0.956140233046315	0.9242579337674	0.876612169235706	0.742961070527194
NA	NA	NA	0.967794298903958	0.970235452093659	0.929899032051324	0.822433640176602	0.727419729218032
NA	NA	NA	0.950234799976862	0.942295111083888	0.938188978348634	0.86007456972066	0.7438614036852
NA	NA	NA	0.954760414943195	NA	0.953850400909718	0.851114975539272	0.700363931017149
NA	NA	NA	0.968945989635006	0.946961460438659	0.952846421565336	0.871681287726645	0.715442412586983
NA	NA	NA	0.969031196671426	NA	0.944999917575558	0.891302770539719	0.759424574495198
NA	NA	NA	0.964827076233164	NA	0.946965199357721	0.867455385027724	0.76025681107543
NA	NA	NA	0.96361835401724	0.943427297831809	0.927087685225141	0.881646277614024	0.743607697791769
NA	NA	NA	0.961881153028985	0.946565607700884	0.948275166013333	0.865283434854833	0.773984049438253
NA	NA	NA	0.963035910627135	NA	0.9500087354325	0.891936687225164	0.671409900837656
NA	NA	NA	0.963397341759566	0.952334503360734	0.943724200587361	0.85764356302448	0.785339788693713
NA	NA	NA	NA	0.940215188200686	0.926958982252645	0.86007456972066	0.754227538192905
NA	NA	NA	0.952860353962226	0.94506481488373	0.953515095236707	0.887235181859301	0.767265691467077
NA	NA	NA	0.960646586683172	0.945065395754434	0.938188978348634	0.884157906387983	0.76025681107543
NA	NA	NA	0.949437875682303	NA	0.951548093545238	0.886365949077844	0.742085200561299
NA	NA	NA	0.965327072432553	0.954468271970711	0.949581435114147	0.872863282648119	0.767928857917822
NA	NA	NA	0.950234799976862	NA	0.939200053947998	0.874595939415597	0.645879879602024
NA	NA	NA	0.963164533286817	0.958962997271022	0.936109440582319	0.86189308038581	0.772857359891739
NA	NA	NA	0.956434902870282	0.957143941957982	0.94966801981762	0.879489554745886	0.743331286367621
NA	NA	NA	0.964445834417659	NA	0.945312189175769	0.860078085630937	0.747848250780172
NA	NA	NA	0.98178424073367	0.951300987156477	0.942911683712765	0.851114975539272	0.743607697791769
NA	NA	NA	NA	0.951828477615522	0.909149768730919	0.887235181859301	0.742085200561299
NA	NA	NA	0.982202530321756	0.950588110621166	0.953558671505987	0.887049666155411	0.788401527683234
NA	NA	NA	NA	0.938226058707249	0.942934406167605	0.903536407701955	0.683638402755578
NA	NA	NA	0.977785833838354	0.931968169312295	0.954765884882369	0.898533603613303	0.767631192586173
NA	NA	NA	NA	0.955926045354534	0.951548093545238	0.898369647138691	0.76239818394404
NA	NA	NA	0.975517272471863	0.941098077771096	0.946103862504921	0.873496959209232	0.759947463048871
NA	NA	NA	0.980138633450718	0.953757258110401	0.937597638103604	0.90303739979538	0.773984049438253
NA	NA	NA	0.977769371956138	0.962114628067469	0.937287954182372	0.871278122157162	0.767928857917822
NA	NA	NA	0.979854840208557	NA	0.948847757791919	0.871681287726645	0.788401527683234
NA	NA	NA	0.954760414943195	0.96413542281068	0.941514099766086	0.884157906387983	0.678938614788323
NA	NA	NA	0.963164533286817	NA	0.935678349175278	0.887049666155411	0.814595830449519
NA	NA	NA	0.967850072901599	0.943427297831809	0.890926383109717	0.875040721866053	0.775040375937441
NA	NA	NA	0.981894101953737	0.951300987156477	0.952247792555562	0.87846131619755	0.801938414866333
NA	NA	NA	0.9728413071503	0.960813240907309	0.940381623109721	0.857141574634954	0.671409900837656
NA	NA	NA	0.971645140028707	0.955644924979374	0.953285819082617	0.884714286513024	0.645879879602024
NA	NA	NA	0.976208518352568	0.955689896471332	0.949581435114147	0.85448885495477	0.683638402755578
NA	NA	NA	0.974032840540851	0.94478133844146	0.946103862504921	0.852918409911022	0.678938614788323
NA	NA	NA	0.968604385896786	0.966385705116615	0.931663362520493	0.895508950708039	0.711448622736501
NA	NA	NA	0.964555534696438	0.95013717845273	0.929400796632419	0.886365949077844	0.68321694959308
NA	NA	NA	0.968700944288265	0.962894075933362	0.944828779814984	0.889282677422385	0.700363931017149
NA	NA	NA	0.965603388634697	0.96314956847369	0.930457042461159	0.875040721866053	0.785339788693713
NA	NA	NA	0.971334151516293	NA	0.939961023262106	0.882252981501985	0.772857359891739
NA	NA	NA	0.972224296429462	0.965306173437834	0.899909125207183	0.854304054870781	0.767631192586173
NA	NA	NA	0.968945989635006	0.961465554116632	0.946277604915307	0.880993936310151	0.814595830449519
NA	NA	NA	0.956434902870282	0.946565607700884	0.934416411589533	0.834998169772904	0.711448622736501
NA	NA	NA	0.967850072901599	0.951828477615522	0.947479552990089	0.840164468249826	0.772355190934023
NA	NA	NA	0.9751105939651	0.960813240907309	0.939200053947998	0.884141433716498	0.793048549629715
NA	NA	NA	0.984183325655406	0.953117701912347	0.937597638103604	0.872863282648119	0.754227538192905
NA	NA	NA	0.982905130285183	0.951277448139361	0.931663362520493	0.879808815550791	0.743331286367621
NA	NA	NA	NA	0.931902770262864	0.927919033577073	0.87846131619755	0.76239818394404
NA	NA	NA	0.982872893635029	0.964367462878712	0.925158222946519	0.882252981501985	0.775040375937441
