"position"	"cor_less_1seedling"	"cor_less_2seedling"	"cor_less_3seedling"	"cor_less_4seedling"	"cor_less_6seedling"	"cor_less_8seedling"
NA	NA	NA	0.976310940995078	0.939334656951466	NA	NA
NA	NA	NA	NA	0.950055034757485	NA	NA
NA	NA	NA	NA	0.947551584954011	NA	NA
NA	NA	NA	NA	0.968673922322777	NA	NA
NA	NA	NA	0.981573031090256	0.952472790530124	NA	NA
NA	NA	NA	0.979571655270477	NA	NA	NA
NA	NA	NA	0.965736502726795	0.956331393356412	NA	NA
NA	NA	NA	NA	0.956140233046315	NA	NA
NA	NA	NA	0.977160323996873	0.945065395754434	NA	NA
NA	NA	NA	0.975314500872416	0.941098077771096	0.900644392837749	NA
NA	NA	NA	0.981964583258127	0.95013717845273	NA	NA
NA	NA	NA	0.964463873125981	0.951158830396937	NA	NA
NA	NA	NA	0.963035910627135	0.944548681892926	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.974032840540851	0.937982499754296	NA	NA
NA	NA	NA	0.982872893635029	0.947551584954011	NA	NA
NA	NA	NA	0.976209936570482	0.956662384136507	NA	NA
NA	NA	NA	0.977191694667302	0.968197891919622	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.979571655270477	0.970553514305783	NA	NA
NA	NA	NA	NA	0.970235452093659	NA	NA
NA	NA	NA	0.972427447226246	NA	NA	NA
NA	NA	NA	0.974129828616788	0.953757258110401	0.942755679745559	NA
NA	NA	NA	0.971686749156737	0.962894075933362	0.940311434338978	NA
NA	NA	NA	0.973928222215265	0.967361469718713	NA	NA
NA	NA	NA	0.962604141794563	0.959519642727053	NA	NA
NA	NA	NA	0.960301197108524	NA	NA	NA
NA	NA	NA	0.977010009424802	0.952431217106494	0.939391230142052	NA
NA	NA	NA	0.968937400305231	0.968673922322777	0.932630846910869	NA
NA	NA	NA	0.979823402742328	0.956662384136507	NA	NA
NA	NA	NA	0.956028745295064	0.959673502934919	0.900644392837749	NA
NA	NA	NA	0.962101631580077	0.95046145894823	NA	NA
NA	NA	NA	0.975406913175257	0.946235858215323	0.944573966780989	NA
NA	NA	NA	0.965736502726795	0.942295111083888	0.954274642729078	NA
NA	NA	NA	NA	0.949901718851142	NA	NA
NA	NA	NA	0.970754612753139	0.944539711376752	NA	NA
NA	NA	NA	0.953433606486722	0.950567226841287	NA	NA
NA	NA	NA	0.963451675938524	0.916791641112936	NA	NA
NA	NA	NA	0.955926978665176	0.953960463185478	NA	NA
NA	NA	NA	0.961635963277097	0.939138679591378	NA	NA
NA	NA	NA	NA	0.947861124107176	0.943806240246982	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.962260471344129	NA	NA	NA
NA	NA	NA	NA	0.959673502934919	0.944573966780989	NA
NA	NA	NA	0.969671848721459	0.965065960958195	0.949538502397165	NA
NA	NA	NA	0.972323150270497	0.963524527895363	NA	NA
NA	NA	NA	0.974103563110167	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.972427447226246	0.956265880927165	0.94727131893351	NA
NA	NA	NA	0.970754612753139	NA	0.944349752052102	NA
NA	NA	NA	0.971743953807674	0.950923630596434	NA	NA
NA	NA	NA	NA	0.960846236859111	NA	NA
NA	NA	NA	0.976916282441176	NA	NA	NA
NA	NA	NA	0.952909584230749	0.968373482370724	NA	NA
NA	NA	NA	0.951199484233513	0.960266804279879	NA	NA
NA	NA	NA	0.975710085029876	0.969203981362874	0.949538502397165	NA
NA	NA	NA	0.968462315506578	0.95046145894823	NA	NA
NA	NA	NA	0.975199282923393	0.965065960958195	NA	NA
NA	NA	NA	0.975156416419724	0.952412249261589	0.936903904272811	NA
NA	NA	NA	0.977251726525436	0.946961460438659	NA	NA
NA	NA	NA	0.976361731977894	0.955989045240996	NA	NA
NA	NA	NA	0.977160323996873	0.949090862730934	0.932866661196732	NA
NA	NA	NA	0.974129828616788	0.955959962452863	NA	NA
NA	NA	NA	0.953433606486722	0.938057923301028	NA	NA
NA	NA	NA	0.971743953807674	0.958589611035418	NA	NA
NA	NA	NA	NA	0.942901353082646	NA	NA
NA	NA	NA	0.97773799192928	NA	NA	NA
NA	NA	NA	0.964275408767669	NA	NA	NA
NA	NA	NA	0.958690438404291	NA	NA	NA
NA	NA	NA	0.979785522594641	0.946235858215323	NA	NA
NA	NA	NA	0.965430028590142	0.963524527895363	NA	NA
NA	NA	NA	0.977442039909255	0.952412249261589	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.974181745281049	0.954162420539225	NA	NA
NA	NA	NA	NA	0.945671073686964	NA	NA
NA	NA	NA	0.975314500872416	0.952652051624337	NA	NA
NA	NA	NA	0.971686749156737	0.93459705969874	NA	NA
NA	NA	NA	0.963451675938524	0.954089028481528	NA	NA
NA	NA	NA	NA	0.939584732462176	NA	NA
NA	NA	NA	NA	0.949769981835547	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.959728157589878	NA	0.910518995137168	NA
NA	NA	NA	0.941225499888183	0.942295111083888	NA	NA
NA	NA	NA	0.974871307860194	NA	NA	NA
NA	NA	NA	0.968914613791899	0.946961460438659	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.979559506708134	NA	NA	NA
NA	NA	NA	0.976755789447954	0.943427297831809	0.919066667830309	NA
NA	NA	NA	0.980955143554108	0.946565607700884	NA	NA
NA	NA	NA	0.981964583258127	NA	0.936903904272811	NA
NA	NA	NA	0.973928222215265	0.952334503360734	NA	NA
NA	NA	NA	0.955926978665176	0.940215188200686	NA	NA
NA	NA	NA	0.976916282441176	0.94506481488373	0.933350895128586	NA
NA	NA	NA	0.97773799192928	0.945065395754434	0.927898756640457	NA
NA	NA	NA	NA	NA	0.923528765587712	NA
NA	NA	NA	0.963726114270887	0.949901718851142	NA	NA
NA	NA	NA	0.963777359803368	NA	NA	NA
NA	NA	NA	0.978904633850899	0.955989045240996	0.922722058313679	NA
NA	NA	NA	NA	0.954162420539225	NA	NA
NA	NA	NA	0.981540888206541	NA	0.94727131893351	NA
NA	NA	NA	0.963333575143906	0.946044569299557	NA	NA
NA	NA	NA	0.961721394768531	0.944009791013562	NA	NA
NA	NA	NA	0.966087022750224	NA	0.910518995137168	NA
NA	NA	NA	0.964463873125981	0.945906985486082	0.933350895128586	NA
NA	NA	NA	0.962604141794563	0.93154254498854	NA	NA
NA	NA	NA	0.961635963277097	NA	0.94016076937843	NA
NA	NA	NA	0.952909584230749	0.943567926856175	NA	NA
NA	NA	NA	0.964275408767669	NA	0.946896890023974	NA
NA	NA	NA	0.959728157589878	0.944539711376752	NA	NA
NA	NA	NA	0.963726114270887	0.956265880927165	NA	NA
NA	NA	NA	NA	0.949090862730934	0.944349752052102	NA
NA	NA	NA	0.948884880638405	0.945671073686964	NA	NA
NA	NA	NA	0.967580061962685	0.943427297831809	NA	NA
NA	NA	NA	NA	0.946044569299557	NA	NA
NA	NA	NA	0.962036423235317	NA	0.927898756640457	NA
NA	NA	NA	NA	0.935582095235822	NA	NA
NA	NA	NA	0.961218170073796	0.954326938091844	0.934095058100986	NA
NA	NA	NA	0.963035910627135	NA	NA	NA
NA	NA	NA	0.960301197108524	0.937081396694782	NA	NA
NA	NA	NA	NA	0.944795080088396	0.932630846910869	NA
NA	NA	NA	0.951199484233513	0.942964213531756	NA	NA
NA	NA	NA	0.958690438404291	0.950567226841287	NA	NA
NA	NA	NA	0.941225499888183	NA	0.932866661196732	NA
NA	NA	NA	0.963777359803368	0.955959962452863	NA	NA
NA	NA	NA	NA	0.952652051624337	NA	NA
NA	NA	NA	0.960330819306674	0.946565607700884	0.923528765587712	NA
NA	NA	NA	NA	0.944009791013562	0.94016076937843	NA
NA	NA	NA	0.962465057851034	NA	0.934095058100986	NA
NA	NA	NA	0.980841271819895	NA	NA	NA
NA	NA	NA	NA	0.947562856772685	NA	NA
NA	NA	NA	0.981903472009027	0.91862567127073	0.940847396530942	NA
NA	NA	NA	NA	0.954012395121262	NA	NA
NA	NA	NA	0.977010009424802	NA	NA	NA
NA	NA	NA	NA	0.956276263406827	NA	NA
NA	NA	NA	0.975710085029876	0.916791641112936	NA	NA
NA	NA	NA	0.979785522594641	0.950923630596434	NA	NA
NA	NA	NA	0.974871307860194	0.938057923301028	NA	NA
NA	NA	NA	0.978904633850899	0.93459705969874	NA	NA
NA	NA	NA	0.948884880638405	NA	NA	NA
NA	NA	NA	0.960330819306674	NA	NA	NA
NA	NA	NA	NA	0.935582095235822	NA	NA
NA	NA	NA	0.981058285571946	NA	0.910450873357943	NA
NA	NA	NA	0.971375790732204	0.941716155613006	0.924087091878753	NA
NA	NA	NA	0.969568907497373	0.930616403171836	NA	NA
NA	NA	NA	0.976310940995078	NA	NA	NA
NA	NA	NA	0.974032840540851	0.939331960096689	NA	NA
NA	NA	NA	0.968937400305231	NA	NA	NA
NA	NA	NA	0.962260471344129	0.953960463185478	NA	NA
NA	NA	NA	0.968462315506578	0.960846236859111	0.946896890023974	NA
NA	NA	NA	0.965430028590142	0.958589611035418	NA	NA
NA	NA	NA	0.968914613791899	0.954089028481528	NA	NA
NA	NA	NA	NA	0.952334503360734	NA	NA
NA	NA	NA	0.967580061962685	0.945906985486082	NA	NA
NA	NA	NA	NA	0.954326938091844	NA	NA
NA	NA	NA	NA	0.947562856772685	NA	NA
NA	NA	NA	0.973337805758351	0.941716155613006	NA	NA
NA	NA	NA	0.982632538838665	0.941476249738571	NA	NA
NA	NA	NA	0.980597181236944	0.946165738793627	NA	NA
NA	NA	NA	NA	0.95763262577062	0.922722058313679	NA
NA	NA	NA	0.982872893635029	0.957047241480818	NA	NA
NA	NA	NA	0.979823402742328	0.939138679591378	0.932630846910869	NA
NA	NA	NA	NA	NA	0.940847396530942	NA
NA	NA	NA	0.975199282923393	0.942901353082646	0.910450873357943	NA
NA	NA	NA	0.977442039909255	0.939584732462176	NA	NA
NA	NA	NA	NA	0.940215188200686	0.937070492891223	NA
NA	NA	NA	0.981540888206541	0.93154254498854	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.962465057851034	0.91862567127073	NA	NA
NA	NA	NA	0.981058285571946	0.930616403171836	0.919066667830309	NA
NA	NA	NA	0.973337805758351	0.941476249738571	NA	NA
NA	NA	NA	0.974736610228594	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.977524684142623	NA	NA	NA
NA	NA	NA	0.976209936570482	0.947861124107176	0.924087091878753	NA
NA	NA	NA	0.951660764765134	0.968373482370724	NA	NA
NA	NA	NA	0.962746586851541	NA	0.937070492891223	NA
NA	NA	NA	0.969426243504006	0.949769981835547	NA	NA
NA	NA	NA	0.970779086081139	0.94506481488373	NA	NA
NA	NA	NA	0.967558228209185	NA	NA	NA
NA	NA	NA	0.961486591200294	0.937081396694782	NA	NA
NA	NA	NA	0.959093793421719	0.954012395121262	NA	NA
NA	NA	NA	0.974732725458783	NA	0.942214211590206	NA
NA	NA	NA	0.96242628804315	0.946165738793627	NA	NA
NA	NA	NA	0.976893078177579	NA	0.916546387998149	NA
NA	NA	NA	0.974736610228594	0.947689825124194	NA	NA
NA	NA	NA	NA	NA	0.943160282416817	NA
NA	NA	NA	0.979557922191155	NA	NA	NA
NA	NA	NA	0.977191694667302	0.960266804279879	NA	NA
NA	NA	NA	0.960269613412029	NA	NA	NA
NA	NA	NA	0.969057622051488	NA	NA	NA
NA	NA	NA	0.973857522226071	0.945065395754434	0.917839136384776	NA
NA	NA	NA	0.974561199359678	0.943567926856175	NA	NA
NA	NA	NA	0.969908434728921	0.944795080088396	0.935377444756468	NA
NA	NA	NA	0.964191631513321	NA	0.932866661196732	NA
NA	NA	NA	0.960703543448761	0.939331960096689	NA	NA
NA	NA	NA	NA	0.95763262577062	NA	NA
NA	NA	NA	0.965873842509148	NA	NA	NA
NA	NA	NA	0.97889714205987	0.947689825124194	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.969203981362874	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.942964213531756	NA	NA
NA	NA	NA	NA	0.956276263406827	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.957047241480818	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.977524684142623	0.960405242440683	0.930253876211164	NA
NA	NA	NA	0.979557922191155	0.962285778268049	NA	NA
NA	NA	NA	NA	0.961256167185336	0.933393143654811	NA
NA	NA	NA	0.979571655270477	0.954468271970711	NA	NA
NA	NA	NA	0.963093444149062	0.949901718851142	NA	NA
NA	NA	NA	0.972627312328086	0.956551474708492	NA	NA
NA	NA	NA	0.975680023660796	0.956572906587401	0.944819307860712	NA
NA	NA	NA	0.974766090520084	0.954332403035933	NA	NA
NA	NA	NA	0.974384544227209	0.940384456212751	NA	NA
NA	NA	NA	0.965630052287544	0.934690136056009	0.917839136384776	NA
NA	NA	NA	0.963397341759566	NA	NA	NA
NA	NA	NA	0.977785833838354	0.947608723331823	0.930253876211164	NA
NA	NA	NA	0.968604385896786	0.95728784937314	0.922974795508948	NA
NA	NA	NA	0.980403592603015	0.960405242440683	0.919778825666215	NA
NA	NA	NA	0.976209936570482	0.959690949708064	0.923528765587712	NA
NA	NA	NA	0.977191694667302	0.960372421417818	0.884526420492987	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.979571655270477	NA	0.926620770433879	NA
NA	NA	NA	NA	0.953452255322933	0.924486788861985	NA
NA	NA	NA	0.972427447226246	0.955522805561735	NA	NA
NA	NA	NA	0.974129828616788	0.960423993006021	NA	NA
NA	NA	NA	0.971686749156737	0.946086021132718	NA	NA
NA	NA	NA	0.973928222215265	0.931398195208189	NA	NA
NA	NA	NA	0.962604141794563	0.96037436422406	0.922974795508948	NA
NA	NA	NA	0.960301197108524	0.953611668817738	NA	NA
NA	NA	NA	0.977010009424802	NA	0.94016076937843	NA
NA	NA	NA	0.968937400305231	0.962285778268049	0.922009153420183	NA
NA	NA	NA	0.979823402742328	0.959690949708064	NA	NA
NA	NA	NA	0.951660764765134	0.965116005672499	0.944775180700966	NA
NA	NA	NA	0.960269613412029	0.958962997271022	0.942557526885484	NA
NA	NA	NA	NA	0.955989045240996	0.942214211590206	NA
NA	NA	NA	0.963093444149062	0.959139237689599	0.935377444756468	NA
NA	NA	NA	NA	0.956128696065122	NA	NA
NA	NA	NA	NA	0.96344316925805	0.933393143654811	NA
NA	NA	NA	0.953561451804036	0.943386024855908	0.919778825666215	NA
NA	NA	NA	NA	0.939282262520883	NA	NA
NA	NA	NA	NA	0.964180200076033	0.934095058100986	NA
NA	NA	NA	0.962286945719826	0.95367813196673	NA	NA
NA	NA	NA	NA	0.961492445752567	NA	NA
NA	NA	NA	0.959976403535178	0.961256167185336	NA	NA
NA	NA	NA	0.958518316354879	0.960372421417818	0.943806240246982	NA
NA	NA	NA	NA	0.965116005672499	NA	NA
NA	NA	NA	0.962746586851541	0.957143941957982	0.932866661196732	NA
NA	NA	NA	0.969057622051488	0.954162420539225	NA	NA
NA	NA	NA	NA	0.95789992537467	NA	NA
NA	NA	NA	0.972627312328086	NA	0.923528765587712	NA
NA	NA	NA	0.972427447226246	0.963529520263926	0.94016076937843	NA
NA	NA	NA	NA	0.939802278280755	0.934095058100986	NA
NA	NA	NA	0.967297104549811	0.936711478074913	NA	NA
NA	NA	NA	0.967468865797218	0.963372625587823	NA	NA
NA	NA	NA	0.9689300130299	0.953295953070836	0.940847396530942	NA
NA	NA	NA	0.953879359657271	0.96052717039045	NA	NA
NA	NA	NA	0.949473716845534	0.954468271970711	0.916546387998149	NA
NA	NA	NA	0.970811302502385	NA	NA	NA
NA	NA	NA	0.961406844764155	0.958962997271022	NA	NA
NA	NA	NA	0.971162627605114	0.957143941957982	NA	NA
NA	NA	NA	0.969426243504006	NA	0.884526420492987	NA
NA	NA	NA	0.973857522226071	0.951300987156477	0.922009153420183	NA
NA	NA	NA	NA	0.951828477615522	NA	NA
NA	NA	NA	0.975680023660796	0.950588110621166	NA	NA
NA	NA	NA	0.974129828616788	0.938226058707249	NA	NA
NA	NA	NA	0.953561451804036	0.931968169312295	0.918899799394457	NA
NA	NA	NA	0.967297104549811	0.955926045354534	NA	NA
NA	NA	NA	0.96901323924903	0.941098077771096	NA	NA
NA	NA	NA	0.970678435470162	0.953757258110401	NA	NA
NA	NA	NA	0.96511816996832	0.949901718851142	NA	NA
NA	NA	NA	0.957561400416583	NA	NA	NA
NA	NA	NA	0.975350133579936	0.955989045240996	NA	NA
NA	NA	NA	NA	0.954162420539225	NA	NA
NA	NA	NA	0.974480524742472	NA	NA	NA
NA	NA	NA	0.970779086081139	0.946044569299557	NA	NA
NA	NA	NA	0.974561199359678	0.944009791013562	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.974766090520084	0.945906985486082	NA	NA
NA	NA	NA	0.971686749156737	0.93154254498854	0.943160282416817	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.967468865797218	0.943567926856175	NA	NA
NA	NA	NA	0.96901323924903	NA	0.944819307860712	NA
NA	NA	NA	0.968421545228823	0.956551474708492	0.926620770433879	NA
NA	NA	NA	0.962132920087027	0.953452255322933	0.944775180700966	NA
NA	NA	NA	0.947080986826316	0.959139237689599	NA	NA
NA	NA	NA	0.974207776695602	0.95789992537467	0.940847396530942	NA
NA	NA	NA	0.964205550881869	0.951300987156477	0.918899799394457	NA
NA	NA	NA	0.976646264345856	0.946044569299557	NA	NA
NA	NA	NA	0.967558228209185	0.950200040371773	0.939941262215587	NA
NA	NA	NA	0.969908434728921	0.957903118764738	NA	NA
NA	NA	NA	NA	0.94183781193935	NA	NA
NA	NA	NA	0.974384544227209	0.931240634801753	NA	NA
NA	NA	NA	0.973928222215265	0.957666514496784	NA	NA
NA	NA	NA	NA	0.944633155446223	0.924486788861985	NA
NA	NA	NA	0.9689300130299	NA	0.942557526885484	NA
NA	NA	NA	0.970678435470162	0.956572906587401	0.943806240246982	NA
NA	NA	NA	0.968421545228823	0.955522805561735	NA	NA
NA	NA	NA	0.961569205334544	0.956128696065122	NA	NA
NA	NA	NA	0.959603286750484	NA	NA	NA
NA	NA	NA	0.972638198013585	0.951828477615522	0.939941262215587	NA
NA	NA	NA	0.962883700007382	0.944009791013562	NA	NA
NA	NA	NA	0.974878290967031	0.950200040371773	NA	NA
NA	NA	NA	0.961486591200294	0.952703059959412	NA	NA
NA	NA	NA	0.964191631513321	0.937763920048527	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.965630052287544	0.957703314600591	NA	NA
NA	NA	NA	0.962604141794563	0.948197227638467	NA	NA
NA	NA	NA	0.962286945719826	0.954968704212264	0.916546387998149	NA
NA	NA	NA	0.953879359657271	0.954332403035933	NA	NA
NA	NA	NA	0.96511816996832	0.960423993006021	0.921654394690202	NA
NA	NA	NA	0.962132920087027	0.96344316925805	NA	NA
NA	NA	NA	0.961569205334544	0.963529520263926	NA	NA
NA	NA	NA	0.948444580460823	0.950588110621166	NA	NA
NA	NA	NA	0.950398313951996	NA	NA	NA
NA	NA	NA	0.963845649372854	0.957903118764738	NA	NA
NA	NA	NA	NA	0.952703059959412	NA	NA
NA	NA	NA	0.959093793421719	0.94373878729573	NA	NA
NA	NA	NA	0.960703543448761	0.938850897880979	NA	NA
NA	NA	NA	NA	0.960907477196187	NA	NA
NA	NA	NA	0.963397341759566	0.949389224748243	NA	NA
NA	NA	NA	0.960301197108524	0.957537825482991	NA	NA
NA	NA	NA	NA	0.940384456212751	NA	NA
NA	NA	NA	0.949473716845534	0.946086021132718	NA	NA
NA	NA	NA	0.957561400416583	0.943386024855908	NA	NA
NA	NA	NA	0.947080986826316	0.939802278280755	NA	NA
NA	NA	NA	0.959603286750484	0.938226058707249	NA	NA
NA	NA	NA	0.948444580460823	0.945906985486082	NA	NA
NA	NA	NA	0.96087370819626	0.94183781193935	NA	NA
NA	NA	NA	0.952053983138831	0.937763920048527	NA	NA
NA	NA	NA	0.962217343554722	0.94373878729573	NA	NA
NA	NA	NA	0.974732725458783	0.917900626924928	NA	NA
NA	NA	NA	NA	0.933477002854886	NA	NA
NA	NA	NA	NA	0.948150394197339	NA	NA
NA	NA	NA	0.977785833838354	0.939791681503122	NA	NA
NA	NA	NA	0.977010009424802	0.934690136056009	NA	NA
NA	NA	NA	0.959976403535178	0.931398195208189	NA	NA
NA	NA	NA	0.970811302502385	0.939282262520883	NA	NA
NA	NA	NA	0.975350133579936	0.936711478074913	NA	NA
NA	NA	NA	0.974207776695602	0.931968169312295	NA	NA
NA	NA	NA	0.972638198013585	0.93154254498854	NA	NA
NA	NA	NA	0.950398313951996	0.931240634801753	NA	NA
NA	NA	NA	0.96087370819626	NA	NA	NA
NA	NA	NA	0.960825429226923	0.938850897880979	NA	NA
NA	NA	NA	0.978135254555968	0.917900626924928	NA	NA
NA	NA	NA	0.96242628804315	0.937157149031574	NA	NA
NA	NA	NA	0.965873842509148	0.9255754593152	NA	NA
NA	NA	NA	NA	0.933127470248754	NA	NA
NA	NA	NA	0.968604385896786	NA	NA	NA
NA	NA	NA	0.968937400305231	0.96037436422406	NA	NA
NA	NA	NA	0.958518316354879	0.964180200076033	NA	NA
NA	NA	NA	0.961406844764155	0.963372625587823	NA	NA
NA	NA	NA	NA	0.955926045354534	0.884526420492987	NA
NA	NA	NA	0.964205550881869	NA	NA	NA
NA	NA	NA	0.962883700007382	0.957666514496784	NA	NA
NA	NA	NA	0.963845649372854	0.957703314600591	NA	NA
NA	NA	NA	0.952053983138831	0.960907477196187	NA	NA
NA	NA	NA	0.960825429226923	0.933477002854886	NA	NA
NA	NA	NA	0.968972900712399	0.937157149031574	NA	NA
NA	NA	NA	0.976893078177579	0.947371423462199	NA	NA
NA	NA	NA	0.97889714205987	0.958337582775443	NA	NA
NA	NA	NA	NA	0.947608723331823	NA	NA
NA	NA	NA	0.980403592603015	0.953611668817738	NA	NA
NA	NA	NA	0.979823402742328	0.95367813196673	0.922009153420183	NA
NA	NA	NA	NA	0.953295953070836	NA	NA
NA	NA	NA	0.971162627605114	0.941098077771096	NA	NA
NA	NA	NA	0.974480524742472	0.943567926856175	NA	NA
NA	NA	NA	0.976646264345856	0.944633155446223	NA	NA
NA	NA	NA	0.974878290967031	0.948197227638467	NA	NA
NA	NA	NA	NA	0.949389224748243	NA	NA
NA	NA	NA	0.962217343554722	0.948150394197339	NA	NA
NA	NA	NA	0.978135254555968	0.9255754593152	NA	NA
NA	NA	NA	0.968972900712399	0.947371423462199	NA	NA
NA	NA	NA	0.954474182925019	0.949800904058338	NA	NA
NA	NA	NA	0.968269776633328	0.95728784937314	NA	NA
NA	NA	NA	0.958953925051426	NA	NA	NA
NA	NA	NA	0.956028745295064	0.961492445752567	0.900644392837749	NA
NA	NA	NA	0.951660764765134	0.96052717039045	NA	NA
NA	NA	NA	0.959175960876848	0.953757258110401	NA	NA
NA	NA	NA	0.953819937415051	NA	NA	NA
NA	NA	NA	0.959020407200776	NA	NA	NA
NA	NA	NA	0.942351758306059	0.954968704212264	NA	NA
NA	NA	NA	0.962614977941028	0.957537825482991	NA	NA
NA	NA	NA	0.948079914537491	0.939791681503122	NA	NA
NA	NA	NA	0.957904488636497	0.933127470248754	NA	NA
NA	NA	NA	0.959489280447984	0.958337582775443	NA	NA
NA	NA	NA	NA	0.949800904058338	NA	NA
NA	NA	NA	0.954474182925019	0.967038343155801	0.910450873357943	NA
NA	NA	NA	0.974057247878654	0.969332517474707	0.924087091878753	NA
NA	NA	NA	0.96499972505047	0.967585879752125	0.916546387998149	NA
NA	NA	NA	0.962101631580077	0.962114628067469	NA	NA
NA	NA	NA	0.960269613412029	0.944539711376752	NA	NA
NA	NA	NA	0.968221081512345	0.956551474708492	NA	NA
NA	NA	NA	0.953541862327584	0.966714223554998	0.884526420492987	NA
NA	NA	NA	0.964362433715042	0.962012781319891	0.922009153420183	NA
NA	NA	NA	0.947836622201681	0.960029514318367	NA	NA
NA	NA	NA	0.962987627817282	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.956587088904645	0.918899799394457	NA
NA	NA	NA	0.960818708893165	0.969403672751518	NA	NA
NA	NA	NA	NA	0.967038343155801	NA	NA
NA	NA	NA	0.968269776633328	0.969731796036684	NA	NA
NA	NA	NA	0.974057247878654	0.968564692657676	NA	NA
NA	NA	NA	0.976499037113805	NA	NA	NA
NA	NA	NA	0.975406913175257	0.956265880927165	NA	NA
NA	NA	NA	NA	0.953452255322933	NA	NA
NA	NA	NA	0.970848348459813	NA	NA	NA
NA	NA	NA	0.965145935535145	0.967712876346986	NA	NA
NA	NA	NA	NA	0.962625104818755	NA	NA
NA	NA	NA	0.969772778857846	0.946340943792803	NA	NA
NA	NA	NA	0.967935153115967	0.967934393714432	NA	NA
NA	NA	NA	NA	0.959155556679268	0.921654394690202	NA
NA	NA	NA	0.977697417354881	NA	NA	NA
NA	NA	NA	0.968855563097403	0.969332517474707	NA	NA
NA	NA	NA	NA	0.969731796036684	NA	NA
NA	NA	NA	0.958953925051426	0.969961519545949	NA	NA
NA	NA	NA	0.96499972505047	0.96413542281068	NA	NA
NA	NA	NA	0.976499037113805	0.949090862730934	0.900644392837749	NA
NA	NA	NA	0.965736502726795	0.959139237689599	0.910450873357943	NA
NA	NA	NA	0.963093444149062	0.965936370324729	0.918899799394457	NA
NA	NA	NA	0.971834030000156	0.969624061689438	NA	NA
NA	NA	NA	0.956718639882233	0.960721800126108	NA	NA
NA	NA	NA	0.966556172002494	0.951630403481752	NA	NA
NA	NA	NA	0.957949730388237	0.974160487165249	NA	NA
NA	NA	NA	0.965523558180152	0.958662682845875	NA	NA
NA	NA	NA	NA	0.970487727911724	NA	NA
NA	NA	NA	NA	0.967585879752125	NA	NA
NA	NA	NA	0.964555534696438	0.968564692657676	NA	NA
NA	NA	NA	NA	0.969961519545949	NA	NA
NA	NA	NA	0.956028745295064	NA	0.924087091878753	NA
NA	NA	NA	0.962101631580077	0.945671073686964	NA	NA
NA	NA	NA	0.975406913175257	0.95789992537467	NA	NA
NA	NA	NA	0.965736502726795	NA	NA	NA
NA	NA	NA	NA	0.967945560575535	NA	NA
NA	NA	NA	0.970754612753139	0.957316803499357	NA	NA
NA	NA	NA	0.953433606486722	0.948558260883466	NA	NA
NA	NA	NA	0.963451675938524	NA	NA	NA
NA	NA	NA	0.955926978665176	0.957594799180928	0.949345922732944	NA
NA	NA	NA	0.961635963277097	0.970226369813805	NA	NA
NA	NA	NA	NA	0.962114628067469	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.962260471344129	0.96413542281068	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.951660764765134	0.943427297831809	NA	NA
NA	NA	NA	0.960269613412029	0.951300987156477	NA	NA
NA	NA	NA	NA	0.960813240907309	NA	NA
NA	NA	NA	0.963093444149062	0.955644924979374	NA	NA
NA	NA	NA	NA	0.955689896471332	NA	NA
NA	NA	NA	NA	0.94478133844146	NA	NA
NA	NA	NA	0.953561451804036	0.966385705116615	NA	NA
NA	NA	NA	NA	0.95013717845273	NA	NA
NA	NA	NA	NA	0.962894075933362	NA	NA
NA	NA	NA	0.962286945719826	0.944539711376752	NA	NA
NA	NA	NA	NA	0.956265880927165	NA	NA
NA	NA	NA	0.959976403535178	0.949090862730934	NA	NA
NA	NA	NA	0.958518316354879	0.945671073686964	NA	NA
