Name	entropyloG2
AT1G22370	5.527123298
AT5G28610	5.305962063
AT1G22020	5.943553725
AT1G22040	5.877971961
AT1G22060	5.841408351
AT1G22110	5.010488269
AT1G22050	5.868703237
AT1G22130	3.736946433
AT1G22070	5.83858426
AT1G22030	5.802376824
AT1G22015	5.0911255
AT1G22160	5.329443594
AT1G22150	4.973529516
AT1G21980	5.875046998
AT1G22140	5.934458294
AT1G22340	5.913700798
AT1G22335	5.747494195
AT1G22300	5.913675825
AT1G22280	5.840091506
AT1G22270	5.88158656
AT1G22010	5.423253599
AT1G34030	5.814879113
AT1G34010	5.925122115
AT1G33980	5.951803604
AT1G33970	5.721513345
AT1G34020	5.939013432
AT1G34000	5.716592359
AT1G33990	5.929394185
AT1G34150	5.881413746
AT1G29820	5.722114147
AT1G29790	5.957185769
AT1G29760	5.72505456
AT1G29750	5.727158831
AT1G29910	5.640317284
AT1G29880	5.925377824
AT1G29850	5.946320166
AT1G29900	5.893733811
AT1G34065	5.81935247
AT1G34040	4.803632112
AT1G19210	5.463128891
AT1G19220	5.886882493
AT1G19230	4.667795916
AT1G19250	5.466674602
AT1G19270	5.883424395
AT1G19200	5.670714986
AT1G19150	5.323988987
AT1G19240	5.931719108
AT1G19180	5.535578052
AT1G58290	5.67571969
AT1G58270	4.749772444
AT1G58360	5.689622772
AT1G58340	5.298646962
AT1G58370	5.490482691
AT1G34130	5.865867746
AT1G34110	5.862195683
AT1G07250	5.884574923
AT1G07080	5.848297807
AT1G07140	5.913389026
AT1G07110	5.842231006
AT1G19170	5.759717996
AT1G19190	5.40777638
AT1G07230	5.869034475
AT1G07220	5.743270297
AT1G07210	5.847584187
AT1G07150	5.447277223
AT1G07135	5.716862879
AT1G07010	5.727770844
AT1G07000	5.401049019
AT1G06970	4.670776118
AT1G06960	5.888142047
AT1G07260	5.415829684
AT1G07120	4.900674022
AT1G07030	5.926677371
AT1G07180	5.45702042
AT1G07240	5.777302979
AT1G06990	4.991240883
AT1G07050	5.353649405
AT1G07040	5.624234778
AT1G07090	5.470271465
AT1G07020	5.891953275
AT1G07070	5.701301217
AT1G06980	5.89594141
AT1G07170	5.911698064
AT1G13690	5.895128538
AT1G13740	5.218583464
AT1G13730	5.746937746
AT1G13640	5.834112698
AT1G18080	5.837776666
AT1G18100	3.492983342
AT1G18260	5.928404005
AT1G18150	5.590225504
AT1G18060	5.709497697
AT1G18090	5.820933852
AT1G20670	5.911359601
AT1G20700	5.761321523
AT1G20760	5.952175708
AT1G20770	5.943850826
AT1G20810	5.733859787
AT1G20830	5.851287198
AT1G20816	5.915496286
AT1G20693	5.876628139
AT1G20696	5.889039834
AT1G20823	5.734333522
AT1G20780	5.91421309
AT1G13650	4.796313373
AT1G13670	5.21477782
AT1G13700	5.810054055
AT1G13710	4.116453122
AT1G13750	5.560287449
AT1G16870	5.848809922
AT1G16900	5.856801783
AT1G16920	5.756887212
AT1G16810	5.931032158
AT1G16850	3.740909455
AT1G16880	5.655069842
AT1G16860	5.884188799
AT1G16840	5.879662063
AT1G16970	5.882207176
AT1G18070	5.956954458
AT1G18160	5.914105264
AT1G18180	5.622107702
AT1G18190	5.876315028
AT1G18250	5.064769393
AT1G18050	5.887119955
AT1G18140	5.4987655
AT1G18210	5.856448676
AT1G18170	5.620499965
AT1G13600	5.296302159
AT1G13610	5.913437031
AT1G13570	5.827660106
AT1G13560	5.943493875
AT1G48660	4.880770804
AT1G48650	5.844735474
AT1G48790	5.92465655
AT1G48830	5.874417789
AT1G48630	5.693100198
AT1G48750	5.34635026
AT1G48760	5.947613007
AT1G55080	5.881618268
AT1G55090	5.920689074
AT1G55110	5.670634335
AT1G55120	5.561981082
AT1G55130	5.873044117
AT1G55150	5.944809482
AT3G08490	5.815194641
AT3G08510	5.906209713
AT1G13580	5.889176306
AT1G30135	5.468248895
AT1G30120	5.778263067
AT1G30090	5.878883619
AT1G51805	5.185990418
AT1G51800	5.203068802
AT1G51790	5.469375163
AT1G51745	5.928045994
AT1G51730	5.913126685
AT1G51720	5.946828933
AT1G51670	5.47563481
AT1G51640	5.495596295
AT1G51620	5.692654746
AT1G51780	5.716875966
AT1G51710	5.925701945
AT1G51820	5.307325978
AT1G51740	5.83713465
AT1G51660	5.842706116
AT1G51650	5.921421725
AT1G51700	5.774508985
AT1G51680	5.654223461
AT1G51690	5.941159992
AT1G30100	5.496755659
AT1G30130	5.810152359
AT1G30110	5.420375725
AT1G30200	5.924278972
AT1G58220	5.926489887
AT1G58250	5.922255909
AT1G58210	5.057932885
AT1G58230	5.94266399
AT1G50840	5.83765846
AT1G50890	5.928153619
AT1G50910	5.939286174
AT1G50920	5.842662163
AT1G50940	5.874128713
AT1G50990	5.18139245
AT1G50900	5.650216121
AT1G56340	5.8433837
AT1G56320	4.838423326
AT1G56260	5.946532351
AT1G56230	5.674182124
AT1G56300	5.762456429
AT1G56210	5.594521747
AT1G56200	5.900713726
AT1G56330	5.918282673
AT1G56220	5.865665196
AT1G56280	5.853243825
AT1G56290	5.925523883
AT1G56190	5.705440404
AT1G58200	5.915596628
AT3G12340	5.867189357
AT3G12630	5.893998241
AT3G12570	5.849216779
AT3G12360	5.911090804
AT3G12370	5.920642236
AT3G12490	5.744875197
AT3G12350	5.927973271
AT3G12610	5.646917244
AT3G12400	5.873889449
AT3G12470	5.816674784
AT3G12600	5.684704131
AT3G12390	5.839226794
AT3G12380	5.947698073
AT3G12500	3.82280733
AT3G12520	5.778855192
AT3G12580	4.651432134
AT3G66658	5.897971692
AT3G11270	5.925410785
AT3G11320	5.88753417
AT3G11330	5.836544697
AT3G11340	4.648257312
AT3G11250	5.772416842
AT3G11290	5.918140035
AT3G11280	5.507831919
AT3G11230	5.898231432
AT3G12480	5.929754273
AT3G12160	3.939227481
AT3G12150	5.915571099
AT3G12290	5.913390123
AT3G12210	5.910292026
AT3G12320	5.321067079
AT3G12260	5.954627463
AT3G12280	5.902479219
AT3G12250	5.945191781
AT3G12300	5.947409812
AT3G12140	5.920701535
AT3G12100	5.928097052
AT3G12090	5.2590026
AT3G12080	5.713254615
AT3G12110	5.52460969
AT3G12070	5.907283222
AT3G12120	5.911254704
AT3G12130	5.943136939
AT3G12620	5.506534141
AT3G12590	5.944890329
AT3G12560	5.867631232
AT3G12550	5.867553964
AT3G12540	5.625901982
AT3G12530	5.749481425
AT3G12510	4.56442629
AT3G12180	5.924499022
AT3G12270	5.786024454
AT3G12203	2.873440446
AT3G12200	5.896114963
AT1G69430	5.810393651
AT1G69440	5.734108581
AT1G69450	5.320336165
AT1G69480	5.553507588
AT1G69500	2.724391009
AT1G69530	5.580441268
AT1G69490	4.237340277
AT1G69510	5.804658361
AT1G69526	5.516480555
AT1G69523	5.560339476
AT1G30400	5.821234132
AT1G30370	5.168546216
AT1G30350	4.431458256
AT1G30410	5.81226652
AT1G30380	5.657436783
AT1G30360	5.876839299
AT1G30330	5.697254853
AT1G35910	5.242442784
AT3G12170	5.69470958
AT1G55020	5.10941859
AT1G54990	5.890543616
AT1G54920	5.611469723
AT1G66760	5.541555546
AT3G02340	5.879682544
AT3G02350	5.908150488
AT3G02360	5.859108842
AT1G76850	5.951743076
AT1G76880	5.900436907
AT1G76890	5.675266368
AT1G76860	5.903136808
AT1G72110	4.997364335
AT1G72030	5.699096782
AT1G72060	5.197983649
AT1G72100	2.556692664
AT1G72070	5.693929565
AT1G72040	5.647098111
AT1G72020	5.938858319
AT1G72090	5.84642452
AT1G72050	5.924666119
AT1G54890	5.215403403
AT1G54970	4.51199066
AT1G55000	5.873520784
AT1G54870	2.393962436
AT1G66500	5.331205745
AT1G66460	4.985216101
AT1G66520	5.877376164
AT1G66530	5.831295091
AT1G66880	5.344060942
AT1G66810	5.867083908
AT1G66800	4.247655939
AT1G66770	4.320770432
AT1G66750	5.95993366
AT1G66740	5.949111479
AT1G66730	5.904103898
AT1G66830	5.91407423
AT1G66680	5.932689762
AT1G66850	2.872798383
AT1G66820	5.687502139
AT1G66660	5.948398355
AT1G66580	5.905386622
AT1G66540	4.832243013
AT3G06170	5.83780256
AT3G06180	5.958560007
AT3G06220	4.295789467
AT3G06260	2.839946168
AT3G06290	5.916256822
AT3G06150	5.534522065
AT3G06110	5.93174812
AT3G06100	5.676075373
AT3G06240	5.938984248
AT3G06140	5.844399802
AT3G06200	5.935567032
AT3G06130	5.799678888
AT3G06190	5.857304201
AT1G50710	5.941167836
AT1G66570	5.618458163
AT1G66620	5.746076673
AT1G66670	5.803549794
AT3G11100	5.873435325
AT3G11200	5.926476229
AT3G11210	5.381715151
AT3G11050	3.451152438
AT3G11170	5.581657579
AT3G06160	5.282113104
AT1G33470	5.8497721
AT1G33520	5.946353321
AT1G33490	5.708783464
AT1G33560	5.713229933
AT1G33420	5.783192569
AT3G11090	5.72333102
AT3G11040	5.868258259
AT3G11020	5.779638302
AT3G11010	5.170752136
AT3G10980	5.735388045
AT3G11180	3.834406143
AT3G11130	5.933136893
AT3G11120	5.705612733
AT3G10920	5.934419118
AT3G10970	5.806368913
AT3G10940	5.76860833
AT3G10930	5.132096417
AT3G10960	5.823479032
AT3G11160	5.491972295
AT1G33440	5.706752472
AT1G75290	5.439294701
AT1G75170	5.715056753
AT1G75240	4.969092293
AT1G75270	5.713040562
AT1G75280	5.635940924
AT1G75190	5.796469543
AT1G75180	5.806738255
AT1G75230	5.937058279
AT1G75220	5.850416312
AT1G36180	5.856619397
AT4G18440	5.497867281
AT1G32560	2.481125679
AT1G32580	5.929153298
AT1G32550	5.670217686
AT1G32540	5.621154305
AT1G42650	5.94748863
AT1G33400	5.940817792
AT1G33410	5.872258711
AT1G33430	2.983856792
AT1G31420	5.895929942
AT1G31410	5.876036604
AT1G31440	5.924920101
AT1G31470	5.698428315
AT1G31550	5.572535816
AT1G31500	5.914871104
AT1G31490	5.591893059
AT1G31600	5.954182029
AT1G31520	5.954773728
AT1G31580	5.393125536
AT1G36730	5.944119032
AT1G75210	5.892469358
AT1G75200	5.887926256
AT1G75160	3.914569919
AT1G75140	5.938079143
AT1G75300	4.275273445
AT1G33360	5.563336126
AT1G33390	5.923022816
AT1G33265	5.862365199
AT1G31480	5.656543204
AT1G66130	5.719351301
AT1G66020	5.272527801
AT1G66150	5.780980019
AT1G66080	5.094675844
AT1G66120	3.08856621
AT1G66160	4.990818651
AT1G66070	5.958879919
AT1G66200	5.75719162
AT1G66180	5.594444784
AT1G66090	5.194100987
AT1G66100	4.671891582
AT1G66140	5.62077223
AT1G33260	5.693371224
AT1G33290	5.819593545
AT1G33250	5.793153079
AT1G33270	5.84844422
AT1G33330	5.911075887
AT1G33340	5.528981499
AT3G32900	5.888530803
AT1G42540	5.92797735
AT1G42550	5.679507482
AT1G42480	5.862865839
AT1G42560	5.331940552
AT3G14800	5.930853643
AT3G14840	5.797269708
AT3G14770	5.615151172
AT3G31415	5.184365466
AT3G29780	4.708053498
AT3G29770	5.807138953
AT3G19553	5.790627284
AT3G19520	5.942152911
AT3G19550	4.516809652
AT3G19540	5.904764354
AT3G14860	5.953354675
AT3G14780	5.607202168
AT3G14790	5.822908178
AT3G28210	4.521505037
AT3G28220	4.87881089
AT3G28200	5.594360848
AT3G28720	5.941546578
AT3G28810	2.750334453
AT3G28830	3.114565072
AT3G28840	2.624188127
AT3G28850	5.325372323
AT3G28750	3.063496748
AT3G28760	5.785896881
AT3G28770	4.043642635
AT3G28780	3.053051322
AT3G28790	3.149654815
AT3G28740	4.716488304
AT3G28730	5.90676355
AT3G28510	5.434118864
AT3G28540	4.767593212
AT3G28500	4.922429804
AT3G30180	5.561912497
AT3G14760	4.399937882
AT3G14850	5.628606687
AT3G28290	4.375148625
AT3G28270	4.99887256
AT3G32940	5.950932121
AT3G32930	5.812014722
AT3G30843	5.926266142
AT3G29270	5.896395707
AT3G29280	5.769114055
AT3G29290	5.804797019
AT3G22260	5.847991957
AT3G22240	5.568681396
AT3G24440	5.848404567
AT3G24470	5.817970272
AT3G24480	5.91995835
AT3G24450	5.462658834
AT3G28920	5.724689203
AT3G19960	5.834776537
AT3G19990	5.778906158
AT3G20010	5.854940534
AT3G20015	5.635412218
AT3G19970	4.914416428
AT3G20000	5.831281607
AT3G19980	5.934591403
AT3G28230	5.562649381
AT3G28330	5.852576102
AT3G28340	5.513941367
AT3G12000	2.924859165
AT3G12030	5.886229929
AT3G19090	4.543906184
AT3G24250	4.546979518
AT3G13610	4.128124058
AT3G13580	5.828343547
AT3G13570	5.852123113
AT3G13620	5.902155877
AT3G18840	5.953145297
AT3G18850	5.063372481
AT3G18890	5.419288175
AT3G18860	5.931017664
AT3G12010	5.958412254
AT3G12060	5.575236109
AT3G11964	5.793237308
AT3G11980	3.152661913
AT3G12050	5.888800123
AT3G12040	5.772250688
AT3G20670	5.42461681
AT3G52290	5.866551546
AT3G52370	5.5259741
AT3G52360	5.365526885
AT3G52170	5.573290574
AT3G52180	5.679566869
AT3G52190	5.865023798
AT3G52380	5.620259366
AT3G52300	5.905160058
AT3G52230	5.781382508
AT3G52340	5.670748833
AT3G52200	5.897811357
AT3G52220	5.952430559
AT3G32050	5.895950281
AT3G20650	5.937010539
AT3G20660	4.923064343
AT3G20680	5.733776443
AT3G30380	5.671143996
AT3G30280	5.829181208
AT3G30300	5.828673269
AT3G30390	5.754248978
AT2G34020	5.464029296
AT2G34060	5.891971512
AT2G34090	5.875407161
AT2G34140	5.763645902
AT2G34150	5.686459979
AT2G34050	5.880981924
AT2G34160	5.932861223
AT2G34040	5.903440624
AT2G34070	5.797638233
AT3G52210	5.955121647
AT3G52240	5.926266972
AT3G25660	5.706164413
AT3G25680	5.89204096
AT3G30340	5.419567692
AT3G29390	5.929607957
AT3G29400	5.876888872
AT3G29410	3.221735451
AT3G29430	5.399551729
AT3G29330	5.945632148
AT3G29370	5.382965404
AT3G29350	5.889402981
AT3G29360	5.838294172
AT3G29320	5.694288827
AT3G29180	5.512964285
AT3G30396	5.920011425
AT3G27150	5.179878628
AT3G27170	5.209431459
AT3G27180	5.846911221
AT3G27160	5.463760266
AT3G25690	5.514252856
AT3G25600	5.763442731
AT3G25610	5.528718973
AT3G25620	5.459796426
AT3G25640	5.667293555
AT3G25655	5.567140951
AT3G16860	5.588456556
AT3G29310	5.881968635
AT3G22200	5.78589035
AT3G22231	4.987039382
AT3G13680	5.783079915
AT3G13690	5.755302998
AT3G13700	5.886916363
AT3G13710	5.337501856
AT3G13750	5.655042185
AT3G13630	5.84946696
AT3G13760	4.540806303
AT3G13772	5.913009378
AT3G13782	5.369725417
AT3G13784	5.635268828
AT3G13640	5.049371128
AT3G13650	5.159622795
AT3G13660	3.936717556
AT3G13670	5.942816102
AT3G13674	5.800576175
AT3G13720	5.794963341
AT3G13740	5.799794833
AT3G13790	4.919992128
AT3G13730	5.665230706
AT3G13672	4.808678152
AT3G16857	5.809815891
AT3G22150	5.63956533
AT3G22160	5.781802376
AT3G22230	5.80107607
AT3G22110	5.935266936
AT3G22210	5.478598307
AT3G18600	5.715430948
AT3G18630	5.90218224
AT3G18560	5.464539477
AT3G20960	5.520008288
AT3G20920	5.905298485
AT3G20930	5.749466179
AT3G20910	5.514756871
AT3G20970	5.954146009
AT3G21430	5.850379871
AT3G21440	5.942665879
AT3G21350	5.949430828
AT3G21360	5.915348374
AT3G21370	2.471829767
AT3G21400	5.892585637
AT3G21410	5.929082811
AT3G21420	5.589043561
AT3G21390	5.941433017
AT3G22170	5.947048967
AT3G22190	5.85016131
AT3G22220	5.883412192
AT3G22120	5.546669427
AT3G18570	3.625683117
AT3G22970	5.888310256
AT3G22850	5.664420703
AT3G22880	5.615756807
AT3G22910	3.819974845
AT3G22920	5.944174162
AT3G22890	5.753653612
AT3G22960	5.859988004
AT3G22900	5.757944291
AT3G22950	5.947259179
AT3G22930	5.454275916
AT3G31955	3.443848109
AT3G31970	5.750292496
AT3G27960	5.488933601
AT3G27930	5.799862635
AT3G18610	5.901605447
AT3G18640	5.892267654
AT3G15180	5.780424237
AT3G15190	5.600155769
AT3G15110	5.611546482
AT3G15140	5.796718053
AT3G23840	5.148027163
AT3G23920	5.485759085
AT3G23940	5.759512913
AT3G24070	5.925846933
AT3G23890	5.282547925
AT3G23820	5.807525681
AT3G26380	5.82116515
AT3G26400	5.940355582
AT3G26430	5.945374172
AT3G26300	5.848884842
AT3G26490	5.856508001
AT3G26330	4.552796009
AT3G26360	5.943306734
AT3G26470	4.308003836
AT3G26460	3.959441059
AT3G26370	5.938792239
AT3G26450	5.47440685
AT3G26410	5.823738728
AT3G26420	5.914811953
AT3G26440	4.863399098
AT3G15120	5.940321779
AT3G15150	5.869179271
AT3G15160	5.942602941
AT3G24010	5.923127634
AT3G23830	5.42569592
AT3G19030	5.309420765
AT3G19000	5.826642985
AT3G21870	5.67007813
AT3G24650	3.822135465
AT3G24660	5.607304491
AT3G24670	5.402341209
AT3G23910	5.801415052
AT3G23980	5.904538395
AT3G23990	5.733898687
AT3G24030	5.929875439
AT3G24040	5.893699115
AT3G24080	5.875688976
AT3G24090	5.849984408
AT3G23870	5.542955214
AT3G23880	5.566077087
AT3G23900	5.952286953
AT3G24050	5.912953917
AT3G18960	5.273771763
AT3G18980	5.92733901
AT3G18940	5.887973241
AT3G19010	5.552352289
AT3G29590	5.214074554
AT3G22540	5.386357559
AT3G22550	5.713731279
AT3G22590	5.94867366
AT3G22460	5.499033384
AT3G22490	3.108780799
AT3G22520	5.84095934
AT3G22600	4.788707856
AT3G22530	5.841173418
AT3G22570	4.510562181
AT3G22480	5.923655298
AT3G22620	4.017236286
AT3G22630	5.927103359
AT3G30720	5.571324671
AT3G23290	5.337883974
AT3G18990	5.8756134
AT3G19020	2.397901757
AT3G18920	5.891559828
AT3G21160	5.850035166
AT3G29630	5.688087518
AT3G13550	5.937604665
AT3G13390	3.026171531
AT3G13410	5.92105272
AT3G13420	5.81572933
AT3G13430	5.883244193
AT3G13440	5.914693586
AT3G13510	5.551399143
AT3G13445	5.950426794
AT3G13560	5.723596331
AT3G13490	5.837681507
AT3G13520	5.859638477
AT3G13450	5.687150558
AT3G13400	3.304343484
AT3G21060	5.927932104
AT3G21070	5.865108776
AT3G21090	5.254115863
AT3G21100	5.861817211
AT3G21140	5.926091296
AT3G21110	5.799685393
AT3G21055	5.538706909
AT3G26932	5.376042658
AT3G13380	5.655035498
AT3G13460	5.91071847
AT3G13470	5.547257289
AT3G13480	5.940291998
AT3G13540	5.448506679
AT3G28700	5.932798117
AT3G28715	5.950260929
AT3G28630	5.202790661
AT3G28670	5.955882206
AT3G25830	3.204610238
AT3G25840	5.938703378
AT3G14067	5.813176203
AT3G14180	5.887352059
AT3G14200	5.666470926
AT3G14120	5.871703178
AT3G14080	5.919837644
AT3G14100	5.910047787
AT3G14110	5.693859885
AT3G14150	5.79878554
AT3G14190	5.487012961
AT3G14075	5.936105791
AT3G14205	5.887978974
AT3G14210	5.048133004
AT3G14090	5.87389687
AT3G14070	5.377861007
AT3G28680	5.950215248
AT3G28690	5.886555519
AT3G19620	5.366793165
AT3G19630	5.925436618
AT3G19640	5.92148755
AT3G19590	5.614648807
AT3G19710	5.218881597
AT3G19580	5.232585506
AT3G19760	5.947538964
AT3G19100	5.869242412
AT3G19190	5.890239658
AT3G19200	5.732160788
AT3G19210	5.604049475
AT3G19230	5.721283651
AT3G19240	5.788079385
AT3G19170	5.776565411
AT3G19270	5.759089964
AT3G19120	5.854942004
AT3G19130	5.837246266
AT3G19260	5.827346996
AT3G19220	5.921378478
AT3G28550	4.977411219
AT3G19720	5.833041917
AT3G19740	5.935358495
AT3G19570	5.859449895
AT3G15260	5.061245283
AT3G15270	4.868482662
AT3G15290	5.874011959
AT3G15210	5.768754543
AT3G15353	5.6276709
AT3G15351	5.924454048
AT3G15350	5.871522732
AT3G15310	5.380619115
AT3G15352	5.495675285
AT3G15280	3.23929423
AT3G18230	5.83605324
AT3G18250	5.122259374
AT3G18290	5.839492628
AT3G18240	5.926859638
AT3G18220	3.592575967
AT3G18280	5.189155466
AT3G18270	5.910243979
AT3G28180	5.592424365
AT3G14220	5.858875291
AT3G19650	5.90454111
AT3G19660	5.187732886
AT3G19670	5.943403147
AT3G19680	5.543554852
AT3G19690	5.303552111
AT3G15220	5.890118548
AT3G15230	5.340984668
AT3G15240	4.97082678
AT3G30460	5.35043052
AT3G20580	2.748183838
AT3G20590	5.489909078
AT3G20620	5.925348005
AT3G20630	5.86411375
AT3G20500	5.781262251
AT3G20510	5.743395679
AT3G20520	3.44965825
AT3G20530	2.695338184
AT3G20550	5.944506831
AT3G20570	5.668660635
AT3G20560	5.882160969
AT3G25010	5.1749353
AT3G25020	5.713261442
AT3G25040	5.888564676
AT3G15300	5.430693888
AT3G29060	4.19299566
AT3G29070	4.195279723
AT3G20120	5.833796228
AT3G20130	5.773625144
AT3G20150	5.583953038
AT3G20020	5.876963502
AT3G20190	2.618943597
AT3G20200	4.606866416
AT3G20220	2.698983777
AT3G20250	5.494957837
AT3G20040	5.742165608
AT3G20050	5.823405754
AT3G20060	5.943949565
AT3G20070	5.937203107
AT3G20100	5.396771589
AT3G20210	3.576400618
AT3G20240	5.837951462
AT3G20230	5.698166863
AT3G12870	5.58825517
AT3G12900	5.900489677
AT3G12890	5.528311193
AT3G28860	5.733015863
AT3G28910	5.828154238
AT3G28900	5.735295868
AT3G27300	5.863368469
AT3G27320	5.951768206
AT3G27260	5.911097156
AT3G27270	5.7589876
AT3G27240	5.861857853
AT3G27280	5.658379788
AT3G27230	5.859806979
AT3G27200	5.379711745
AT3G27310	5.931339055
AT3G27220	5.364447951
AT3G27210	5.611005453
AT3G27290	4.862513895
AT3G24350	5.957001252
AT3G24360	5.809684427
AT3G24280	5.199501332
AT3G24290	3.784647461
AT3G24320	5.826605472
AT3G24340	5.248564038
AT3G24430	5.60079652
AT3G24315	5.943201339
AT3G23770	3.714322763
AT3G23760	5.674169699
AT3G23700	5.581976061
AT3G23810	5.652656476
AT3G27190	5.394135132
AT3G23470	5.323268525
AT3G23510	5.648595192
AT3G23490	5.911347497
AT3G13070	5.860073356
AT3G13180	5.738846151
AT3G13190	5.40990882
AT3G13210	5.852319998
AT3G13220	4.46485902
AT3G13100	5.777006234
AT3G13150	5.904358538
AT3G13222	5.889185977
AT3G13120	5.655775246
AT3G13175	5.362877624
AT3G13200	5.955682496
AT3G13160	5.803398767
AT3G13110	5.814747954
AT3G23790	5.299303248
AT3G23800	4.941883206
AT3G23690	5.911168136
AT3G23710	5.919585759
AT3G23740	5.798411137
AT3G23750	5.909818005
AT3G23730	5.44377489
AT3G23805	5.790883337
AT3G16520	5.711489241
AT3G16530	4.782384286
AT3G14920	5.871769917
AT3G14950	5.377972831
AT3G15080	5.88449739
AT3G15090	5.860889589
AT3G15020	5.753936834
AT3G15040	5.921830566
AT3G15070	5.850372441
AT3G14990	5.429920419
AT3G14940	4.457575587
AT3G15000	5.836809894
AT3G14930	5.507160243
AT3G27812	3.533122241
AT3G27920	5.262409204
AT3G27925	5.703954604
AT3G27870	5.371976078
AT3G27850	5.723731057
AT3G27880	5.680883245
AT3G27820	5.793486639
AT3G27890	5.743877273
AT3G16490	5.617036158
AT3G16500	5.774639193
AT3G15050	3.4658085
AT3G14880	5.522287423
AT3G15060	5.78515627
AT3G15095	5.803313588
AT3G14890	5.741449972
AT3G17430	5.92467706
AT3G24100	5.776719783
AT3G24200	5.94996429
AT3G24210	5.774368461
AT3G24220	4.429487562
AT3G24240	5.116011721
AT3G24140	5.760543981
AT3G24150	5.879404569
AT3G24180	5.886052551
AT3G24120	5.926429894
AT3G24160	5.925915295
AT3G24170	5.760334237
AT3G24190	5.758459501
AT3G21950	5.469199482
AT3G21960	4.934590267
AT3G21970	3.184614969
AT3G22020	5.624937324
AT3G22104	5.835475367
AT3G21930	3.376672419
AT3G21890	5.67658277
AT3G22070	5.726054277
AT3G22060	4.951914945
AT3G14980	5.878923308
AT3G15010	5.935865151
AT3G15030	5.642858712
AT3G17450	5.949009126
AT3G17440	5.940541121
AT3G28007	4.467560614
AT3G28130	5.802282992
AT3G14450	5.639335465
AT3G14470	5.78545963
AT3G14430	5.878490781
AT3G14440	5.406061054
AT3G29760	5.893595624
AT3G15560	5.573569113
AT3G15590	5.877754823
AT3G15580	5.820801856
AT3G15570	5.401984676
AT3G17420	5.349013436
AT3G28020	5.954761152
AT3G28040	5.694443717
AT3G28050	5.613642157
AT3G28080	5.594769226
AT3G30230	5.924718056
AT3G28150	4.022571198
AT3G26560	5.915558883
AT3G26570	5.761506774
AT3G26595	5.911953253
AT3G26590	5.571022943
AT3G30775	5.626526964
AT3G33066	5.634641252
AT2G30630	4.452768884
AT2G33820	5.942539389
AT2G34900	5.876239735
AT2G23050	5.636458994
AT2G41050	5.78610348
AT2G40990	3.292983275
AT2G45760	5.789998851
AT2G26020	5.116917104
AT2G35550	5.793228515
AT2G47810	5.76819051
AT2G43280	5.933733003
AT2G38640	5.625731919
AT2G28890	5.691884625
AT2G40750	5.301921516
AT2G17970	5.945780413
AT2G24450	3.002928973
AT2G20875	5.767100747
AT2G20430	4.521468008
AT2G01990	5.884987102
AT1G23690	5.537301636
AT1G23550	5.274192371
AT1G23570	3.554589261
AT1G62520	5.831302654
AT1G24620	3.126686356
AT1G27100	5.850488362
AT2G17470	5.171987812
AT1G24340	5.925054658
AT1G22910	5.840438986
AT1G77250	5.715553935
AT1G12030	5.716731111
AT1G11940	5.872118464
AT1G54850	5.898618461
AT1G79060	5.874642374
AT1G78990	5.02894232
AT2G27940	4.801766618
AT2G36360	5.941801561
AT2G21850	5.712717414
AT2G21990	3.961428415
AT2G24590	5.84884099
AT2G15325	5.110599151
AT2G17000	5.530446286
AT2G28680	5.049737081
AT2G12550	5.891814559
AT2G04230	5.85820282
AT1G05690	5.835230209
AT1G24040	5.881081435
AT1G75580	5.397806477
AT1G14820	5.783382349
AT1G62840	5.647463499
AT1G31320	5.291825927
AT1G49290	2.708507091
AT1G53770	5.928418086
AT1G80850	5.811662122
AT1G80960	5.70405734
AT1G10660	5.576331149
AT1G16130	5.654965863
AT1G15640	5.85149295
AT1G08430	4.379546244
AT1G49620	5.840028584
AT1G01650	5.849387726
AT1G71850	5.768660407
AT1G07330	4.14606838
AT1G06170	4.992237367
AT1G07960	5.921513325
AT1G63850	5.862192433
AT1G73300	4.831692084
AT1G78110	5.642599365
AT1G52250	5.604876551
AT1G29440	5.481279409
AT1G64320	5.070999896
AT1G55360	5.758552233
AT1G35250	4.873592428
AT1G12340	5.906711521
AT1G69040	5.598408912
AT3G16330	5.723874198
AT3G03880	5.938822164
AT3G01210	5.870149927
AT3G08990	4.88349407
AT3G01620	3.648192145
AT3G01330	5.687423629
AT3G03040	5.875157893
AT3G04700	2.958425718
AT3G10840	5.696104889
AT3G09670	5.835633842
AT3G02800	5.681089225
AT3G21520	4.34628995
AT3G25950	5.747634711
AT3G28960	5.598442506
AT3G23200	5.744048344
AT3G13000	5.805417401
AT3G26130	5.664354182
AT3G16830	5.875298528
AT3G24890	5.937118
AT3G28090	5.545807151
AT3G22000	3.81620162
AT3G22050	5.633763545
AT3G14960	5.84048507
AT3G19610	4.874170052
AT3G16870	5.742679694
AT2G33990	5.694567321
AT3G20710	5.162592109
AT3G30160	5.912870657
AT3G11000	4.793127136
AT3G06210	5.774052087
AT1G66480	5.781874796
AT1G56310	5.934050633
AT3G24870	5.926106681
AT3G24900	5.697378714
AT3G24840	5.638272778
AT3G24740	5.812566856
AT3G24760	5.743210008
AT3G24800	5.872780598
AT3G24830	5.843756688
AT3G24770	5.74416495
AT3G13800	5.936915755
AT3G13870	5.908725275
AT3G13860	5.845023683
AT3G13845	5.902489802
AT3G13810	5.622169996
AT3G26580	5.712863459
AT3G26600	5.842935691
AT3G26610	5.518077577
AT3G26510	5.663671671
