"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"	"Stable"
"AT2G16630"	"AT2G16630"	0.0437301958601502	1	1	9.71428571428571	0.0186318871439979	-0.0250983087161523	0.0437301958601502	0.0189481785412095
"AT5G05870"	"AT5G05870"	0.0437301958601502	1	1	9.71428571428571	0.0186318871439979	-0.0250983087161523	0.0437301958601502	0.0189481785412095
"AT5G24350"	"AT5G24350"	0.0437301958601502	1	1	9.71428571428571	0.0186318871439979	-0.0250983087161523	0.0437301958601502	0.0189481785412095
"AT5G36950"	"AT5G36950"	0.0437105091236909	1	1	14.7857142857143	0.0289783263948355	-0.0147321827288554	0.0437105091236909	0.0283073676980189
"AT5G24170"	"AT5G24170"	0.0436980515728654	1	1	18.7142857142857	0.0331341637792311	-0.0105638877936344	0.0436980515728654	0.0320662246123934
"AT1G12200"	"AT1G12200"	0.0436885266825331	1	1	15.1428571428571	0.0294246515321631	-0.01426387515037	0.0436885266825331	0.0287090921135859
"AT2G27340"	"AT2G27340"	0.0436822163944234	1	1	13.2142857142857	0.0265887509130752	-0.0170934654813481	0.0436822163944234	0.0261426762879246
"AT3G21270"	"AT3G21270"	0.0436822163944234	1	1	13.2142857142857	0.0265887509130752	-0.0170934654813481	0.0436822163944234	0.0261426762879246
"AT5G63135"	"AT5G63135"	0.0436718108186546	1	1	12.2857142857143	0.0248991138661231	-0.0187726969525316	0.0436718108186546	0.0246129660477518
"AT2G17700"	"AT2G17700"	0.0436593942134759	1	1	10.6428571428571	0.021197936336894	-0.0224614578765819	0.0436593942134759	0.021263099082718
"AT4G31600"	"AT4G31600"	0.0436593942134759	1	1	10.6428571428571	0.021197936336894	-0.0224614578765819	0.0436593942134759	0.021263099082718
"AT4G30170"	"AT4G30170"	0.0436368628455452	1.299392237053e-05	8.83795272781121e-05	145.428571428571	0.0467421385589835	0.00310527571343827	0.0436368628455452	0.0443723742962341
"AT3G01660"	"AT3G01660"	0.0436365448539483	1	1	12.8571428571429	0.0259259259259259	-0.0177106189280224	0.0436365448539483	0.0255386278195061
"AT4G11060"	"AT4G11060"	0.0436365448539483	1	1	12.8571428571429	0.0259259259259259	-0.0177106189280224	0.0436365448539483	0.0255386278195061
"AT4G27490"	"AT4G27490"	0.0436272015825882	1	1	13.7142857142857	0.02734375	-0.0162834515825882	0.0436272015825882	0.026820531194015
"AT1G05010"	"AT1G05010"	0.0436228831994455	1.9604770049475e-05	0.000131583973548082	184.857142857143	0.0471587493892318	0.00353586618978624	0.0436228831994455	0.0447479765096873
"AT1G12970"	"AT1G12970"	0.0436197690278242	1	1	7.57142857142857	0.00996796012815949	-0.0336518088996647	0.0436197690278242	0.0110988705904675
"AT1G72390"	"AT1G72390"	0.0436197690278242	1	1	7.57142857142857	0.00996796012815949	-0.0336518088996647	0.0436197690278242	0.0110988705904675
"AT5G58340"	"AT5G58340"	0.0436197690278242	1	1	7.57142857142857	0.00996796012815949	-0.0336518088996647	0.0436197690278242	0.0110988705904675
"AT2G28660"	"AT2G28660"	0.0436161670455095	1	1	8.71428571428571	0.0150497178177909	-0.0285664492277186	0.0436161670455095	0.0156963083113422
"AT1G75810"	"AT1G75810"	0.0436161109996119	1	1	16.8571428571429	0.0313238901288312	-0.0122922208707807	0.0436161109996119	0.0304205541121979
"AT3G28930"	"AT3G28930"	0.0436161109996119	1	1	16.8571428571429	0.0313238901288312	-0.0122922208707807	0.0436161109996119	0.0304205541121979
"AT1G06149"	"AT1G06149"	0.0435937610528996	1	1	8	0.0120192307692308	-0.0315745302836689	0.0435937610528996	0.0129523051728725
"AT2G46070"	"AT2G46070"	0.0435937610528996	1	1	8	0.0120192307692308	-0.0315745302836689	0.0435937610528996	0.0129523051728725
"AT3G53668"	"AT3G53668"	0.0435818075808635	0	0	19.7857142857143	0.0338674475702197	-0.00971436001064379	0.0435818075808635	0.0327186009954781
"AT3G46940"	"AT3G46940"	0.0435810717196039	0	0	26.5	0.0376263110332174	-0.00595476068638653	0.0435810717196039	0.0361194073799751
"AT1G08650"	"AT1G08650"	0.0435604476256561	1	1	18.3571428571429	0.032691346867186	-0.0108691007584701	0.0435604476256561	0.0316524756017612
"AT1G72700"	"AT1G72700"	0.0435559952651558	1	1	14.7142857142857	0.0287274230152918	-0.014828572249864	0.0435559952651558	0.0280656442728569
"AT1G60505"	"AT1G60505"	0.0435420889298616	1	1	9.57142857142857	0.017992700104529	-0.0255493888253326	0.0435420889298616	0.0183519515121388
"AT4G12000"	"AT4G12000"	0.0435420889298616	1	1	9.57142857142857	0.017992700104529	-0.0255493888253326	0.0435420889298616	0.0183519515121388
"AT5G24830"	"AT5G24830"	0.0435420889298616	1	1	9.57142857142857	0.017992700104529	-0.0255493888253326	0.0435420889298616	0.0183519515121388
"AT4G23330"	"AT4G23330"	0.0435274613302831	1	1	17.7142857142857	0.0320779636596494	-0.0114494976706337	0.0435274613302831	0.0310943682906212
"AT3G15030"	"AT3G15030"	0.0435160005539256	1	1	16.7142857142857	0.0310749225936603	-0.0124410779602654	0.0435160005539256	0.0301857634426922
"AT5G61440"	"AT5G61440"	0.0435073699540795	0	0	27.2142857142857	0.0378433919261001	-0.00566397802797941	0.0435073699540795	0.0363087946863429
"AT1G58848"	"AT1G58848"	0.0435021283044765	0	0	24.8571428571429	0.0368151468032562	-0.00668698150122032	0.0435021283044765	0.0353779784657124
"AT1G71750"	"AT1G71750"	0.0434919095177621	1	1	10.7857142857143	0.021395822720326	-0.0220960867974361	0.0434919095177621	0.0214261882205171
"AT3G54250"	"AT3G54250"	0.0434919095177621	1	1	10.7857142857143	0.021395822720326	-0.0220960867974361	0.0434919095177621	0.0214261882205171
"AT5G48340"	"AT5G48340"	0.0434919095177621	1	1	10.7857142857143	0.021395822720326	-0.0220960867974361	0.0434919095177621	0.0214261882205171
"AT5G67140"	"AT5G67140"	0.0434919095177621	1	1	10.7857142857143	0.021395822720326	-0.0220960867974361	0.0434919095177621	0.0214261882205171
"AT2G33170"	"AT2G33170"	0.0434797298020405	1	1	11.6428571428571	0.023387580088999	-0.0200921497130414	0.0434797298020405	0.0232270944382953
"AT5G43430"	"AT5G43430"	0.0434701115761746	0	0	25.4285714285714	0.0370485467064182	-0.00642156486975639	0.0434701115761746	0.0355861005944493
"AT1G20410"	"AT1G20410"	0.0434346397474221	1	1	9.85714285714286	0.0187743363546766	-0.0246603033927454	0.0434346397474221	0.0190489129591828
"AT3G49420"	"AT3G49420"	0.0434346397474221	1	1	9.85714285714286	0.0187743363546766	-0.0246603033927454	0.0434346397474221	0.0190489129591828
"AT3G62720"	"AT3G62720"	0.0434346397474221	1	1	9.85714285714286	0.0187743363546766	-0.0246603033927454	0.0434346397474221	0.0190489129591828
"AT5G64470"	"AT5G64470"	0.0434346397474221	1	1	9.85714285714286	0.0187743363546766	-0.0246603033927454	0.0434346397474221	0.0190489129591828
"AT1G60690"	"AT1G60690"	0.0434316827723381	1	1	8.85714285714286	0.015408628832146	-0.0280230539401921	0.0434316827723381	0.0160034673935519
"AT4G26140"	"AT4G26140"	0.0434316827723381	1	1	8.85714285714286	0.015408628832146	-0.0280230539401921	0.0434316827723381	0.0160034673935519
"AT2G46780"	"AT2G46780"	0.0434249838369353	1	1	13.5	0.0268017305054342	-0.0166232533315011	0.0434249838369353	0.0263108737707743
"AT1G67300"	"AT1G67300"	0.0434193630370719	1	1	10.5	0.0205825920111634	-0.0228367710259085	0.0434193630370719	0.0206834988664471
"AT5G36710"	"AT5G36710"	0.0434193630370719	1	1	10.5	0.0205825920111634	-0.0228367710259085	0.0434193630370719	0.0206834988664471
"AT5G36800"	"AT5G36800"	0.0434193630370719	1	1	10.5	0.0205825920111634	-0.0228367710259085	0.0434193630370719	0.0206834988664471
"AT1G14340"	"AT1G14340"	0.0434117707145633	0	0	19.5	0.0334799979770394	-0.00993177273752391	0.0434117707145633	0.0323518573762864
"AT4G39940"	"AT4G39940"	0.0433952170302132	4.88621029193226e-08	4.07790066814653e-07	49.1428571428571	0.0425450867412739	-0.000850130288939321	0.0433952170302132	0.0405520278120843
"AT3G11230"	"AT3G11230"	0.0433858825624165	9.70762359386868e-11	9.84049870751233e-10	35.9285714285714	0.0403384859827121	-0.00304739657970444	0.0433858825624165	0.0385546905097858
"AT1G20370"	"AT1G20370"	0.0433700489033253	1	1	9.21428571428571	0.016631766766975	-0.0267382821363503	0.0433700489033253	0.0171042461089674
"AT1G32750"	"AT1G32750"	0.0433700489033253	1	1	9.21428571428571	0.016631766766975	-0.0267382821363503	0.0433700489033253	0.0171042461089674
"AT1G49980"	"AT1G49980"	0.0433700489033253	1	1	9.21428571428571	0.016631766766975	-0.0267382821363503	0.0433700489033253	0.0171042461089674
"AT1G20470"	"AT1G20470"	0.0433497778334476	1	1	11.1428571428571	0.0221261315935872	-0.0212236462398604	0.0433497778334476	0.0220734075168663
"AT5G47140"	"AT5G47140"	0.0433497778334476	1	1	11.1428571428571	0.0221261315935872	-0.0212236462398604	0.0433497778334476	0.0220734075168663
"AT3G30180"	"AT3G30180"	0.0433317264847554	1	1	17.5714285714286	0.0317474844542066	-0.0115842420305488	0.0433317264847554	0.0307767218813608
"AT1G08810"	"AT1G08810"	0.0433190910922276	1	1	14	0.0274725274725275	-0.0158465636197002	0.0433190910922276	0.0269077002891246
"AT2G23520"	"AT2G23520"	0.0433161275808537	1	1	9.28571428571429	0.0168229403732362	-0.0264931872076174	0.0433161275808537	0.0172720773410636
"AT4G28630"	"AT4G28630"	0.043313106338316	1	1	11.0714285714286	0.0219194749059473	-0.0213936314323687	0.043313106338316	0.0218829398951796
"AT4G14550"	"AT4G14550"	0.0433008527700977	1	1	15.9285714285714	0.0299933330961504	-0.0133075196739474	0.0433008527700977	0.0291866922036282
"AT2G03800"	"AT2G03800"	0.0432942071751583	1	1	11.2142857142857	0.0222383807113411	-0.0210558264638172	0.0432942071751583	0.0221696737988065
"AT4G01410"	"AT4G01410"	0.0432942071751583	1	1	11.2142857142857	0.0222383807113411	-0.0210558264638172	0.0432942071751583	0.0221696737988065
"AT2G25620"	"AT2G25620"	0.0432882884041139	1	1	9.14285714285714	0.0163010817307692	-0.0269872066733447	0.0432882884041139	0.016797268171523
"AT5G52810"	"AT5G52810"	0.0432882884041139	1	1	9.14285714285714	0.0163010817307692	-0.0269872066733447	0.0432882884041139	0.016797268171523
"AT5G55480"	"AT5G55480"	0.0432855995818283	0	0	23.0714285714286	0.0356844508901943	-0.00760114869163402	0.0432855995818283	0.0343343460945946
"AT4G34131"	"AT4G34131"	0.0432825994838806	0	0	22.3571428571429	0.0352748946487782	-0.00800770483510236	0.0432825994838806	0.0339635094858899
"AT5G56890"	"AT5G56890"	0.0432613752672394	1	1	12.5714285714286	0.0250317863954228	-0.0182295888718166	0.0432613752672394	0.0246939139979358
"AT5G65870"	"AT5G65870"	0.0432587728863983	1	1	18.7142857142857	0.032694885092764	-0.0105638877936344	0.0432587728863983	0.0316269459259263
"AT3G61820"	"AT3G61820"	0.0432506996987767	1	1	17.3571428571429	0.0314601823518147	-0.011790517346962	0.0432506996987767	0.0305090650471987
"AT5G55970"	"AT5G55970"	0.0432451129113953	1	1	16.5714285714286	0.0306526113601024	-0.0125925015512929	0.0432451129113953	0.0297778735035179
"AT3G44750"	"AT3G44750"	0.0432380127410821	8.49568876359896e-08	6.94588573298316e-07	51.0714285714286	0.0426134811933628	-0.00062453154771928	0.0432380127410821	0.0405989366697713
"AT1G74210"	"AT1G74210"	0.0432191920059193	1	1	15.7857142857143	0.0297448707186428	-0.0134743212872765	0.0432191920059193	0.0289541156940567
"AT4G38540"	"AT4G38540"	0.0432158171609619	3.89543952650229e-12	4.33470644903858e-11	32.7857142857143	0.0393851002591231	-0.00383071690183883	0.0432158171609619	0.0376759067216382
"AT3G58130"	"AT3G58130"	0.0432143424900245	1	1	14.1428571428571	0.0275796033371791	-0.0156347391528454	0.0432143424900245	0.0269946023950282
"AT5G20630"	"AT5G20630"	0.0432091991305736	4.47779153300853e-05	0.000288484745048894	372.714285714286	0.0475455532536742	0.00433635412310059	0.0432091991305736	0.0450585434280998
"AT2G01860"	"AT2G01860"	0.0432018030807526	1	1	16.0714285714286	0.0300581196581197	-0.013143683422633	0.0432018030807526	0.0292358753130913
"AT1G11630"	"AT1G11630"	0.043189751103853	1	1	7.78571428571429	0.0106051679151587	-0.0325845831886944	0.043189751103853	0.0116344378335648
"AT1G79470"	"AT1G79470"	0.043189751103853	1	1	7.78571428571429	0.0106051679151587	-0.0325845831886944	0.043189751103853	0.0116344378335648
"AT2G30720"	"AT2G30720"	0.043187786751325	1	1	8.57142857142857	0.0140598290598291	-0.029127957691496	0.043187786751325	0.0147598965499306
"AT2G48000"	"AT2G48000"	0.043187786751325	1	1	8.57142857142857	0.0140598290598291	-0.029127957691496	0.043187786751325	0.0147598965499306
"AT1G14020"	"AT1G14020"	0.0431805731122559	1	1	11	0.0216147488874762	-0.0215658242247797	0.0431805731122559	0.0215946131902713
"AT1G45229"	"AT1G45229"	0.0431805731122559	1	1	11	0.0216147488874762	-0.0215658242247797	0.0431805731122559	0.0215946131902713
"AT5G38030"	"AT5G38030"	0.0431805731122559	1	1	11	0.0216147488874762	-0.0215658242247797	0.0431805731122559	0.0215946131902713
"AT2G01090"	"AT2G01090"	0.0431680290573794	2.56905998030632e-07	2.04346084773479e-06	56.7142857142857	0.0431154605091373	-5.25685482421021e-05	0.0431680290573794	0.0410464433189289
"AT4G03210"	"AT4G03210"	0.0431601273350338	3.96337443464567e-06	2.8188923251727e-05	89.1428571428571	0.0449907228291104	0.00183059549407661	0.0431601273350338	0.0427423566824907
"AT3G27190"	"AT3G27190"	0.0431598079241785	0	0	19.8571428571429	0.0334988235200439	-0.00966098440413455	0.0431598079241785	0.0323448935542063
"AT1G66750"	"AT1G66750"	0.0431498773311619	1	1	11.2857142857143	0.0222597463424254	-0.0208901309887365	0.0431498773311619	0.0221752589084546
"AT5G35995"	"AT5G35995"	0.0431498773311619	1	1	11.2857142857143	0.0222597463424254	-0.0208901309887365	0.0431498773311619	0.0221752589084546
"AT2G38360"	"AT2G38360"	0.0431440472138167	0	0	20.1428571428571	0.0336927797317114	-0.00945126748210534	0.0431440472138167	0.0325188767256804
"AT2G32440"	"AT2G32440"	0.0431377029788953	0	0	20.9285714285714	0.0342336320390811	-0.00890407093981411	0.0431377029788953	0.0330076150766415
"AT4G12250"	"AT4G12250"	0.0431326865661426	1	1	9.35714285714286	0.0168808523799492	-0.0262518341861935	0.0431326865661426	0.0173070033457361
"AT4G31930"	"AT4G31930"	0.0431326865661426	1	1	9.35714285714286	0.0168808523799492	-0.0262518341861935	0.0431326865661426	0.0173070033457361
"AT5G44180"	"AT5G44180"	0.0431326865661426	1	1	9.35714285714286	0.0168808523799492	-0.0262518341861935	0.0431326865661426	0.0173070033457361
"AT5G59210"	"AT5G59210"	0.0431166051537985	1	1	15.0714285714286	0.0287608440614887	-0.0143557610923098	0.0431166051537985	0.028054035685001
"AT4G00900"	"AT4G00900"	0.0431125931838323	1	1	12.4285714285714	0.0246145715824669	-0.0184980216013654	0.0431125931838323	0.0243022642068417
"AT1G59700"	"AT1G59700"	0.0430850760555054	7.93960452938336e-11	8.09128969273698e-10	35.4285714285714	0.039922356519651	-0.00316271953585445	0.0430850760555054	0.0381495441854057
"AT1G27370"	"AT1G27370"	0.0430643906227741	1	1	9.07142857142857	0.0158243393409864	-0.0272400512817877	0.0430643906227741	0.0163446062206395
"AT4G22340"	"AT4G22340"	0.0430643906227741	1	1	9.07142857142857	0.0158243393409864	-0.0272400512817877	0.0430643906227741	0.0163446062206395
"AT3G04820"	"AT3G04820"	0.0430518529335822	1	1	10.2142857142857	0.0194329607992868	-0.0236188921342954	0.0430518529335822	0.0196083553791787
"AT3G18600"	"AT3G18600"	0.0430359766911092	1	1	19.0714285714286	0.0327658706651258	-0.0102701060259834	0.0430359766911092	0.0316699522823213
"AT5G27830"	"AT5G27830"	0.042999311587482	1	1	13.5714285714286	0.0264905177924569	-0.0165087937950252	0.042999311587482	0.0259887601495611
"AT1G54770"	"AT1G54770"	0.0429942586826976	0	0	25.4285714285714	0.0365726938129413	-0.00642156486975639	0.0429942586826976	0.0351102477009723
"AT4G30610"	"AT4G30610"	0.0429758726812711	0	0	20.2142857142857	0.0335761081181801	-0.0093997645630911	0.0429758726812711	0.032397300072243
"AT2G40010"	"AT2G40010"	0.0429658207658019	1	1	13.0714285714286	0.0256295408136311	-0.0173362799521708	0.0429658207658019	0.0252065913761778
"AT1G68550"	"AT1G68550"	0.042953338532578	1	1	19.2857142857143	0.0328542787802047	-0.0100990597523733	0.042953338532578	0.0317420702761041
"AT1G30090"	"AT1G30090"	0.0429489920015607	1	1	13	0.0254893035958125	-0.0174596884057482	0.0429489920015607	0.0250781073444142
"AT1G49650"	"AT1G49650"	0.0429484159857932	1	1	10.9285714285714	0.0212081480824272	-0.021740267903366	0.0429484159857932	0.0212046260688973
"AT1G62660"	"AT1G62660"	0.0429468500136534	5.10274812659528e-06	3.59241003319509e-05	93	0.0449140407517098	0.00196719073805649	0.0429468500136534	0.0426526655342349
"AT1G06730"	"AT1G06730"	0.0429468286706329	1	1	10.2857142857143	0.0195275403608737	-0.0234192883097592	0.0429468286706329	0.0196839250527145
"AT1G30570"	"AT1G30570"	0.0429468286706329	1	1	10.2857142857143	0.0195275403608737	-0.0234192883097592	0.0429468286706329	0.0196839250527145
"AT2G17550"	"AT2G17550"	0.0429468286706329	1	1	10.2857142857143	0.0195275403608737	-0.0234192883097592	0.0429468286706329	0.0196839250527145
"AT3G02280"	"AT3G02280"	0.0429468286706329	1	1	10.2857142857143	0.0195275403608737	-0.0234192883097592	0.0429468286706329	0.0196839250527145
"AT3G61830"	"AT3G61830"	0.0429468286706329	1	1	10.2857142857143	0.0195275403608737	-0.0234192883097592	0.0429468286706329	0.0196839250527145
"AT5G56380"	"AT5G56380"	0.0429315157957235	1	1	16.2142857142857	0.0299487816420029	-0.0129827341537206	0.0429315157957235	0.0291112087951734
"AT1G78690"	"AT1G78690"	0.0429313847630828	1	1	10.0714285714286	0.0189047911999474	-0.0240265935631354	0.0429313847630828	0.0191190144873479
"AT1G15440"	"AT1G15440"	0.0429201403606951	1	1	11.3571428571429	0.0221936206272269	-0.0207265197334682	0.0429201403606951	0.0220935511689448
"AT1G74250"	"AT1G74250"	0.0429158269707331	1	1	13.1428571428571	0.0257016140759052	-0.0172142128948279	0.0429158269707331	0.0252670392044193
"AT3G21465"	"AT3G21465"	0.0429158269707331	1	1	13.1428571428571	0.0257016140759052	-0.0172142128948279	0.0429158269707331	0.0252670392044193
"AT5G03170"	"AT5G03170"	0.0429158269707331	1	1	13.1428571428571	0.0257016140759052	-0.0172142128948279	0.0429158269707331	0.0252670392044193
"AT4G34860"	"AT4G34860"	0.042904069460342	1	1	10.5714285714286	0.0202562229589257	-0.0226478465014164	0.042904069460342	0.0203391370023529
"AT1G67360"	"AT1G67360"	0.0428764358160561	1	1	18.2857142857143	0.0319448617788462	-0.01093157403721	0.0428764358160561	0.0309119403494918
"AT1G05030"	"AT1G05030"	0.042872035653529	1	1	9.64285714285714	0.0175498575498576	-0.0253221781036714	0.042872035653529	0.0178874698411186
"AT1G08250"	"AT1G08250"	0.042872035653529	1	1	9.64285714285714	0.0175498575498576	-0.0253221781036714	0.042872035653529	0.0178874698411186
"AT5G59010"	"AT5G59010"	0.042872035653529	1	1	9.64285714285714	0.0175498575498576	-0.0253221781036714	0.042872035653529	0.0178874698411186
"AT1G19990"	"AT1G19990"	0.0428454229644242	1	1	14.7142857142857	0.0280168507145602	-0.014828572249864	0.0428454229644242	0.0273550719721253
"AT3G12990"	"AT3G12990"	0.0428414262536734	1	1	11.7142857142857	0.0229030339083879	-0.0199383923452855	0.0428414262536734	0.0227279046988503
"AT5G13530"	"AT5G13530"	0.0428369446986105	1	1	9.78571428571429	0.0179592372037361	-0.0248777074948744	0.0428369446986105	0.018254518960826
"AT5G22010"	"AT5G22010"	0.0428369446986105	1	1	9.78571428571429	0.0179592372037361	-0.0248777074948744	0.0428369446986105	0.018254518960826
"AT2G18465"	"AT2G18465"	0.0428308348028923	1	1	7.92857142857143	0.0109256866013623	-0.0319051482015301	0.0428308348028923	0.0118902484257527
"AT3G03090"	"AT3G03090"	0.0428308348028923	1	1	7.92857142857143	0.0109256866013623	-0.0319051482015301	0.0428308348028923	0.0118902484257527
"AT1G80190"	"AT1G80190"	0.0428256093856563	1	1	9.42857142857143	0.0168114713569259	-0.0260141380287304	0.0428256093856563	0.0172149845934307
"AT4G00520"	"AT4G00520"	0.0428256093856563	1	1	9.42857142857143	0.0168114713569259	-0.0260141380287304	0.0428256093856563	0.0172149845934307
"AT1G63050"	"AT1G63050"	0.0428146046206132	1	1	12.2142857142857	0.0239021605595936	-0.0189124440610196	0.0428146046206132	0.0236293219896498
"AT5G38895"	"AT5G38895"	0.0428092261552378	1	1	13.7142857142857	0.0265257745726496	-0.0162834515825882	0.0428092261552378	0.0260025557666646
"AT2G27170"	"AT2G27170"	0.0428011690268895	1	1	13.2142857142857	0.0257077035455414	-0.0170934654813481	0.0428011690268895	0.0252616289203907
"AT3G27610"	"AT3G27610"	0.0428011690268895	1	1	13.2142857142857	0.0257077035455414	-0.0170934654813481	0.0428011690268895	0.0252616289203907
"AT2G30800"	"AT2G30800"	0.0427897434744644	1	1	7.64285714285714	0.00950032585983324	-0.0332894176146312	0.0427897434744644	0.0105967228664238
"AT3G51990"	"AT3G51990"	0.0427897434744644	1	1	7.64285714285714	0.00950032585983324	-0.0332894176146312	0.0427897434744644	0.0105967228664238
"AT4G30520"	"AT4G30520"	0.0427897434744644	1	1	7.64285714285714	0.00950032585983324	-0.0332894176146312	0.0427897434744644	0.0105967228664238
"AT5G63000"	"AT5G63000"	0.0427734443877122	1	1	18.1428571428571	0.0317154480462807	-0.0110579963414315	0.0427734443877122	0.0306945668363761
"AT5G62290"	"AT5G62290"	0.0427696385986539	0	0	19.8571428571429	0.0331086541945193	-0.00966098440413455	0.0427696385986539	0.0319547242286816
"AT5G14410"	"AT5G14410"	0.0427670682806488	7.14731884787767e-09	6.3616975696162e-08	42.2142857142857	0.0409364027596912	-0.00183066552095762	0.0427670682806488	0.0390367281383128
"AT1G17680"	"AT1G17680"	0.0427376667642625	1	1	10.3571428571429	0.0195152291228391	-0.0232224376414234	0.0427376667642625	0.0196528661319813
"AT2G02860"	"AT2G02860"	0.0427376667642625	1	1	10.3571428571429	0.0195152291228391	-0.0232224376414234	0.0427376667642625	0.0196528661319813
"AT3G03360"	"AT3G03360"	0.0427376667642625	1	1	10.3571428571429	0.0195152291228391	-0.0232224376414234	0.0427376667642625	0.0196528661319813
"AT5G12980"	"AT5G12980"	0.0427322690551659	1	1	12.5	0.0243692307692308	-0.0183630382859352	0.0427322690551659	0.024044067839755
"AT4G12640"	"AT4G12640"	0.0426963509686886	1	1	10	0.0184615384615385	-0.0242348125071501	0.0426963509686886	0.0186955921245594
"AT5G63040"	"AT5G63040"	0.0426963509686886	1	1	10	0.0184615384615385	-0.0242348125071501	0.0426963509686886	0.0186955921245594
"AT3G49670"	"AT3G49670"	0.0426955329098114	0	0	21	0.0338391766963196	-0.00885635621349186	0.0426955329098114	0.0326086154742302
"AT1G49360"	"AT1G49360"	0.0426915911580626	1	1	9	0.0151946818613485	-0.027496909296714	0.0426915911580626	0.0157394114090898
"AT4G19900"	"AT4G19900"	0.0426915911580626	1	1	9	0.0151946818613485	-0.027496909296714	0.0426915911580626	0.0157394114090898
"AT4G04020"	"AT4G04020"	0.0426645024128242	0	0	24.6428571428571	0.0358748162150809	-0.00678968619774332	0.0426645024128242	0.0344474292772059
"AT4G18640"	"AT4G18640"	0.0426525488475268	1	1	12.2857142857143	0.0238798518949952	-0.0187726969525316	0.0426525488475268	0.0235937040766239
"AT5G23380"	"AT5G23380"	0.0426502185733201	1.53210777398272e-14	1.90340685666778e-13	29.3571428571429	0.0377736884743118	-0.0048765300990083	0.0426502185733201	0.0361640961937002
"AT5G66950"	"AT5G66950"	0.04260822284966	1	1	11.4285714285714	0.0220432692307692	-0.0205649536188908	0.04260822284966	0.0219278125234798
"AT1G69870"	"AT1G69870"	0.0426061715517877	1	1	16.0714285714286	0.0294624881291548	-0.013143683422633	0.0426061715517877	0.0286402437841265
"AT3G23255"	"AT3G23255"	0.0426025864734264	0	0	19.5	0.0326708137359025	-0.00993177273752391	0.0426025864734264	0.0315426731351495
"AT3G09360"	"AT3G09360"	0.0426002654745863	1	1	8.78571428571429	0.014307722814564	-0.0282925426600223	0.0426002654745863	0.0149282269683347
"AT1G21750"	"AT1G21750"	0.0425836836985996	5.0163806543102e-06	3.53486851095411e-05	88.8571428571429	0.0444036892791558	0.0018200055805562	0.0425836836985996	0.0421563316957285
"AT5G07950"	"AT5G07950"	0.0425808348446382	1	1	13.5	0.0259575815131371	-0.0166232533315011	0.0425808348446382	0.0254667247784772
"AT1G13390"	"AT1G13390"	0.0425803268649427	0	0	26.9285714285714	0.0368018869098874	-0.00577843995505531	0.0425803268649427	0.0352781908060422
"AT2G43060"	"AT2G43060"	0.0424971195900647	1	1	16.1428571428571	0.0294342668843413	-0.0130628527057234	0.0424971195900647	0.0286043243757978
"AT5G39990"	"AT5G39990"	0.0424892246442015	1	1	17	0.0303433590630822	-0.0121458655811193	0.0424892246442015	0.0294260844474336
"AT3G43430"	"AT3G43430"	0.0424754564011347	1	1	14.9285714285714	0.0279332855510141	-0.0145421708501206	0.0424754564011347	0.0272442304847941
"AT1G19170"	"AT1G19170"	0.0424740667321516	1	1	8.28571428571429	0.0121650050306412	-0.0303090617015105	0.0424740667321516	0.0129775586169345
"AT1G63160"	"AT1G63160"	0.0424740667321516	1	1	8.28571428571429	0.0121650050306412	-0.0303090617015105	0.0424740667321516	0.0129775586169345
"AT3G24660"	"AT3G24660"	0.0424740667321516	1	1	8.28571428571429	0.0121650050306412	-0.0303090617015105	0.0424740667321516	0.0129775586169345
"AT5G42360"	"AT5G42360"	0.0424740667321516	1	1	8.28571428571429	0.0121650050306412	-0.0303090617015105	0.0424740667321516	0.0129775586169345
"AT1G29050"	"AT1G29050"	0.0424698280786811	0	0	21.7142857142857	0.0340733539313872	-0.00839647414729395	0.0424698280786811	0.032798994417279
"AT1G49710"	"AT1G49710"	0.042459888324731	1	1	11.8571428571429	0.0228234532197371	-0.0196364351049938	0.042459888324731	0.0226195661777908
"AT1G13250"	"AT1G13250"	0.042452612787434	1	1	8.64285714285714	0.0136077296107349	-0.0288448831766991	0.042452612787434	0.0142808376232367
"AT2G18570"	"AT2G18570"	0.042452612787434	1	1	8.64285714285714	0.0136077296107349	-0.0288448831766991	0.042452612787434	0.0142808376232367
"AT3G47860"	"AT3G47860"	0.0424393102557987	1	1	15.0714285714286	0.028083549163489	-0.0143557610923098	0.0424393102557987	0.0273767407870013
"AT2G36670"	"AT2G36670"	0.0424286617494817	1	1	10.4285714285714	0.0194003781918963	-0.0230282835575854	0.0424286617494817	0.0195195243359111
"AT4G25835"	"AT4G25835"	0.0424286617494817	1	1	10.4285714285714	0.0194003781918963	-0.0230282835575854	0.0424286617494817	0.0195195243359111
"AT5G13960"	"AT5G13960"	0.0424246499804062	1	1	8.21428571428571	0.0118074741893267	-0.0306171757910795	0.0424246499804062	0.0126493719746267
"AT3G47510"	"AT3G47510"	0.0424146108923782	1	1	16.7142857142857	0.0299735329321128	-0.0124410779602654	0.0424146108923782	0.0290843737811447
"AT1G78020"	"AT1G78020"	0.0424125313537566	3.94844537887629e-06	2.81089513299751e-05	82.3571428571429	0.0439717660542854	0.00155923470052885	0.0424125313537566	0.0417492437927655
