Name	seedling1	seedling2	seedling4	seedling5	seedling6	seedling7	seedling8	seedling9	seedling10	seedling12	seedling13	seedling14	seedling15	seedling16
AT4G08190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08210	0.854867	0.32017	0.203298	0.671027	0.660474	0.477861	0.852425	0.54481	0.530223	0.438908	0.616278	0.824895	0.213432	0.531087
AT4G08220	5.30722	11.1759	5.81137	7.92094	6.97624	11.5304	10.7279	9.41652	10.0898	10.0823	11.8862	12.2187	11.6405	10.5561
AT4G08230	15.1765	23.27427	17.1942	31.574104	28.157848	25.719052	22.1428	29.1601	29.911408	25.6905	28.711	34.0613	28.0357	29.192689
AT4G08240	11.40847	16.46086	22.50454	19.78442	19.29337	21.13763	14.47542	20.06287	18.4087	17.92328	13.50396	19.68008	21.17838	23.4398
AT4G08250	0.318567	1.17758	0	0.888055	0.667953	0.623664	0.817116	0.236161	0.542482	0.453209	0.392985	0.880774	0.846217	0.445071
AT4G08260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08280	60.5998	76.8425	86.5221	70.4188	69.4771	83.7663	60.1837	78.7998	74.8639	80.6034	69.5553	78.9115	92.7342	90.6473
AT4G08290	18.86984	35.34777	28.6498	33.08834	23.42531	26.48245	26.942	26.4979	28.52444	26.147114	27.88624	32.55489	27.45939	36.93705
AT4G08300	7.75032	20.8541	22.4315	25.0972	21.0466	20.204	12.9496	15.8796	23.6532	13.2595	20.8953	32.0361	14.339	19.6169
AT4G08310	13.6851	22.2372	19.2919	20.6547	18.446	18.9559	14.3544	17.3298	20.5216	18.8884	18.4128	18.2322	17.6292	16.202
AT4G08320	11.60914	13.88786	11.96765	15.05164	13.11201	11.58959	14.07725	13.67209	14.22259	11.94944	13.59527	14.784	12.05055	12.49775
AT4G08330	14.66939	20.6215	20.06435	18.11679	19.70565	21.75131	17.29888	20.51633	18.51415	22.23046	21.50638	21.95537	18.83414	22.0864
AT4G08333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08340	0.0788014	0.0750229	0.0943352	0	0.05693	0	0	0	0	0	0	0	0	0
AT4G08345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08350	16.4807	25.8761	24.9389	25.7458	23.3132	22.6252	26.2633	20.9938	24.1484	20.6615	22.8011	22.6478	18.5965	19.426
AT4G08351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08360	0	0	0.975561	0.655133	0	0	2.57685	0.263839	0	0	0	0	1.39476	0.760077
AT4G08370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08380	0	0	0	0.0539754	0	0.0989321	0	0	0.0409159	0	0	0	0.0683012	0
AT4G08390	31.5419	76.42786	84.14894	70.41264	73.83411	68.098869	88.25728	63.3976	69.7858	52.85552	70.23694	81.99134	78.5741	82.95847
AT4G08395	0	0	0	0	0	0.101194	0	0	0	0	0	0	0	0
AT4G08400	3.74075	3.18483	6.3582	6.13907	4.90304	2.53638	5.93802	2.79645	3.60066	0.947176	4.75648	4.99282	1.68369	2.21325
AT4G08405	0	0	0	0.0919539	0	0	0	0	0	0	0	0	0	0.146498
AT4G08406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08410	3.8502	4.74278	5.28383	9.32708	6.06656	3.75669	7.35062	3.47858	4.052	1.19053	5.66527	4.32948	1.39241	2.30419
AT4G08420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08450	0.763877	0.534418	1.07313	0.559734	0.510097	0.323518	1.50365	0.491084	0.581952	0.213581	0.649386	0.935481	0.510942	0.307104
AT4G08455	10.6838	11.4224	9.75562	11.8029	14.3344	10.2807	9.02044	9.9623	11.8714	13.9674	10.6172	12.4329	14.3095	10.3726
AT4G08460	31.37111	38.25586	38.90498	38.82218	37.56103	41.98221	39.15569	36.86429	39.82848	42.85895	39.15226	45.70212	44.83798	43.7272
AT4G08470	9.05368	8.5639	10.4254	9.69355	7.35587	11.3449	10.2968	8.69877	10.4226	9.66159	10.219	8.88336	9.42112	7.8705
AT4G08480	7.5444	10.1376	8.76669	8.72539	7.99409	8.03482	6.25432	7.60102	7.92883	7.92591	9.52445	8.71973	7.30284	6.38117
AT4G08485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08500	8.62057	13.1771	13.2266	12.0191	12.3989	13.4054	13.5491	12.8411	13.2048	14.5752	11.4194	13.3218	12.6168	11.7441
AT4G08510	4.9661	5.79391	6.78106	6.04368	6.35118	5.203	5.65247	5.30941	5.88411	5.81086	4.94662	6.01698	4.73995	5.43176
AT4G08520	70.9314	89.7801	74.5345	80.2333	93.8511	75.9161	80.8127	80.0301	110.495	77.3001	104.101	129.229	80.1417	85.8888
AT4G08530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08540	17.0426	25.0522	30.1233	22.5675	22.282	21.5188	22.9192	21.0737	19.5351	17.5656	21.1955	22.3325	22.2125	17.5564
AT4G08550	0	0	0.16735	0.0424232	0	0.0795498	0	0	0	0	0	0	0.0585666	0
AT4G08555	20.5016	25.3868	12.274	21.7142	25.282	31.1964	22.4172	30.6149	35.1903	13.7409	24.4385	32.2972	27.6772	40.9712
AT4G08560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08570	5.65826	4.17691	2.67207	5.30531	7.24433	5.24618	0.947731	7.08844	6.94606	8.37734	4.87369	8.12826	6.83887	7.40643
AT4G08580	4.08715	7.88629	11.0471	9.63229	7.81307	8.56526	7.58323	7.62944	7.89706	7.03359	9.95291	9.22867	8.70248	7.43599
AT4G08590	3.31651	5.26655	4.46194	5.380981	5.74834	4.570912	6.11542	6.036804	5.821565	3.87025	5.376977	6.77831	4.972667	4.672121
AT4G08593	0	0	0	0	0	0.275198	0	0	0.080271	0	0	0	0	0
AT4G08596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08620	0.60431	0.574166	1.43404	1.26354	1.78095	0.566984	2.28184	1.21174	1.07753	0.352601	1.03787	2.0458	0.671218	0.96567
AT4G08630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08657	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08680	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08685	40.3178	48.0676	41.337	46.6808	47.0825	43.7671	40.9934	52.8119	60.4333	57.7747	51.5296	44.7101	38.0465	34.3316
AT4G08690	18.20775	26.30251	24.41489	25.21043	23.056	25.966632	23.338	26.66349	28.93023	21.7219	28.72506	37.35693	24.03364	25.76145
AT4G08691	0	0	0	0	0	0.0712145	0	0	0	0	0	0	0	0
AT4G08692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08695	0	0	0	0	0	0	0	0	0	0	0.616682	0	0	0
AT4G08700	9.65896	11.6543	12.8606	12.7059	11.4454	10.8935	15.2948	12.7579	12.54	11.0699	9.88754	11.4139	12.0424	8.16264
AT4G08710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08720	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494448
AT4G08730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08765	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08770	6.85427	10.8815	9.24825	12.9764	12.1577	10.6548	34.2305	11.194	15.2965	7.07789	16.2869	26.3586	13.4834	13.0866
AT4G08780	1.25189	5.85819	7.44883	8.1244	5.93033	8.82861	3.96265	5.61982	6.6618	6.76617	10.1114	13.3829	6.67537	8.38752
AT4G08790	6.5959	7.01777	5.6106	7.7441	5.58056	5.39102	6.63481	7.13318	8.3735	8.06971	6.34949	9.23159	6.58349	5.60157
AT4G08800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08810	23.365	27.3651	32.743	30.7655	29.5464	30.2553	34.5832	31.3574	33.3331	25.6771	25.3286	32.3594	25.2166	31.5352
AT4G08820	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08850	24.9075	32.2496	32.46851	27.36086	26.295715	27.056641	33.9262	28.92737	21.216505	21.711755	20.246315	23.31016	22.4318	21.854812
AT4G08860	0	0	0	0	0	0	0	0	0	0.269334	0	0.142559	0	0
AT4G08867	0	0	0	0.0826705	0	0	0	0	0	0.195463	0.270395	0	0	0
AT4G08868	1.62269	0.790207	1.09008	0.500149	0	0.733236	1.46052	0	0.466472	0.655698	0	0.79859	0	0
AT4G08869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08870	40.5792	42.40475	50.52756	44.29552	52.8124	44.28157	47.465	44.97428	44.99741	58.5985	48.1732	46.3934	50.1135	76.7843
AT4G08871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08874	0	0.752194	0	0.751712	0	0.936845	1.36702	0.335984	1.04573	1.31177	0.923051	1.12252	1.22469	3.49304
AT4G08875	0	0	0	0.568525	0	0	0	0	0.505904	0	0	0.88146	0	0
AT4G08876	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21726
AT4G08878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08880	0	0	0	0	0	0.014269	0	0	0.011704	0	0	0	0	0
AT4G08890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08900	10.0668	17.6564	19.5395	15.0146	16.9507	14.6927	15.5031	15.8718	16.811	14.7844	15.8893	16.5886	15.5746	16.2372
AT4G08910	1.97782	1.36982	0.606077	1.95237	2.43295	2.19612	4.14129	3.49218	3.29498	2.82932	2.2558	3.17466	2.22768	4.59369
AT4G08920	68.2764	86.55	84.4486	83.4369	88.135	81.521	86.8575	85.5414	73.3249	83.1653	76.8313	66.9519	72.7388	75.935
AT4G08930	29.8849	33.0813	41.4136	33.114	37.3121	34.0933	37.2824	37.838	36.1843	32.5222	38.2262	35.9938	38.5396	39.1755
AT4G08940	4.44765	3.7665	3.0724	3.27144	3.33564	2.59092	3.68591	3.09954	4.57436	3.93957	3.90455	3.70648	3.81514	3.06912
AT4G08945	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08950	57.7898	55.5719	51.919	74.3445	60.275	56.2454	49.9101	54.952	64.3479	58.464	48.5082	62.102	46.8376	41.0775
AT4G08953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08956	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08960	17.3727	17.0183	15.5337	17.7814	15.931	16.9536	14.7703	16.0777	19.1936	17.1128	19.9543	19.144	15.2562	14.6293
AT4G08967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G08980	59.374357	66.1896113	68.41042	65.5615	59.37898	62.79592	60.75713008	62.89435	62.67643	75.2023	67.9667	62.790586	67.78884	64.74175
AT4G08990	0	0.338383	0.0710354	0.0727141	0.110464	0.017008	0.203726	0.0610422	0.0984297	0.0596551	0.0812888	0.0429815	0.0487655	0.0519387
AT4G08991	3.49725	5.63703	6.20129	3.08811	3.21252	4.52638	4.09566	3.99631	6.57639	11.9676	5.63966	5.78458	2.85357	6.0581
AT4G08995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09000	275.143	367.041	376.98792	410.65191	337.013	338.56086	333.45122	346.90305	411.62819	340.848	353.68851	402.72444	343.77803	344.00771
AT4G09010	208.536	215.092	222.793	264.942	280.067	244.912	253.559	244.21	269.679	284.513	257.447	231.795	227.036	234.236
AT4G09012	1.94047	3.79144	0.86035	5.38918	7.17894	4.45857	8.15885	4.05801	5.91077	4.81531	5.971	9.59696	6.39666	3.12069
AT4G09020	5.64371	6.33494	6.27818	6.58982	6.4565	5.3084	6.03125	4.90981	6.30688	4.39659	5.45768	6.32447	4.14759	5.17236
AT4G09030	37.5645	45.8953	48.0937	79.3776	73.6868	48.5964	42.0126	49.2845	49.2429	44.9686	62.6314	64.844	44.4342	54.9202
AT4G09040	98.8572	93.8741	97.6195	86.6672	85.2623	91.8507	107.201	77.2567	100.671	106.382	97.8957	90.982042	84.2148	79.5112
AT4G09060	3.392734	4.1988	5.07245	3.37553	3.40977	2.882186	4.29628	2.944356	5.14525	3.59593	4.684960367	5.149862	4.224204	1.897
AT4G09070	0	0	0	0.130719	0	0.244021	0	0	0	0	0	0	0	0
AT4G09080	0	0.456916	0.966807	0.501787	0.225786	0.64655	0	0.284894	0.813046	0.552254	0.605864	0.777308	0.271972	0.285277
AT4G09090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09100	1.62623	3.76934	0	2.10731	3.313	1.38354	2.77644	1.84754	2.83099	1.21715	4.39483	5.72143	4.19667	3.19486
AT4G09110	4.77636	3.5123	5.83073	5.91563	7.32241	3.32559	5.06782	6.70379	7.28816	2.10151	8.39894	8.10691	6.15194	5.08663
AT4G09120	0.219542	0	0	0.207821	0	0.125467	0	0	0.156337	0	0	0.176704	0	0.208524
AT4G09130	0.826415	0.194208	0.251467	0.259068	0.43745	0.117943	0	0.151598	0.604342	0.298378	0.103701	1.00579	0.276401	0.392413
AT4G09140	9.26122	12.3746	10.3051	9.71098	7.98509	8.90121	9.81062	8.55018	11.1824	8.59363	10.5108	10.7092	8.57989	8.82789
AT4G09143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09150	18.25367	25.66325	21.63438	20.68205	19.5476	21.49086	21.80533	19.05643	19.02613	18.40458	18.35657	19.43316	15.93311	17.51412
AT4G09153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09160	16.6485	16.5394	21.4198	17.8304	16.5211	17.0848	22.175	18.7801	19.6604	18.7194	19.6422	19.0079	13.3881	14.8159
AT4G09170	0	0	0.726323	0.713223	0.816014	0.509937	2.03918	0.416028	0.723217	1.27225	0.885397	0.494886	0.53686	0.576682
AT4G09180	13.8614	16.1369	17.331	18.9799	19.5691	16.6377	16.8112	19.3998	20.2974	22.4282	19.6613	20.449	14.8125	18.1127
AT4G09190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09200	8.9886	12.511	10.8591	11.1343	11.1299	10.1634	12.1512	11.709	15.4827	11.929	14.2188	16.0434	13.3252	13.351
AT4G09205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09300	0.425801	2.2105	1.2899	2.74526	1.51452	0.732789	0.739556	1.39444	2.06643	3.03186	1.77994	3.03446	1.11537	2.28781
AT4G09310	8.98226	12.5048	10.8532	11.1324	11.1647	10.1607	12.1504	11.7095	15.484	11.9369	14.2159	16.0399	13.322	13.3486
AT4G09313	0	0	0	0	0	0	0	0	0	0	0	0	0.0394782	0
AT4G09316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09320	407.203	456.611	436.367	482.909	505.798	442.498	455.108	490.837	591.021	580.576	607.533	667.089	477.357	536.147
AT4G09340	9.98661	15.6737	16.5606	13.3857	14.6636	14.1231	9.60993	14.386	17.057	14.8147	15.4804	17.7721	13.7263	14.9286
AT4G09350	31.0935	39.9418	38.9482	41.4498	38.5789	39.6614	34.4179	38.325	37.9446	48.0059	39.8838	39.5779	47.817	47.7955
AT4G09360	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461487
AT4G09370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09410	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09420	1.26324	3.24225	0.562767	3.40726	3.74605	2.45033	3.24092	2.55736	2.76631	2.30962	2.74629	2.87335	1.50042	1.45526
AT4G09425	0.13914	0	0	0.0211338	0	0	0	0	0	0	0	0.0251601	0	0.0311286
AT4G09430	0.104793	0	0	0.115949	0.0649976	0.173403	11.3776	0.169604	0.0598576	0.119513	0.0435243	0.0312814	0.114295	0
AT4G09432	1.19677	1.99662	2.95849	1.02651	1.26098	1.80242	1.16042	1.20289	1.54213	2.30004	1.31006	1.64803	1.4934	1.46908
AT4G09440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09455	0	0	0	0	0	0	0.0536108	0	0	0	0	0	0	0
AT4G09460	11.7727	19.0164	13.4537	14.9354	13.7324	16.3955	16.9878	16.4998	15.9906	12.6823	15.2606	14.395	12.759	18.4709
AT4G09462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09466	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09480	0.847675	0	0.340286	0.391466	0	0.160574	0	0.629177	0.821256	0.742864	0.526345	0.764591	0.967635	0.396872
AT4G09490	2.28504	5.95992	8.84694	9.45635	9.20688	8.27472	10.1561	8.42113	9.10118	9.45518	6.97678	7.78791	7.42317	8.96041
AT4G09500	1.07646	2.00287	0.840984	1.13177	1.59374	1.31402	1.82687485	1.57989	1.914925	1.45761	1.28265281	1.68779	1.0806513	1.86418
AT4G09510	10.2728	8.1939	9.92116	9.00235	9.94731	8.67441	11.7755	9.20727	12.6932	10.0889	12.7325	9.7335	8.270894	7.57022
AT4G09520	8.30517	12.793	7.71369	9.53949	9.41396	8.98145	9.26374	8.01599	9.46941	6.98713	8.86562	9.56924	7.60456	8.43496
AT4G09530	0	0	0	0	0	0	0	0	0	0	0.650633	0	0	0.592398
AT4G09540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09550	34.4974	28.5811	38.1499	30.5995	28.7075	36.9267	25.6683	35.8899	45.836	47.4626	38.8527	43.4668	42.6754	37.6858
AT4G09560	3.0181	3.82464	3.85038	5.10127	4.38356	3.388	4.13733	3.56094	3.32957	3.47016	3.88047	3.75506	3.07917	3.2406
AT4G09565	0	0	0	0	0.400667	0	0	0	0.145559	0	0	0.252282	0	0
AT4G09570	10.3247	14.7879	18.558	15.7644	15.3328	14.8159	16.2622	15.6468	17.3959	14.1724	16.7238	18.6868	13.3798	15.6055
AT4G09580	16.6286	20.3273	17.0198	20.1577	19.027	18.4725	21.5634	18.9146	22.1115	22.6959	24.5668	21.961	17.5406	19.2591
AT4G09584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09590	0	0	0	0	0	0.102322	0	0	0	0	0	0	0.162715	0
AT4G09595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09600	0	0	0	0	0	0	0	0	0	1.40641	0	0	0	0
AT4G09610	0	0	0	0	0	0	0	0	0	0.404613	0	0	0	0
AT4G09620	41.7696	58.9531	62.5667	54.8897	41.4922	54.3985	59.962	50.5955	60.9432	63.6333	57.3151	56.2242	58.3141	67.1829
AT4G09625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09630	10.4287	17.3049	15.5995	17.5101	17.1512	17.0352	19.6251	14.7173	17.5032	15.8002	16.649	17.0178	15.1532	15.2031
AT4G09640	11.0359	11.6162	9.25156	10.0482	9.2255	10.8337	9.63793	9.85984	9.90572	12.8095	8.44031	10.6104	10.0981	8.81952
AT4G09644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09649	0	0	0	0	0	6.97113	0	0	6.14478	6.33185	9.28919	3.69803	0	7.91559
AT4G09650	727.854	873.892	850.758	944.741	978.7	862.328	885.911	995.279	1007.64	1024.97	988.314	871.357	895.05	1063.51
AT4G09660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09670	35.9018	45.3045	45.9742	41.5598	42.4521	40.8137	44.0086	39.6005	43.5167	44.9687	41.3337	42.834	38.0973	42.8174
AT4G09680	11.6129	15.91291	15.848197	13.5412	13.56487	13.663501	13.93888	12.37223	12.445661	11.8508	14.57907	14.17922	12.67164	10.998196
AT4G09690	0.268484	0	0	0	0	0	0	0.0966612	0.19406	0	0	0.215844	0	0
AT4G09700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09720	35.14948	47.49251	51.7421	51.97077	46.11107	50.17522	47.5678	49.21865	55.75379	50.0215	56.376477	63.61275	57.14013	55.39885
AT4G09730	23.4013	27.4053	27.0618	26.9377	24.9883	22.1305	24.2452	21.4313	27.9728	28.4189	29.8815	27.4209	18.7454	19.8321
AT4G09731	0	0	0	0	0	0	0	0	0	9.24919	0	2.46866	2.60144	0
AT4G09740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09750	10.6397	16.0593	8.1073	14.6008	18.7395	13.1021	14.4193	16.4651	16.0708	17.9466	17.5756	19.68	13.3061	14.6746
AT4G09760	13.96704	22.88851	26.95760177	20.95773	20.99844	20.38433	17.49875	23.14806	20.743528	21.6275	18.64106	23.713782	25.86668	26.36994
AT4G09770	1.150062379	1.63215518	0.711111058	2.62181	0.953994957	2.05847259	0.97856239	1.401743	2.937313	0.76437059	2.39957	3.06211	1.79175	1.82421
AT4G09775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09780	0.288699	0	0	0.481397	1.12204	0.165161	0	0	0.123479	0.188551	0	0	0	0.257003
AT4G09784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09800	284.106	355.181	339.663	286.799	290.344	350.792	349.809	342.383	383.251	346.993	344.979	420.932	378.113	362.535
AT4G09810	4.84657	9.44253	10.0362	7.78284	8.49666	6.98281	7.55661	8.15801	8.17185	4.94147	7.78729	7.47261	8.4464	6.86896
AT4G09820	0	0.672152	0.285234	0	0	0.411711	0.206142	0.613249	0.467251	0.753505	0.283777	0.3955	0.402924	0
AT4G09830	88.5809	115.231	107.855	92.4302	95.7874	115.352	94.5292	107.475	88.2838	107.123	87.9432	101.937	114.413	115.678
AT4G09840	1.54274	1.63012	1.69869	1.53187	1.41435	1.524392	1.17832	1.254416	1.84797	1.34457	0.85815	3.16123	3.99415	1.62583
AT4G09850	0	0	0	0.381579	0	0	0	0.688767	0	0	0.666741	0	0.301071	0
AT4G09860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09870	0	0	0	0.09269	0	0	0	0	0	0	0	0	0	0
AT4G09875	0	0	0	0.0431598	0	0	0	0	0.0343881	0	0.137347	0	0	0
AT4G09880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09890	45.2594	55.398	44.1792	52.9962	50.9414	52.9022	56.023	55.402	70.3918	65.4575	69.0623	63.3156	58.9056	58.3863
AT4G09900	3.46521	6.61194	5.50603	3.63248	2.87971	3.72534	6.25163	4.31893	3.89136	4.85557	3.71066	3.49894	4.57078	3.0918
AT4G09920	0.660879	2.11067	1.19037	1.1678	0.410946	1.19712	0	0.64663	1.40212	1.15049	1.77667	2.12524	1.01285	0.358841
AT4G09930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09940	0	0.392768	0	0.063042	0.143606	0.117286	0.718814	0.589999	0.195265	0.146388	0.102265	0.16442	0.090724	0.193644
AT4G09950	4.81086	7.03309	7.61498	8.11648	7.27566	5.97556	7.10946	7.33454	8.94256	6.04107	9.23972	10.529	10.5822	8.24768
AT4G09960	0	0	0	0	0.3703011	0.0830742	0	0.0939201	0.0666274	0	0	0.116397	0	0
AT4G09965	0	0.435377	0	0.28535	0	0	0	0.178874	0.118253	0	0.242785	0	0	0
AT4G09970	10.1624	13.5251	11.2462	12.3561	13.5998	11.7496	10.3849	11.8437	16.7245	17.8407	10.0015	11.858618	12.858486	10.6424
AT4G09980	7.49682	9.15396	9.785480036	9.349748	8.16401	8.5968	11.028	7.8262	8.884849	10.24009	10.486158	8.752085	7.3939	7.34058
AT4G09984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09990	5.61689	3.95168	4.86348	7.29179	6.86286	4.13093	9.65646	6.23454	8.42291	4.26766	9.28976	9.33627	5.68802	9.9429
AT4G10000	9.13783	9.07204	9.41102	9.84888	8.91825	9.01578	11.60453	8.26648	8.873	10.32035	8.89874	8.4457	8.52717	11.69954
