Gene	ZT0_effect.size	ZT0_p.value	ZT0_q.value	ZT0_Mean	ZT0_CV2	ZT0_TechNoise	ZT0_BioVar	ZT0_Stable	ZT0_Type
AT5G54855	-0.010456486	0.998721099	0.999999999	35.14285714	0.005463272	0.015919758	-0.010456486	0.002973568	Other
AT5G09250	-0.014532262	0.999188812	0.999999999	26.35714286	0.005892346	0.020424608	-0.014532262	0.002973608	Other
AT3G55630	-0.00741327	0.998061967	0.999999999	46.78571429	0.005143326	0.012556596	-0.00741327	0.002973922	Other
AT4G08980	-0.003716778	0.996374532	0.999999999	78.28571429	0.004755181	0.008471959	-0.003716778	0.002974791	Other
AT4G24590	-0.014754967	0.999205798	0.999999999	26	0.00591716	0.020672127	-0.014754967	0.002974849	Other
AT2G39780	-0.002887169	0.995713454	0.999999999	92.14285714	0.004672426	0.007559595	-0.002887169	0.002978928	Other
AT3G23540	-0.021447303	0.99954705	0.999999999	18.5	0.006630331	0.028077634	-0.021447303	0.002982733	Other
AT5G50530	-0.021447303	0.99954705	0.999999999	18.5	0.006630331	0.028077634	-0.021447303	0.002982733	Other
AT5G16470	0.000108674	0.991455723	0.999999999	257.0714286	0.004361385	0.004252711	0.000108674	0.002982828	Other
AT2G26770	-0.013683725	0.999107622	0.999999999	27.78571429	0.005814435	0.01949816	-0.013683725	0.00298393	Other
AT2G38040	-0.002302776	0.995137837	0.999999999	105.2142857	0.004616457	0.006919234	-0.002302776	0.002983946	Other
AT1G15950	-0.003773002	0.996382738	0.999999999	77.35714286	0.004771781	0.008544783	-0.003773002	0.002984455	Other
AT2G28605	-0.005254253	0.997234357	0.999999999	61.07142857	0.004927749	0.010182002	-0.005254253	0.002984497	Other
AT1G55480	-0.000364524	0.992394649	0.999999999	200	0.004415385	0.004779909	-0.000364524	0.002986618	Other
AT2G11910	-0.002961844	0.995740894	0.999999999	90.5	0.004691319	0.007653164	-0.002961844	0.002988909	Other
AT2G33610	-0.013481638	0.999084033	0.999999999	28.14285714	0.005799606	0.019281245	-0.013481638	0.00298976	Other
AT3G63420	-0.013481638	0.999084033	0.999999999	28.14285714	0.005799606	0.019281245	-0.013481638	0.00298976	Other
AT2G33540	-0.04244593	0.999841734	0.999999999	9.714285714	0.008850146	0.051296076	-0.04244593	0.002991269	Other
AT3G22480	-0.007609723	0.998086749	0.999999999	45.71428571	0.005184796	0.012794519	-0.007609723	0.002992733	Other
AT1G43890	-0.003354547	0.996043463	0.999999999	83.5	0.004738565	0.008093112	-0.003354547	0.002994256	Other
AT5G66090	-0.008021823	0.998195401	0.999999999	43.78571429	0.0052303	0.013252123	-0.008021823	0.002994656	Other
AT1G32360	-0.024826136	0.999636443	0.999999999	16.14285714	0.007000127	0.031826262	-0.024826136	0.002995517	Other
AT2G21080	-0.024826136	0.999636443	0.999999999	16.14285714	0.007000127	0.031826262	-0.024826136	0.002995517	Other
AT5G64970	-0.024826136	0.999636443	0.999999999	16.14285714	0.007000127	0.031826262	-0.024826136	0.002995517	Other
AT1G15740	-0.003749987	0.996325965	0.999999999	77.5	0.004783479	0.008533466	-0.003749987	0.002997231	Other
AT3G09735	-0.001436207	0.994048591	0.999999999	133	0.004539979	0.005976186	-0.001436207	0.002997281	Other
AT4G01940	-0.003213227	0.995916417	0.999999999	85.78571429	0.004728334	0.007941561	-0.003213227	0.002998458	Other
AT3G25690	-0.002334934	0.99510519	0.999999999	104	0.004637005	0.006971939	-0.002334934	0.002999474	Other
AT1G22020	-0.02160871	0.999545689	0.999999999	18.35714286	0.006668709	0.028277419	-0.02160871	0.003002084	Other
AT2G31440	-0.00806122	0.998191844	0.999999999	43.57142857	0.005244248	0.013305468	-0.00806122	0.003003523	Other
AT5G16390	-0.001362256	0.993907256	0.999999999	135.7857143	0.00454067	0.005902925	-0.001362256	0.003004949	Other
AT1G08190	-0.010375311	0.99867282	0.999999999	35.28571429	0.005489732	0.015865043	-0.010375311	0.003005239	Other
AT4G35980	-0.009441872	0.998502979	0.999999999	38.21428571	0.00539167	0.014833542	-0.009441872	0.003005415	Other
AT1G13960	-0.019993203	0.999485593	0.999999999	19.71428571	0.006503159	0.026496361	-0.019993203	0.003006159	Other
AT1G62880	-0.019993203	0.999485593	0.999999999	19.71428571	0.006503159	0.026496361	-0.019993203	0.003006159	Other
AT4G17560	-0.000122895	0.991777168	0.999999999	222.9285714	0.004412772	0.004535667	-0.000122895	0.003007267	Other
AT2G01350	-0.007365916	0.997990917	0.999999999	46.85714286	0.005175205	0.012541121	-0.007365916	0.003007275	Other
AT1G05900	-0.02151149	0.999540216	0.999999999	18.42857143	0.00666565	0.028177139	-0.02151149	0.003008575	Other
AT5G27600	-0.015937475	0.999270115	0.999999999	24.21428571	0.00608177	0.022019245	-0.015937475	0.003011162	Other
AT3G06430	-0.008335152	0.998247931	0.999999999	42.35714286	0.005282803	0.013617955	-0.008335152	0.003012318	Other
AT1G12800	-0.002315039	0.995023519	0.999999999	104.1428571	0.004650636	0.006965674	-0.002315039	0.003013701	Other
AT2G18910	-0.007954542	0.998146974	0.999999999	44	0.005244755	0.013199297	-0.007954542	0.003014142	Other
AT3G56310	-0.003170504	0.995817261	0.999999999	86.21428571	0.004743536	0.00791404	-0.003170504	0.003016281	Other
AT4G08920	-0.003332481	0.995949219	0.999999999	83.5	0.004760631	0.008093112	-0.003332481	0.003016321	Other
AT4G38790	-0.008468887	0.998273261	0.999999999	41.78571429	0.005302405	0.013771291	-0.008468887	0.003017316	Other
AT1G31340	-0.003209093	0.995838283	0.999999999	85.5	0.004750969	0.007960062	-0.003209093	0.00301933	Other
AT2G40510	-0.000129986	0.991693243	0.999999999	220.5	0.004429145	0.004559132	-0.000129986	0.003021405	Other
AT2G32480	-0.005626372	0.997318619	0.999999999	57.71428571	0.005007993	0.010634365	-0.005626372	0.003021659	Other
AT1G61030	-0.055474112	0.999890228	0.999999999	7.5	0.01025641	0.065730523	-0.055474112	0.003022823	Other
AT2G17110	-0.055474112	0.999890228	0.999999999	7.5	0.01025641	0.065730523	-0.055474112	0.003022823	Other
AT2G23680	-0.055474112	0.999890228	0.999999999	7.5	0.01025641	0.065730523	-0.055474112	0.003022823	Other
AT2G14835	-0.010163452	0.998616208	0.999999999	35.85714286	0.005487092	0.015650544	-0.010163452	0.003023027	Other
AT1G12640	-0.008514002	0.998272545	0.999999999	41.57142857	0.005315878	0.013829879	-0.008514002	0.003025209	Other
AT3G20800	-0.011283935	0.998792331	0.999999999	32.78571429	0.005607457	0.016891392	-0.011283935	0.003025216	Other
AT1G20760	-0.016297036	0.999285812	0.999999999	23.71428571	0.006135757	0.022432793	-0.016297036	0.003025763	Other
AT1G73030	-0.004372286	0.996647071	0.999999999	69.35714286	0.004880666	0.009252952	-0.004372286	0.003025896	Other
AT3G54110	-0.003027179	0.995655489	0.999999999	88.57142857	0.004740255	0.007767434	-0.003027179	0.003026962	Other
AT4G26000	-0.019432662	0.999453446	0.999999999	20.21428571	0.006467805	0.025900467	-0.019432662	0.003027556	Other
AT1G05720	-0.014086531	0.999110363	0.999999999	27	0.005909043	0.019995574	-0.014086531	0.003031165	Other
AT5G24450	-0.014086531	0.999110363	0.999999999	27	0.005909043	0.019995574	-0.014086531	0.003031165	Other
AT1G07770	0.001046004	0.988557673	0.999999999	548.7857143	0.004316651	0.003270647	0.001046004	0.003031624	Other
AT1G01990	-0.010996213	0.998741131	0.999999999	33.5	0.005586305	0.016582518	-0.010996213	0.00303348	Other
AT5G35100	-0.003023151	0.995622098	0.999999999	88.5	0.004748611	0.007771761	-0.003023151	0.003034906	Other
AT2G19080	-0.011685847	0.998838251	0.999999999	31.78571429	0.00566129	0.017347137	-0.011685847	0.003035644	Other
AT2G41620	-0.01905263	0.999431671	0.999999999	20.57142857	0.006439934	0.025492563	-0.01905263	0.003038533	Other
AT1G09730	-0.025508502	0.999640455	0.999999999	15.71428571	0.007120153	0.032628654	-0.025508502	0.003039125	Other
AT1G79090	-0.0154007	0.999214275	0.999999999	24.92857143	0.006056537	0.021457238	-0.0154007	0.003039454	Other
AT5G52520	-0.008393224	0.998219951	0.999999999	42	0.005320077	0.013713301	-0.008393224	0.003040511	Other
AT5G43720	-0.01678709	0.999308932	0.999999999	23.07142857	0.006203747	0.022990838	-0.01678709	0.003040607	Other
AT1G63110	-0.00808717	0.998137244	0.999999999	43.28571429	0.005290247	0.013377417	-0.00808717	0.00304267	Other
AT3G13490	-0.00851216	0.998243023	0.999999999	41.5	0.005337383	0.013849543	-0.00851216	0.003044842	Other
AT4G37680	-0.00851216	0.998243023	0.999999999	41.5	0.005337383	0.013849543	-0.00851216	0.003044842	Other
AT5G58110	-0.001860542	0.994342887	0.999999999	115.9285714	0.004641499	0.006502041	-0.001860542	0.00304872	Other
AT1G18720	-0.001869065	0.994350412	0.999999999	115.6428571	0.004643098	0.006512163	-0.001869065	0.003049355	Other
AT2G01820	-0.008725594	0.998287318	0.999999999	40.64285714	0.005365306	0.0140909	-0.008725594	0.003049779	Other
AT4G35450	0.000200618	0.990738286	0.999999999	260.8571429	0.004426517	0.004225899	0.000200618	0.003050514	Other
AT4G00730	-0.00889409	0.998324573	0.999999999	40	0.005384615	0.014278706	-0.00889409	0.003051201	Other
AT3G16480	-0.009543854	0.998462978	0.999999999	37.71428571	0.005454457	0.014998312	-0.009543854	0.003052509	Other
AT1G11060	-0.047868294	0.999862465	0.999999999	8.642857143	0.009488633	0.057356927	-0.047868294	0.003052531	Other
AT1G22870	-0.047868294	0.999862465	0.999999999	8.642857143	0.009488633	0.057356927	-0.047868294	0.003052531	Other
AT3G07680	-0.00323048	0.995733615	0.999999999	84.57142857	0.004790572	0.008021052	-0.00323048	0.003053125	Other
AT4G13220	-0.003781845	0.996165719	0.999999999	76.28571429	0.004849168	0.008631013	-0.003781845	0.003053629	Other
AT1G31440	-0.012715194	0.99895099	0.999999999	29.5	0.005789671	0.018504865	-0.012715194	0.003053766	Other
AT5G60590	-0.028998271	0.999703184	0.999999999	13.92857143	0.007505184	0.036503455	-0.028998271	0.003055127	Other
AT3G44990	-0.006229386	0.997492812	0.999999999	53.14285714	0.005112863	0.01134225	-0.006229386	0.003059112	Other
AT1G60560	-0.058910167	0.999896952	0.999999999	7.071428571	0.010658253	0.06956842	-0.058910167	0.003059152	Other
AT3G23160	-0.058910167	0.999896952	0.999999999	7.071428571	0.010658253	0.06956842	-0.058910167	0.003059152	Other
AT5G22070	-0.015733542	0.99922668	0.999999999	24.42857143	0.00611365	0.021847192	-0.015733542	0.003059428	Other
AT1G26920	-0.007585815	0.997964501	0.999999999	45.5	0.005257633	0.012843448	-0.007585815	0.003060911	Other
AT4G31530	-0.004427391	0.996577653	0.999999999	68.35714286	0.004925736	0.009353128	-0.004427391	0.003061425	Other
AT2G35490	-0.0036035	0.995999839	0.999999999	78.64285714	0.004840908	0.008444408	-0.0036035	0.003063142	Other
AT5G57350	-0.004443061	0.996575436	0.999999999	68.14285714	0.004931916	0.009374977	-0.004443061	0.003065524	Other
AT4G23100	-0.000506906	0.99211608	0.999999999	180.9285714	0.004523316	0.005030222	-0.000506906	0.00307071	Other
AT5G66140	-0.006120604	0.997421678	0.999999999	53.78571429	0.005114829	0.011235432	-0.006120604	0.00307125	Other
AT2G45790	-0.002550622	0.995021018	0.999999999	97.21428571	0.004740082	0.007290704	-0.002550622	0.003072192	Other
AT2G39670	-0.004050454	0.996293569	0.999999999	72.57142857	0.004899202	0.008949656	-0.004050454	0.003073317	Other
AT3G52610	-0.01961374	0.999441643	0.999999999	20	0.006538462	0.026152202	-0.01961374	0.003074238	Other
AT5G64830	-0.01961374	0.999441643	0.999999999	20	0.006538462	0.026152202	-0.01961374	0.003074238	Other
AT1G55920	-0.005189014	0.996977019	0.999999999	60.85714286	0.005020371	0.010209385	-0.005189014	0.003074512	Other
AT1G17050	-0.005880389	0.997310258	0.999999999	55.42857143	0.005093323	0.010973712	-0.005880389	0.00307467	Other
AT1G79000	-0.023618743	0.999583085	0.999999999	16.85714286	0.006960864	0.030579607	-0.023618743	0.003074984	Other
AT2G38660	-0.034150071	0.99976732	0.999999999	11.92857143	0.008070455	0.042220526	-0.034150071	0.003075915	Other
AT4G13495	0.00019018	0.990559574	0.999999999	255.1428571	0.004456856	0.004266676	0.00019018	0.003076969	Other
AT1G04510	-0.007628121	0.997947282	0.999999999	45.21428571	0.005281288	0.012909408	-0.007628121	0.003078283	Other
AT3G28460	-0.014928335	0.999151087	0.999999999	25.57142857	0.006049941	0.020978276	-0.014928335	0.003078473	Other
AT5G18630	-0.007596203	0.997934099	0.999999999	45.35714286	0.005280121	0.012876324	-0.007596203	0.003080268	Other
AT5G23460	-0.023939958	0.999589845	0.999999999	16.64285714	0.00700241	0.030942368	-0.023939958	0.003081981	Other
AT1G34120	-0.06807229	0.999913918	0.999999999	6.142857143	0.011648708	0.079720999	-0.06807229	0.003082695	Other
AT2G23755	-0.06807229	0.999913918	0.999999999	6.142857143	0.011648708	0.079720999	-0.06807229	0.003082695	Other
AT2G43850	-0.06807229	0.999913918	0.999999999	6.142857143	0.011648708	0.079720999	-0.06807229	0.003082695	Other
AT3G26600	-0.06807229	0.999913918	0.999999999	6.142857143	0.011648708	0.079720999	-0.06807229	0.003082695	Other
AT4G13345	-0.06807229	0.999913918	0.999999999	6.142857143	0.011648708	0.079720999	-0.06807229	0.003082695	Other
AT1G78080	-0.003593288	0.995922618	0.999999999	78.5	0.00486211	0.008455399	-0.003593288	0.003083297	Other
AT2G44680	-0.012272911	0.998869403	0.999999999	30.35714286	0.005777376	0.018050287	-0.012272911	0.003084763	Other
AT3G26935	-0.013081116	0.998965116	0.999999999	28.71428571	0.005864287	0.018945403	-0.013081116	0.003086426	Other
AT1G04690	-0.004783992	0.996716652	0.999999999	64.42857143	0.00499279	0.009776781	-0.004783992	0.003088131	Other
AT1G14810	-0.001973022	0.994291954	0.999999999	111.3571429	0.004697203	0.006670224	-0.001973022	0.003088406	Other
AT1G71696	-0.031350199	0.999731416	0.999999999	12.92857143	0.007790689	0.039140888	-0.031350199	0.003089448	Other
AT1G47260	-0.001272714	0.993319073	0.999999999	136	0.004624701	0.005897414	-0.001272714	0.003089505	Other
AT2G38880	-0.017207854	0.999306649	0.999999999	22.5	0.006305793	0.023513647	-0.017207854	0.003092861	Other
AT1G43580	-0.008287949	0.998110109	0.999999999	42.21428571	0.00536795	0.0136559	-0.008287949	0.003093851	Other
AT2G47840	-0.005517453	0.997094896	0.999999999	58	0.005076374	0.010593828	-0.005517453	0.003093901	Other
AT1G02260	-0.026484883	0.999647601	0.999999999	15.14285714	0.007284279	0.033769162	-0.026484883	0.003094631	Other
AT5G66210	-0.026484883	0.999647601	0.999999999	15.14285714	0.007284279	0.033769162	-0.026484883	0.003094631	Other
AT4G36540	-0.005094175	0.996871518	0.999999999	61.5	0.005033634	0.010127809	-0.005094175	0.003095543	Other
AT1G56450	-0.002741514	0.995117238	0.999999999	92.71428571	0.004786313	0.007527827	-0.002741514	0.00309584	Other
AT3G23880	-0.019745904	0.999437986	0.999999999	19.85714286	0.00657714	0.026323044	-0.019745904	0.003096646	Other
AT4G24820	-0.001580928	0.993730594	0.999999999	123.6428571	0.004665505	0.006246433	-0.001580928	0.00309707	Other
AT3G17040	-0.004679916	0.996628611	0.999999999	65.35714286	0.004992133	0.009672049	-0.004679916	0.003097448	Other
AT1G77610	-0.010717059	0.998626337	0.999999999	34.07142857	0.005627685	0.016344744	-0.010717059	0.003097506	Other
AT4G34630	-0.009266265	0.99834395	0.999999999	38.5	0.005475044	0.014741309	-0.009266265	0.003097573	Other
AT5G59160	-0.004409929	0.996456375	0.999999999	68.14285714	0.004965048	0.009374977	-0.004409929	0.003098655	Other
AT2G44120	-0.000368329	0.991642651	0.999999999	189.6428571	0.004541272	0.0049096	-0.000368329	0.003100154	Other
AT4G32180	-0.014766697	0.999122094	0.999999999	25.78571429	0.006057233	0.020823929	-0.014766697	0.003100464	Other
AT5G66410	-0.011962622	0.998812415	0.999999999	31	0.005763227	0.01772585	-0.011962622	0.003101514	Other
AT3G62580	-0.003203506	0.995530386	0.999999999	84.21428571	0.004841362	0.008044868	-0.003203506	0.003101647	Other
AT1G15920	-0.012090608	0.998828871	0.999999999	30.71428571	0.005777759	0.017868367	-0.012090608	0.003102473	Other
AT4G08330	-0.016271265	0.999237118	0.999999999	23.64285714	0.006222034	0.0224933	-0.016271265	0.003106278	Other
AT5G64460	-0.002981892	0.99530375	0.999999999	87.92857143	0.004824745	0.007806638	-0.002981892	0.003107719	Other
AT1G11475	-0.004857798	0.996693792	0.999999999	63.5	0.005026779	0.009884577	-0.004857798	0.003111854	Other
AT2G26660	-0.019199139	0.999405948	0.999999999	20.35714286	0.006536449	0.025735588	-0.019199139	0.003111904	Other
AT5G47780	-0.004079237	0.996180202	0.999999999	71.71428571	0.004948639	0.009027877	-0.004079237	0.003115304	Other
AT1G64530	-0.017245773	0.999296603	0.999999999	22.42857143	0.006335099	0.023580872	-0.017245773	0.003115764	Other
AT3G24740	-0.017245773	0.999296603	0.999999999	22.42857143	0.006335099	0.023580872	-0.017245773	0.003115764	Other
AT3G52900	-0.019962224	0.999439204	0.999999999	19.64285714	0.006621742	0.026583965	-0.019962224	0.003116398	Other
AT4G35580	-0.019962224	0.999439204	0.999999999	19.64285714	0.006621742	0.026583965	-0.019962224	0.003116398	Other
AT2G39170	-0.01730586	0.999299735	0.999999999	22.35714286	0.006342666	0.023648525	-0.01730586	0.003116888	Other
AT5G51020	-0.002817483	0.995101076	0.999999999	90.78571429	0.004819165	0.007636648	-0.002817483	0.003118328	Other
AT1G53910	-0.003680309	0.995869624	0.999999999	76.78571429	0.004910163	0.008590473	-0.003680309	0.003118486	Other
AT2G47610	0.000800378	0.988520891	0.999999999	385	0.004439197	0.00363882	0.000800378	0.003119106	Other
AT1G06240	-0.022637251	0.999539066	0.999999999	17.5	0.006907378	0.029544629	-0.022637251	0.003120067	Other
AT5G05660	-0.022637251	0.999539066	0.999999999	17.5	0.006907378	0.029544629	-0.022637251	0.003120067	Other
AT5G38380	-0.017739836	0.999322935	0.999999999	21.85714286	0.006394648	0.024134484	-0.017739836	0.003122588	Other
AT5G26742	0.000463592	0.989474533	0.999999999	294.9285714	0.004479157	0.004015565	0.000463592	0.003123185	Other
AT2G04630	-0.004429805	0.996388895	0.999999999	67.64285714	0.00499669	0.009426496	-0.004429805	0.003125392	Other
AT4G29490	-0.015069456	0.999129875	0.999999999	25.28571429	0.006118686	0.021188141	-0.015069456	0.00312723	Other
AT4G35570	-0.002895735	0.995142226	0.999999999	89.14285714	0.004837326	0.00773306	-0.002895735	0.003127306	Other
AT1G32200	-0.004133005	0.996178093	0.999999999	70.92857143	0.004968235	0.00910124	-0.004133005	0.003127913	Other
AT5G58030	-0.007651897	0.997863695	0.999999999	44.85714286	0.005341144	0.012993041	-0.007651897	0.003130174	Other
AT4G30440	-0.004166185	0.99618997	0.999999999	70.5	0.00497576	0.009141945	-0.004166185	0.003131561	Other
AT2G26170	-0.014240352	0.999048977	0.999999999	26.57142857	0.006038937	0.02027929	-0.014240352	0.003134039	Other
AT2G34585	-0.001784001	0.993806821	0.999999999	115.5714286	0.004730701	0.006514701	-0.001784001	0.003136716	Other
AT4G15840	-0.022819402	0.999538248	0.999999999	17.35714286	0.006948597	0.029767999	-0.022819402	0.003140012	Other
AT3G55530	-0.015008242	0.999115365	0.999999999	25.35714286	0.006126989	0.021135232	-0.015008242	0.003140573	Other
AT3G13772	-0.006679277	0.997497404	0.999999999	49.85714286	0.005251946	0.011931224	-0.006679277	0.003142102	Other
AT1G58360	-0.008632458	0.998124812	0.999999999	40.64285714	0.005458442	0.0140909	-0.008632458	0.003142915	Other
AT3G24200	-0.017909834	0.99932013	0.999999999	21.64285714	0.006439791	0.024349625	-0.017909834	0.003147242	Other
AT4G24990	-0.007225775	0.997689944	0.999999999	46.85714286	0.005315346	0.012541121	-0.007225775	0.003147416	Other
AT1G19770	-0.005877985	0.997139014	0.999999999	54.92857143	0.005173724	0.011051709	-0.005877985	0.003147643	Other
